Time stamp,Tpy (raw),Tpy (°C),Tpx (raw),Tpx (°C),Tmz (raw),Tmz (°C),Tmx (raw),Tmx (°C),Tpz (raw),Tpz (°C),Vpy (raw),Vpy (mV),Vpx (raw),Vpx (mV),Vmz (raw),Vmz (mV),Vmx (raw),Vmx (mV),Vpz (raw),Vpz (mV),Ipy (raw),Ipy (mA),Ipx (raw),Ipx (mA),Imz (raw),Imz (mA),Imx (raw),Imx (mA),Ipz (raw),Ipz (mA),Vbat (raw),Vbat (V),Ibatt(raw),Ibatt(mA),Tbatt (raw),Tbatt (℃)
1640,05FE,17.95,0638,11.51,05CD,23.39,061B,14.73,063D,10.96,0CF7,5065.63,0DA5,5331.2,0D78,5262.52,0368,1330.89,0AA8,4163.61,03,13.98,29,191.11,04,18.64,00,0,01,4.66,A5,4.2,0809,-23.64,BB,3.37
1650,0601,17.62,0629,13.18,05CE,23.28,0621,14.07,063F,10.74,0884,3327.23,0D98,5311.36,0B55,4427.66,03B5,1448.41,0C14,4719.17,03,13.98,31,228.39,01,4.66,00,0,01,4.66,A4,4.17,0807,-17.78,BB,3.37
1660,0608,16.84,061F,14.29,05D8,22.17,0628,13.29,063F,10.74,0819,3163.92,0D69,5239.62,0356,1303.42,0A0B,3923.99,0D66,5235.04,03,13.98,17,107.21,01,4.66,00,0,16,102.54,A5,4.2,0805,-11.93,BB,3.37
1670,060E,16.17,061D,14.51,05DF,21.39,062C,12.84,063A,11.29,0944,3620.27,0CEC,5048.84,0353,1298.84,0B53,4424.6,0D17,5114.47,03,13.98,03,13.98,01,4.66,00,0,2B,200.43,A5,4.2,0803,-6.07,BB,3.37
1680,0617,15.17,0627,13.4,05E9,20.28,062B,12.96,0620,14.18,0D54,5207.57,04DE,1901.71,03E2,1517.09,0D8F,5297.62,0D96,5308.3,03,13.98,00,0,01,4.66,17,107.21,12,83.9,A4,4.17,0804,-9,BB,3.37
1690,0615,15.4,062F,12.51,05EE,19.72,0622,13.95,0617,15.17,0DAA,5338.83,04BB,1848.29,0A5D,4049.15,0D9C,5317.46,0D6B,5242.67,1C,130.51,00,0,01,4.66,0E,65.26,02,9.32,A5,4.2,0803,-6.07,BB,3.37
1700,060A,16.62,0632,12.18,05F0,19.5,061E,14.4,061A,14.84,0D93,5303.72,0AB0,4175.82,0D19,5117.52,0D08,5091.58,0983,3716.42,32,233.06,00,0,01,4.66,00,0,01,4.66,A5,4.2,0805,-11.93,BB,3.37
1710,05FD,18.06,0635,11.85,05EF,19.61,0621,14.07,0621,14.07,0D98,5311.36,0D87,5285.41,0D78,5262.52,0368,1330.89,07F9,3115.08,1D,135.17,0D,60.59,06,27.97,00,0,01,4.66,A4,4.17,0805,-11.93,BB,3.37
1720,05F3,19.17,062C,12.84,05EC,19.95,0628,13.29,0627,13.4,0D57,5212.15,0D9D,5318.99,0D40,5177.05,0367,1329.37,09DB,3850.73,04,18.64,2C,205.09,01,4.66,00,0,01,4.66,A5,4.2,0805,-11.93,BB,3.37
1730,05F2,19.28,061D,14.51,05F1,19.39,0630,12.4,062B,12.96,087E,3318.07,0D8E,5296.09,035D,1314.1,036E,1340.05,0D45,5184.68,03,13.98,2D,209.75,01,4.66,00,0,02,9.32,A5,4.2,0805,-11.93,BB,3.37
1740,05FA,18.39,0612,15.73,05F9,18.5,0634,11.96,0629,13.18,0471,1735.35,0D67,5236.57,0353,1298.84,03B8,1452.99,0D67,5236.57,03,13.98,16,102.54,01,4.66,00,0,17,107.21,A4,4.17,0804,-9,BB,3.37
1750,0602,17.51,0611,15.84,0601,17.62,063A,11.29,061C,14.62,0425,1619.35,0677,2525.95,0354,1300.37,0B63,4449.02,0CF7,5065.63,03,13.98,00,0,02,9.32,00,0,2F,219.07,A4,4.17,0804,-9,BA,3.75
1760,0608,16.84,0617,15.17,0604,17.28,0639,11.4,060E,16.17,0B53,4424.6,0393,1396.52,0354,1300.37,0D7A,5265.57,0D83,5279.3,03,13.98,00,0,01,4.66,18,111.87,14,93.22,A5,4.2,0804,-9,BB,3.37
1770,060C,16.4,061F,14.29,0609,16.73,0630,12.4,0602,17.51,0D98,5311.36,035E,1315.63,03CE,1486.57,0D9A,5314.41,0D7F,5273.2,10,74.58,00,0,01,4.66,1C,130.51,05,23.31,A5,4.2,0808,-20.71,BA,3.75
1780,0602,17.51,0627,13.4,060D,16.28,0628,13.29,0604,17.28,0D68,5238.1,0376,1352.26,0CE9,5044.26,0D24,5134.31,06B0,2612.94,3C,279.67,00,0,01,4.66,01,4.66,01,4.66,A5,4.2,0802,-3.14,BA,3.75
1790,05F1,19.39,062B,12.96,060C,16.4,062C,12.84,060C,16.4,0D7C,5268.62,0D66,5235.04,0D56,5210.62,036A,1333.94,03F4,1544.57,28,186.44,0E,65.26,07,32.63,00,0,01,4.66,A5,4.2,0805,-11.93,BA,3.75
1800,05E8,20.39,0622,13.95,060D,16.28,063E,10.85,0613,15.62,0D54,5207.57,0D94,5305.25,0C91,4909.95,0368,1330.89,073E,2829.67,04,18.64,2B,200.43,01,4.66,00,0,01,4.66,A5,4.2,0803,-6.07,BA,3.75
1810,05E8,20.39,0615,15.4,0613,15.62,063B,11.18,0616,15.29,03E9,1527.78,0D89,5288.46,0358,1306.47,0371,1344.63,0D64,5231.99,03,13.98,28,186.44,01,4.66,00,0,05,23.31,A5,4.2,0804,-9,BA,3.75
1820,05F1,19.39,060B,16.51,0619,14.95,063F,10.74,0612,15.73,0374,1349.21,0D43,5181.62,0354,1300.37,039E,1413.31,0D46,5186.2,03,13.98,13,88.56,01,4.66,00,0,1A,121.19,A5,4.2,0806,-14.85,BA,3.75
1830,05FB,18.28,060D,16.28,0620,14.18,0642,10.4,0607,16.95,0368,1330.89,04D0,1880.34,0356,1303.42,0CEE,5051.89,0D08,5091.58,03,13.98,00,0,01,4.66,07,32.63,26,177.12,A4,4.17,0805,-11.93,BA,3.75
1840,0601,17.62,0614,15.51,0622,13.95,063D,10.96,05FB,18.28,03B7,1451.47,0361,1320.21,035B,1311.05,0D98,5311.36,0D8D,5294.57,03,13.98,00,0,01,4.66,22,158.48,0B,51.27,A4,4.17,0805,-11.93,BA,3.75
1850,0602,17.51,0619,14.95,0625,13.62,0637,11.62,05F6,18.84,0D57,5212.15,0356,1303.42,0372,1346.15,0D97,5309.83,0D71,5251.83,03,13.98,00,0,01,4.66,29,191.11,05,23.31,A5,4.2,0806,-14.85,BA,3.75
1860,05FF,17.84,0621,14.07,0628,13.29,0629,13.18,05F8,18.62,0D91,5300.67,0354,1300.37,0CCC,5000,0D7B,5267.09,03FD,1558.3,24,167.8,00,0,01,4.66,0C,55.93,01,4.66,A5,4.2,0804,-9,BA,3.75
1870,05F2,19.28,0626,13.51,0628,13.29,0629,13.18,05FF,17.84,0D81,5276.25,0D1A,5119.05,0D66,5235.04,036F,1341.58,0366,1327.84,2A,195.77,00,0,09,41.95,00,0,01,4.66,A4,4.17,0802,-3.14,BA,3.75
1880,05E3,20.95,061F,14.29,0626,13.51,0633,12.07,0607,16.95,0D45,5184.68,0D6E,5247.25,0D0D,5099.21,0369,1332.42,03F1,1539.99,08,37.29,34,242.38,01,4.66,00,0,01,4.66,A4,4.17,0803,-6.07,B9,4.13
1890,05E2,21.06,060F,16.06,062A,13.07,063B,11.18,060C,16.4,036E,1340.05,0D51,5202.99,035F,1317.16,036F,1341.58,0D27,5138.89,02,9.32,38,261.02,01,4.66,00,0,03,13.98,A4,4.17,0804,-9,B9,4.13
1900,05EC,19.95,0606,17.06,0630,12.4,0640,10.63,060A,16.62,0364,1324.79,0CF7,5065.63,0358,1306.47,037D,1362.94,0CFA,5070.21,03,13.98,1F,144.49,01,4.66,00,0,1C,130.51,A5,4.2,0808,-20.71,B9,4.13
1910,05F5,18.95,0609,16.73,0637,11.62,0642,10.4,0602,17.51,0365,1326.31,0429,1625.46,0359,1308,0CEE,5051.89,0D07,5090.05,03,13.98,00,0,02,9.32,0E,65.26,21,153.82,A5,4.2,0807,-17.78,B9,4.13
1920,05FA,18.39,0611,15.84,063B,11.18,063C,11.07,05FA,18.39,0367,1329.37,035D,1314.1,0367,1329.37,0D9A,5314.41,0D82,5277.78,03,13.98,00,0,01,4.66,27,181.78,07,32.63,A5,4.2,0807,-17.78,B9,4.13
1930,0600,17.73,0619,14.95,063D,10.96,0630,12.4,05F7,18.73,0D38,5164.84,0350,1294.26,0399,1405.68,0D49,5190.78,0C91,4909.95,08,37.29,00,0,02,9.32,28,186.44,01,4.66,A5,4.2,0808,-20.71,B9,4.13
1940,0603,17.39,0621,14.07,0641,10.51,062E,12.62,05FD,18.06,0B7C,4487.18,034A,1285.1,0B04,4304.03,0B8B,4510.07,034D,1289.68,05,23.31,00,0,02,9.32,01,4.66,01,4.66,A4,4.17,07B6,219.41,B9,4.13
1950,0606,17.06,0626,13.51,0645,10.07,0635,11.85,0604,17.28,03F3,1543.04,0357,1304.95,0392,1394.99,0362,1321.73,0344,1275.95,03,13.98,00,0,01,4.66,00,0,01,4.66,A3,4.15,07AF,239.91,B9,4.13
1960,060C,16.4,0629,13.18,0647,9.85,063B,11.18,060B,16.51,039B,1408.73,03A0,1416.36,0375,1350.73,0362,1321.73,0345,1277.47,03,13.98,00,0,01,4.66,00,0,01,4.66,A2,4.12,07AE,242.84,B9,4.13
1970,0613,15.62,062C,12.84,064D,9.18,0642,10.4,0611,15.84,0363,1323.26,0396,1401.1,0355,1301.89,0362,1321.73,0346,1279,03,13.98,00,0,01,4.66,00,0,02,9.32,A2,4.12,07B1,234.06,B9,4.13
1980,061C,14.62,0635,11.85,0650,8.85,064A,9.52,0615,15.4,0362,1321.73,036A,1333.94,034C,1288.16,0361,1320.21,0351,1295.79,03,13.98,00,0,01,4.66,00,0,01,4.66,A2,4.12,07B4,225.27,B9,4.13
1990,0626,13.51,063D,10.96,0656,8.18,064B,9.4,061B,14.73,0363,1323.26,0344,1275.95,034D,1289.68,036B,1335.47,0353,1298.84,03,13.98,00,0,01,4.66,00,0,02,9.32,A2,4.12,07BC,201.84,B9,4.13
2000,062E,12.62,0645,10.07,065A,7.74,064D,9.18,0621,14.07,0363,1323.26,0344,1275.95,034C,1288.16,0376,1352.26,034B,1286.63,03,13.98,00,0,01,4.66,00,0,02,9.32,A2,4.12,079A,301.41,B9,4.13
2010,0631,12.29,064D,9.18,065B,7.63,064E,9.07,0627,13.4,0367,1329.37,0344,1275.95,034E,1291.21,0370,1343.1,0346,1279,03,13.98,00,0,01,4.66,00,0,01,4.66,A2,4.12,07B0,236.98,B9,4.13
2020,0635,11.85,0652,8.63,065D,7.41,0652,8.63,062E,12.62,036A,1333.94,0344,1275.95,0350,1294.26,0366,1327.84,0346,1279,03,13.98,00,0,01,4.66,00,0,01,4.66,A2,4.12,07AF,239.91,B9,4.13
2030,0636,11.73,0654,8.41,065E,7.3,0656,8.18,0632,12.18,036A,1333.94,0344,1275.95,0350,1294.26,0361,1320.21,0347,1280.53,03,13.98,00,0,01,4.66,00,0,01,4.66,A2,4.12,07AE,242.84,B8,4.52
2040,063D,10.96,0657,8.07,0661,6.96,065C,7.52,063A,11.29,0365,1326.31,0347,1280.53,034E,1291.21,0360,1318.68,0346,1279,03,13.98,00,0,01,4.66,00,0,01,4.66,A2,4.12,07B1,234.06,B9,4.13
2050,0643,10.29,0659,7.85,0665,6.52,0660,7.07,063F,10.74,0364,1324.79,0346,1279,034C,1288.16,0360,1318.68,0347,1280.53,03,13.98,00,0,01,4.66,00,0,01,4.66,A2,4.12,07B2,231.13,B8,4.52
2060,064A,9.52,065D,7.41,0668,6.19,0663,6.74,0643,10.29,0365,1326.31,0344,1275.95,034B,1286.63,0360,1318.68,0348,1282.05,03,13.98,00,0,01,4.66,00,0,01,4.66,A1,4.1,07B3,228.2,B8,4.52
2070,0651,8.74,0663,6.74,066C,5.74,0663,6.74,0647,9.85,0364,1324.79,0342,1272.89,034B,1286.63,0360,1318.68,0347,1280.53,03,13.98,00,0,01,4.66,00,0,01,4.66,A1,4.1,07B5,222.34,B8,4.52
2080,0656,8.18,0669,6.08,066E,5.52,0666,6.41,064B,9.4,0365,1326.31,0343,1274.42,034B,1286.63,0360,1318.68,0348,1282.05,03,13.98,00,0,02,9.32,00,0,01,4.66,A1,4.1,07B2,231.13,B8,4.52
2090,065B,7.63,0671,5.19,0672,5.08,0667,6.3,0653,8.52,0364,1324.79,0343,1274.42,034A,1285.1,0360,1318.68,0347,1280.53,03,13.98,00,0,01,4.66,00,0,01,4.66,A1,4.1,07AB,251.63,B8,4.52
2100,065F,7.18,0676,4.63,0672,5.08,0669,6.08,0658,7.96,0365,1326.31,0342,1272.89,034A,1285.1,0360,1318.68,0347,1280.53,03,13.98,00,0,02,9.32,00,0,01,4.66,A1,4.1,0795,316.05,B8,4.52
2110,0660,7.07,0679,4.3,0673,4.97,066C,5.74,065E,7.3,0365,1326.31,0342,1272.89,034B,1286.63,035F,1317.16,0347,1280.53,03,13.98,00,0,02,9.32,00,0,01,4.66,A1,4.1,0795,316.05,B8,4.52
2120,0664,6.63,0679,4.3,0675,4.74,0671,5.19,0663,6.74,0364,1324.79,0342,1272.89,034A,1285.1,035F,1317.16,0347,1280.53,03,13.98,00,0,01,4.66,00,0,02,9.32,A1,4.1,07B2,231.13,B8,4.52
2130,0668,6.19,067A,4.19,0678,4.41,0675,4.74,0668,6.19,0364,1324.79,0342,1272.89,0349,1283.58,035F,1317.16,0347,1280.53,03,13.98,00,0,01,4.66,00,0,01,4.66,A1,4.1,07B5,222.34,B8,4.52
2140,066E,5.52,067D,3.86,067B,4.08,0677,4.52,066C,5.74,0364,1324.79,0341,1271.37,034A,1285.1,035E,1315.63,0347,1280.53,03,13.98,00,0,01,4.66,00,0,01,4.66,A1,4.1,07B2,231.13,B8,4.52
2150,0674,4.85,0683,3.19,067E,3.74,0679,4.3,066F,5.41,0364,1324.79,0342,1272.89,0349,1283.58,035F,1317.16,0346,1279,03,13.98,00,0,01,4.66,00,0,01,4.66,A1,4.1,07B4,225.27,B8,4.52
2160,0679,4.3,0688,2.63,0680,3.52,0678,4.41,0673,4.97,0364,1324.79,0341,1271.37,0349,1283.58,035E,1315.63,0347,1280.53,03,13.98,00,0,01,4.66,00,0,01,4.66,A1,4.1,07B2,231.13,B8,4.52
2170,067E,3.74,068D,2.08,0683,3.19,0679,4.3,0678,4.41,0364,1324.79,0341,1271.37,0349,1283.58,035E,1315.63,0347,1280.53,03,13.98,00,0,01,4.66,00,0,01,4.66,A1,4.1,07AF,239.91,B8,4.52
2180,067E,3.74,0691,1.64,0683,3.19,067A,4.19,067D,3.86,0364,1324.79,0341,1271.37,0349,1283.58,035E,1315.63,0347,1280.53,03,13.98,00,0,01,4.66,00,0,01,4.66,A1,4.1,07AD,245.77,B8,4.52
2190,0681,3.41,0693,1.41,0684,3.08,067E,3.74,0681,3.41,0364,1324.79,0340,1269.84,0348,1282.05,035E,1315.63,0347,1280.53,03,13.98,00,0,01,4.66,00,0,01,4.66,A1,4.1,07AF,239.91,B8,4.52
2200,0683,3.19,0695,1.19,0685,2.97,0684,3.08,0689,2.52,0364,1324.79,0340,1269.84,0348,1282.05,035E,1315.63,0346,1279,03,13.98,00,0,01,4.66,00,0,01,4.66,A1,4.1,079B,298.48,B8,4.52
2210,0689,2.52,0696,1.08,0688,2.63,0685,2.97,068B,2.3,0363,1323.26,0340,1269.84,0348,1282.05,035E,1315.63,0347,1280.53,03,13.98,00,0,02,9.32,00,0,01,4.66,A0,4.07,079C,295.55,B8,4.52
2220,068D,2.08,0699,0.75,068C,2.19,0689,2.52,068F,1.86,0363,1323.26,0340,1269.84,0348,1282.05,035E,1315.63,0346,1279,03,13.98,00,0,01,4.66,00,0,01,4.66,A0,4.07,07B0,236.98,B8,4.52
2230,0692,1.53,069E,0.19,068F,1.86,068A,2.41,0692,1.53,0363,1323.26,033F,1268.32,0348,1282.05,035D,1314.1,0346,1279,03,13.98,00,0,01,4.66,00,0,01,4.66,A0,4.07,07B0,236.98,B8,4.52
2240,0696,1.08,06A3,-0.36,0692,1.53,068A,2.41,0695,1.19,0363,1323.26,033F,1268.32,0348,1282.05,035D,1314.1,0346,1279,03,13.98,00,0,01,4.66,00,0,01,4.66,A0,4.07,07AF,239.91,B8,4.52
2250,0698,0.86,06A8,-0.92,0694,1.3,0689,2.52,0698,0.86,0363,1323.26,033F,1268.32,0347,1280.53,035D,1314.1,0346,1279,03,13.98,00,0,01,4.66,00,0,01,4.66,A0,4.07,07AF,239.91,B8,4.52
2260,0699,0.75,06AB,-1.25,0695,1.19,068C,2.19,069D,0.3,0363,1323.26,033F,1268.32,0347,1280.53,035C,1312.58,0346,1279,03,13.98,00,0,02,9.32,00,0,01,4.66,A0,4.07,07B1,234.06,B8,4.52
2270,069A,0.64,06AC,-1.36,0695,1.19,068E,1.97,06A1,-0.14,0363,1323.26,033F,1268.32,0347,1280.53,035D,1314.1,0346,1279,03,13.98,00,0,01,4.66,00,0,01,4.66,A0,4.07,07B0,236.98,B8,4.52
2280,069C,0.42,06AC,-1.36,0696,1.08,0693,1.41,06A5,-0.58,0363,1323.26,033F,1268.32,0347,1280.53,035C,1312.58,0346,1279,03,13.98,00,0,01,4.66,00,0,01,4.66,A0,4.07,07B3,228.2,B8,4.52
2290,069F,0.08,06AD,-1.47,0699,0.75,0696,1.08,06A8,-0.92,0363,1323.26,033F,1268.32,0346,1279,035C,1312.58,0346,1279,03,13.98,00,0,01,4.66,00,0,01,4.66,A0,4.07,07B0,236.98,B8,4.52
2300,06A5,-0.58,06B0,-1.8,069E,0.19,069B,0.53,06AB,-1.25,0362,1321.73,033E,1266.79,0346,1279,035C,1312.58,0346,1279,03,13.98,00,0,02,9.32,00,0,02,9.32,9F,4.04,07A9,257.48,B8,4.52
2310,06AA,-1.14,06B5,-2.36,069F,0.08,069A,0.64,06AD,-1.47,0362,1321.73,033E,1266.79,0346,1279,035C,1312.58,0345,1277.47,03,13.98,00,0,02,9.32,00,0,02,9.32,A0,4.07,07A9,257.48,B8,4.52
2320,06AE,-1.58,06B9,-2.8,06A4,-0.47,069A,0.64,06AF,-1.69,0362,1321.73,033E,1266.79,0346,1279,035C,1312.58,0345,1277.47,03,13.98,00,0,01,4.66,00,0,01,4.66,9F,4.04,07AB,251.63,B8,4.52
2330,06AE,-1.58,06BD,-3.25,06A5,-0.58,069A,0.64,06B3,-2.14,0362,1321.73,033E,1266.79,0346,1279,035C,1312.58,0345,1277.47,03,13.98,00,0,01,4.66,00,0,01,4.66,A0,4.07,07AE,242.84,B8,4.52
2340,06AE,-1.58,06BF,-3.47,06A5,-0.58,069C,0.42,06B6,-2.47,0361,1320.21,033E,1266.79,0345,1277.47,035B,1311.05,0344,1275.95,03,13.98,00,0,01,4.66,00,0,02,9.32,A0,4.07,07AF,239.91,B8,4.52
2350,06B0,-1.8,06C2,-3.8,06A6,-0.69,069F,0.08,06BB,-3.02,0362,1321.73,033D,1265.26,0345,1277.47,035B,1311.05,0345,1277.47,03,13.98,00,0,01,4.66,00,0,01,4.66,A0,4.07,07B2,231.13,B8,4.52
2360,06B1,-1.91,06C0,-3.58,06A7,-0.81,06A2,-0.25,06BE,-3.36,0362,1321.73,033D,1265.26,0345,1277.47,035B,1311.05,0345,1277.47,03,13.98,00,0,01,4.66,00,0,01,4.66,A0,4.07,07AF,239.91,B8,4.52
2370,06B5,-2.36,06BF,-3.47,06A9,-1.03,06A7,-0.81,06C1,-3.69,0361,1320.21,033D,1265.26,0345,1277.47,035B,1311.05,0345,1277.47,03,13.98,00,0,01,4.66,00,0,01,4.66,A0,4.07,07B0,236.98,B8,4.52
2380,06B9,-2.8,06C2,-3.8,06AD,-1.47,06A8,-0.92,06C2,-3.8,0362,1321.73,033D,1265.26,0345,1277.47,035B,1311.05,0344,1275.95,03,13.98,00,0,01,4.66,00,0,01,4.66,A0,4.07,07AF,239.91,B8,4.52
2390,06BB,-3.02,06C4,-4.02,06AF,-1.69,06A9,-1.03,06C3,-3.91,0362,1321.73,033D,1265.26,0345,1277.47,035B,1311.05,0344,1275.95,03,13.98,00,0,01,4.66,00,0,01,4.66,A0,4.07,07AC,248.7,B8,4.52
2400,06C1,-3.69,06CA,-4.69,06B5,-2.36,06A8,-0.92,06C6,-4.25,0361,1320.21,033D,1265.26,0345,1277.47,035B,1311.05,0344,1275.95,03,13.98,00,0,02,9.32,00,0,01,4.66,A0,4.07,07BB,204.77,B8,4.52
2410,06C1,-3.69,06CF,-5.24,06B6,-2.47,06A9,-1.03,06C9,-4.58,0361,1320.21,033C,1263.74,0344,1275.95,035B,1311.05,0344,1275.95,03,13.98,00,0,01,4.66,00,0,01,4.66,9F,4.04,07AC,248.7,B8,4.52
2420,06C2,-3.8,06D2,-5.58,06B5,-2.36,06AC,-1.36,06CC,-4.91,0361,1320.21,033D,1265.26,0345,1277.47,035B,1311.05,0344,1275.95,03,13.98,00,0,01,4.66,00,0,01,4.66,9F,4.04,07A9,257.48,B8,4.52
2430,06C1,-3.69,06D2,-5.58,06B5,-2.36,06AD,-1.47,06D0,-5.36,0361,1320.21,033C,1263.74,0345,1277.47,035A,1309.52,0344,1275.95,03,13.98,00,0,01,4.66,00,0,01,4.66,9F,4.04,07AE,242.84,B8,4.52
2440,06C5,-4.13,06D1,-5.47,06B7,-2.58,06B1,-1.91,06D3,-5.69,0361,1320.21,033C,1263.74,0344,1275.95,035A,1309.52,0344,1275.95,03,13.98,00,0,01,4.66,00,0,01,4.66,9F,4.04,07AD,245.77,B8,4.52
2450,06C8,-4.47,06D1,-5.47,06BA,-2.91,06B5,-2.36,06D5,-5.91,0361,1320.21,033C,1263.74,0344,1275.95,035A,1309.52,0344,1275.95,03,13.98,00,0,01,4.66,00,0,01,4.66,9F,4.04,07AB,251.63,B8,4.52
2460,06CB,-4.8,06D3,-5.69,06BD,-3.25,06B7,-2.58,06D7,-6.13,0361,1320.21,033C,1263.74,0343,1274.42,035A,1309.52,0343,1274.42,03,13.98,00,0,01,4.66,00,0,01,4.66,9F,4.04,07AF,239.91,B8,4.52
2470,06CF,-5.24,06D7,-6.13,06C0,-3.58,06B6,-2.47,06D7,-6.13,0361,1320.21,033C,1263.74,0343,1274.42,0359,1308,0343,1274.42,03,13.98,00,0,01,4.66,00,0,01,4.66,9F,4.04,07B2,231.13,B8,4.52
2480,06D1,-5.47,06DA,-6.46,06C3,-3.91,06B7,-2.58,06D9,-6.35,0360,1318.68,033C,1263.74,0343,1274.42,0359,1308,0343,1274.42,03,13.98,00,0,01,4.66,00,0,02,9.32,9F,4.04,07B0,236.98,B8,4.52
2490,06D3,-5.69,06DE,-6.91,06C4,-4.02,06B9,-2.8,06DC,-6.69,0361,1320.21,033C,1263.74,0343,1274.42,035A,1309.52,0343,1274.42,03,13.98,00,0,01,4.66,00,0,02,9.32,9F,4.04,07B0,236.98,B8,4.52
2500,06D4,-5.8,06E1,-7.24,06C3,-3.91,06B8,-2.69,06DF,-7.02,0360,1318.68,033B,1262.21,0343,1274.42,035A,1309.52,0343,1274.42,03,13.98,00,0,01,4.66,00,0,02,9.32,9F,4.04,07AF,239.91,B8,4.52
2510,06D4,-5.8,06E2,-7.35,06C3,-3.91,06BB,-3.02,06E3,-7.46,0360,1318.68,033B,1262.21,0343,1274.42,0359,1308,0343,1274.42,03,13.98,00,0,01,4.66,00,0,02,9.32,9F,4.04,0794,318.98,B8,4.52
2520,06D7,-6.13,06E2,-7.35,06C5,-4.13,06BF,-3.47,06E7,-7.91,0361,1320.21,033B,1262.21,0343,1274.42,0359,1308,0343,1274.42,03,13.98,00,0,01,4.66,00,0,02,9.32,9F,4.04,07AC,248.7,B8,4.52
2530,06DA,-6.46,06E1,-7.24,06C6,-4.25,06C2,-3.8,06E9,-8.13,0360,1318.68,033B,1262.21,0343,1274.42,0359,1308,0343,1274.42,03,13.98,00,0,01,4.66,00,0,01,4.66,9F,4.04,07AB,251.63,B8,4.52
2540,06DD,-6.8,06E3,-7.46,06CB,-4.8,06C4,-4.02,06EA,-8.24,0360,1318.68,033B,1262.21,0343,1274.42,0359,1308,0343,1274.42,03,13.98,00,0,01,4.66,00,0,01,4.66,9F,4.04,07AF,239.91,B8,4.52
2550,06E1,-7.24,06E6,-7.8,06CE,-5.13,06C4,-4.02,06EB,-8.35,0360,1318.68,033B,1262.21,0342,1272.89,0359,1308,0343,1274.42,03,13.98,00,0,01,4.66,00,0,01,4.66,9F,4.04,07AF,239.91,B8,4.52
2560,06E3,-7.46,06E9,-8.13,06CF,-5.24,06C4,-4.02,06ED,-8.57,0360,1318.68,033B,1262.21,0343,1274.42,0358,1306.47,0342,1272.89,03,13.98,00,0,01,4.66,00,0,02,9.32,9F,4.04,07B1,234.06,B8,4.52
2570,06E4,-7.57,06EC,-8.46,06D1,-5.47,06C4,-4.02,06EE,-8.68,0360,1318.68,033B,1262.21,0342,1272.89,0359,1308,0342,1272.89,03,13.98,00,0,01,4.66,00,0,02,9.32,9F,4.04,07AF,239.91,B8,4.52
2580,06E6,-7.8,06F1,-9.02,06D1,-5.47,06C4,-4.02,06F2,-9.13,0360,1318.68,033B,1262.21,0342,1272.89,0358,1306.47,0342,1272.89,03,13.98,00,0,01,4.66,00,0,01,4.66,9F,4.04,07AC,248.7,B8,4.52
2590,06E7,-7.91,06F2,-9.13,06D1,-5.47,06C6,-4.25,06F6,-9.57,035F,1317.16,033B,1262.21,0342,1272.89,0358,1306.47,0342,1272.89,03,13.98,00,0,01,4.66,00,0,01,4.66,9F,4.04,07AA,254.55,B9,4.13
2600,06E8,-8.02,06F3,-9.24,06D1,-5.47,06CA,-4.69,06F9,-9.91,035F,1317.16,033A,1260.68,0342,1272.89,0358,1306.47,0342,1272.89,03,13.98,00,0,01,4.66,00,0,02,9.32,9F,4.04,07AD,245.77,B9,4.13
2610,06ED,-8.57,06F4,-9.35,06D4,-5.8,06CF,-5.24,06FD,-10.35,035F,1317.16,033A,1260.68,0342,1272.89,0359,1308,0342,1272.89,03,13.98,00,0,01,4.66,00,0,01,4.66,9E,4.02,0795,316.05,B9,4.13
2620,06F0,-8.91,06F5,-9.46,06D7,-6.13,06D0,-5.36,06FE,-10.46,035F,1317.16,033B,1262.21,0342,1272.89,0358,1306.47,0342,1272.89,03,13.98,00,0,01,4.66,00,0,02,9.32,9F,4.04,07B7,216.49,B8,4.52
2630,06F4,-9.35,06F8,-9.79,06DB,-6.58,06D0,-5.36,06FF,-10.57,035F,1317.16,033A,1260.68,0342,1272.89,0358,1306.47,0342,1272.89,03,13.98,00,0,01,4.66,00,0,01,4.66,9F,4.04,07B8,213.56,B9,4.13
2640,06F7,-9.68,06FB,-10.13,06DD,-6.8,06D1,-5.47,0701,-10.79,0360,1318.68,033A,1260.68,0342,1272.89,0358,1306.47,0342,1272.89,03,13.98,00,0,01,4.66,00,0,01,4.66,9F,4.04,07AC,248.7,B9,4.13
2650,06F8,-9.79,06FE,-10.46,06DF,-7.02,06D2,-5.58,0703,-11.01,035F,1317.16,0339,1259.16,0342,1272.89,0358,1306.47,0342,1272.89,03,13.98,00,0,01,4.66,00,0,01,4.66,9F,4.04,07AD,245.77,B9,4.13
2660,06F9,-9.91,0700,-10.68,06DE,-6.91,06D2,-5.58,0706,-11.35,0360,1318.68,033A,1260.68,0342,1272.89,0358,1306.47,0342,1272.89,03,13.98,00,0,01,4.66,00,0,02,9.32,9F,4.04,07A8,260.41,B9,4.13
2670,06FB,-10.13,0703,-11.01,06DF,-7.02,06D4,-5.8,0709,-11.68,035F,1317.16,033A,1260.68,0341,1271.37,0358,1306.47,0342,1272.89,03,13.98,00,0,01,4.66,00,0,02,9.32,9F,4.04,07AB,251.63,B9,4.13
