Time stamp,Tpy (raw),Tpy (°C),Tpx (raw),Tpx (°C),Tmz (raw),Tmz (°C),Tmx (raw),Tmx (°C),Tpz (raw),Tpz (°C),Vpy (raw),Vpy (mV),Vpx (raw),Vpx (mV),Vmz (raw),Vmz (mV),Vmx (raw),Vmx (mV),Vpz (raw),Vpz (mV),Ipy (raw),Ipy (mA),Ipx (raw),Ipx (mA),Imz (raw),Imz (mA),Imx (raw),Imx (mA),Ipz (raw),Ipz (mA),Vbat (raw),Vbat (V),Ibatt(raw),Ibatt(mA),Tbatt (raw),Tbatt (℃)
1120,0715,-13.01,06FD,-10.35,074E,-19.34,072D,-15.68,06F4,-9.35,035F,1317.16,0338,1257.63,0341,1271.37,0358,1306.47,0340,1269.84,03,13.98,00,0,01,4.66,00,0,01,4.66,9E,4.02,07B0,236.98,B8,4.52
1130,0717,-13.23,0700,-10.68,0752,-19.78,072C,-15.56,06F5,-9.46,035F,1317.16,0338,1257.63,0342,1272.89,0357,1304.95,0341,1271.37,03,13.98,00,0,01,4.66,00,0,02,9.32,9E,4.02,07B3,228.2,B8,4.52
1140,071A,-13.57,0703,-11.01,0753,-19.89,072B,-15.45,06F4,-9.35,035F,1317.16,0338,1257.63,0341,1271.37,0357,1304.95,0341,1271.37,03,13.98,00,0,01,4.66,00,0,01,4.66,9E,4.02,07B0,236.98,B8,4.52
1150,071C,-13.79,0707,-11.46,0754,-20,072A,-15.34,06F4,-9.35,035F,1317.16,0338,1257.63,0341,1271.37,0357,1304.95,0341,1271.37,03,13.98,00,0,01,4.66,00,0,02,9.32,9E,4.02,07B1,234.06,B8,4.52
1160,071C,-13.79,070B,-11.9,0756,-20.23,0729,-15.23,06F5,-9.46,035F,1317.16,0338,1257.63,0342,1272.89,0357,1304.95,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9E,4.02,07B1,234.06,B8,4.52
1170,071B,-13.68,070E,-12.24,0757,-20.34,072A,-15.34,06F6,-9.57,035F,1317.16,0338,1257.63,0341,1271.37,0358,1306.47,0340,1269.84,03,13.98,00,0,01,4.66,00,0,01,4.66,9E,4.02,07B3,228.2,B8,4.52
1180,0718,-13.35,0711,-12.57,0757,-20.34,072A,-15.34,06F8,-9.79,035E,1315.63,0338,1257.63,0341,1271.37,0358,1306.47,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9E,4.02,0798,307.26,B8,4.52
1190,0716,-13.12,0712,-12.68,0757,-20.34,072B,-15.45,06FB,-10.13,035E,1315.63,0338,1257.63,0340,1269.84,0357,1304.95,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9E,4.02,079A,301.41,B9,4.13
1200,0715,-13.01,0712,-12.68,0757,-20.34,072D,-15.68,06FE,-10.46,035E,1315.63,0338,1257.63,0341,1271.37,0358,1306.47,0341,1271.37,03,13.98,00,0,01,4.66,00,0,01,4.66,9E,4.02,07AF,239.91,B9,4.13
1210,0714,-12.9,0712,-12.68,0756,-20.23,072E,-15.79,0700,-10.68,035E,1315.63,0338,1257.63,0340,1269.84,0358,1306.47,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9E,4.02,07AE,242.84,B9,4.13
1220,0714,-12.9,0710,-12.46,0755,-20.11,0732,-16.23,0704,-11.13,035F,1317.16,0338,1257.63,0340,1269.84,0357,1304.95,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9E,4.02,07B1,234.06,B9,4.13
1230,0716,-13.12,070F,-12.35,0754,-20,0733,-16.34,0707,-11.46,035E,1315.63,0338,1257.63,0340,1269.84,0358,1306.47,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9E,4.02,07B2,231.13,B9,4.13
1240,0719,-13.46,070E,-12.24,0754,-20,0735,-16.56,070A,-11.79,035F,1317.16,0338,1257.63,0340,1269.84,0358,1306.47,0341,1271.37,03,13.98,00,0,01,4.66,00,0,02,9.32,9E,4.02,07AF,239.91,B9,4.13
1250,071C,-13.79,070F,-12.35,0755,-20.11,0737,-16.79,070C,-12.01,035F,1317.16,0338,1257.63,0340,1269.84,0358,1306.47,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9E,4.02,07B0,236.98,B9,4.13
1260,071F,-14.12,0710,-12.46,0755,-20.11,0736,-16.67,070E,-12.24,035F,1317.16,0337,1256.11,0341,1271.37,0357,1304.95,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9E,4.02,07AF,239.91,B9,4.13
1270,0720,-14.23,0712,-12.68,0757,-20.34,0738,-16.9,0710,-12.46,035F,1317.16,0338,1257.63,0340,1269.84,0357,1304.95,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9E,4.02,07B2,231.13,B9,4.13
1280,0725,-14.79,0717,-13.23,075A,-20.67,0738,-16.9,0711,-12.57,035F,1317.16,0338,1257.63,0340,1269.84,0357,1304.95,0340,1269.84,03,13.98,00,0,01,4.66,00,0,01,4.66,9E,4.02,07A9,257.48,B9,4.13
1290,0728,-15.12,071A,-13.57,075D,-21,0736,-16.67,0711,-12.57,035F,1317.16,0338,1257.63,0341,1271.37,0358,1306.47,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9E,4.02,07AB,251.63,B9,4.13
1300,072B,-15.45,071D,-13.9,075E,-21.11,0734,-16.45,0711,-12.57,035E,1315.63,0338,1257.63,0341,1271.37,0357,1304.95,0340,1269.84,03,13.98,00,0,01,4.66,00,0,01,4.66,9E,4.02,07AA,254.55,B9,4.13
1310,072A,-15.34,071F,-14.12,075F,-21.22,0733,-16.34,0711,-12.57,035E,1315.63,0338,1257.63,0340,1269.84,0357,1304.95,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9E,4.02,07B1,234.06,B9,4.13
1320,072A,-15.34,0722,-14.45,075F,-21.22,0732,-16.23,0712,-12.68,035E,1315.63,0338,1257.63,0341,1271.37,0357,1304.95,0341,1271.37,03,13.98,00,0,01,4.66,00,0,01,4.66,9E,4.02,07B0,236.98,B9,4.13
1330,072A,-15.34,0725,-14.79,0761,-21.45,0732,-16.23,0713,-12.79,035E,1315.63,0337,1256.11,0340,1269.84,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9E,4.02,07B0,236.98,B9,4.13
1340,0726,-14.9,0727,-15.01,0760,-21.34,0733,-16.34,0714,-12.9,035E,1315.63,0337,1256.11,0340,1269.84,0357,1304.95,0340,1269.84,03,13.98,00,0,01,4.66,00,0,01,4.66,9E,4.02,07B2,231.13,B9,4.13
1350,0725,-14.79,0728,-15.12,0761,-21.45,0735,-16.56,0718,-13.35,035E,1315.63,0338,1257.63,0340,1269.84,0357,1304.95,0340,1269.84,03,13.98,00,0,01,4.66,00,0,01,4.66,9E,4.02,07B0,236.98,BA,3.75
1360,0724,-14.68,0728,-15.12,075F,-21.22,0737,-16.79,071B,-13.68,035E,1315.63,0337,1256.11,0340,1269.84,0357,1304.95,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9E,4.02,07AF,239.91,BA,3.75
1370,0723,-14.57,0728,-15.12,075E,-21.11,0739,-17.01,071D,-13.9,035E,1315.63,0338,1257.63,0340,1269.84,0358,1306.47,0341,1271.37,03,13.98,00,0,01,4.66,00,0,02,9.32,9E,4.02,07AD,245.77,BA,3.75
1380,0725,-14.79,0725,-14.79,075C,-20.89,073B,-17.23,0721,-14.34,035E,1315.63,0337,1256.11,0340,1269.84,0357,1304.95,0340,1269.84,03,13.98,00,0,01,4.66,00,0,01,4.66,9D,3.99,07A8,260.41,BA,3.75
1390,0726,-14.9,0724,-14.68,075C,-20.89,073C,-17.34,0722,-14.45,035E,1315.63,0338,1257.63,0340,1269.84,0358,1306.47,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9D,3.99,07A6,266.27,BA,3.75
1400,072B,-15.45,0724,-14.68,075C,-20.89,073F,-17.67,0726,-14.9,035E,1315.63,0338,1257.63,0340,1269.84,0357,1304.95,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9E,4.02,07A3,275.05,BA,3.75
1410,072C,-15.56,0724,-14.68,075E,-21.11,0740,-17.78,0728,-15.12,035F,1317.16,0338,1257.63,0340,1269.84,0357,1304.95,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9E,4.02,07B0,236.98,BA,3.75
1420,072F,-15.9,0726,-14.9,0760,-21.34,0740,-17.78,0729,-15.23,035F,1317.16,0337,1256.11,0340,1269.84,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,01,4.66,9D,3.99,07AE,242.84,BA,3.75
1430,0733,-16.34,0728,-15.12,0760,-21.34,0740,-17.78,072A,-15.34,035E,1315.63,0338,1257.63,0340,1269.84,0357,1304.95,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9E,4.02,07AE,242.84,BA,3.75
1440,0735,-16.56,072B,-15.45,0763,-21.67,0740,-17.78,072A,-15.34,035E,1315.63,0337,1256.11,0340,1269.84,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,01,4.66,9E,4.02,07B1,234.06,BA,3.75
1450,0737,-16.79,072F,-15.9,0765,-21.89,073E,-17.56,072A,-15.34,035E,1315.63,0338,1257.63,0340,1269.84,0357,1304.95,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9D,3.99,07B0,236.98,BA,3.75
1460,0739,-17.01,0732,-16.23,0766,-22,073C,-17.34,072B,-15.45,035E,1315.63,0338,1257.63,0340,1269.84,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9E,4.02,07AF,239.91,BA,3.75
1470,073A,-17.12,0735,-16.56,0767,-22.11,073C,-17.34,072B,-15.45,035E,1315.63,0338,1257.63,0340,1269.84,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9D,3.99,07B0,236.98,BA,3.75
1480,073A,-17.12,0738,-16.9,0768,-22.22,0739,-17.01,072D,-15.68,035E,1315.63,0338,1257.63,0340,1269.84,0357,1304.95,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9D,3.99,07AF,239.91,BA,3.75
1490,0738,-16.9,073C,-17.34,0769,-22.33,0739,-17.01,072F,-15.9,035E,1315.63,0338,1257.63,0340,1269.84,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9D,3.99,07A8,260.41,BA,3.75
1500,0737,-16.79,073E,-17.56,0768,-22.22,073C,-17.34,0731,-16.12,035E,1315.63,0336,1254.58,0340,1269.84,0357,1304.95,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9D,3.99,07A4,272.12,BB,3.37
1510,0734,-16.45,073D,-17.45,0766,-22,073C,-17.34,0734,-16.45,035E,1315.63,0337,1256.11,0340,1269.84,0357,1304.95,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9D,3.99,07AE,242.84,BB,3.37
1520,0734,-16.45,073E,-17.56,0765,-21.89,073E,-17.56,0736,-16.67,035E,1315.63,0337,1256.11,0340,1269.84,0357,1304.95,0340,1269.84,03,13.98,00,0,01,4.66,00,0,01,4.66,9D,3.99,07AF,239.91,BB,3.37
1530,0734,-16.45,073D,-17.45,0763,-21.67,0740,-17.78,0738,-16.9,035E,1315.63,0337,1256.11,0340,1269.84,0357,1304.95,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9D,3.99,07AE,242.84,BB,3.37
1540,0735,-16.56,073E,-17.56,0762,-21.56,0742,-18.01,073C,-17.34,035E,1315.63,0337,1256.11,0340,1269.84,0357,1304.95,0341,1271.37,03,13.98,00,0,01,4.66,00,0,02,9.32,9D,3.99,07AD,245.77,BB,3.37
1550,0738,-16.9,073C,-17.34,0761,-21.45,0744,-18.23,073E,-17.56,035E,1315.63,0337,1256.11,033F,1268.32,0357,1304.95,0340,1269.84,03,13.98,00,0,01,4.66,00,0,01,4.66,9D,3.99,07B0,236.98,BB,3.37
1560,073A,-17.12,073C,-17.34,0762,-21.56,0744,-18.23,0741,-17.9,035F,1317.16,0337,1256.11,033F,1268.32,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,01,4.66,9D,3.99,07B0,236.98,BB,3.37
1570,073C,-17.34,073C,-17.34,0762,-21.56,0747,-18.56,0742,-18.01,035E,1315.63,0337,1256.11,033F,1268.32,0356,1303.42,033F,1268.32,03,13.98,00,0,01,4.66,00,0,02,9.32,9D,3.99,07B0,236.98,BB,3.37
1580,0740,-17.78,073E,-17.56,0763,-21.67,0746,-18.45,0744,-18.23,035F,1317.16,0338,1257.63,033F,1268.32,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,01,4.66,9D,3.99,07AF,239.91,BB,3.37
1590,0744,-18.23,0743,-18.12,0766,-22,0747,-18.56,0746,-18.45,035E,1315.63,0338,1257.63,033F,1268.32,0357,1304.95,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9D,3.99,07B7,216.49,BB,3.37
1600,0746,-18.45,0745,-18.34,0766,-22,0744,-18.23,0747,-18.56,035E,1315.63,0338,1257.63,033F,1268.32,0357,1304.95,033F,1268.32,03,13.98,00,0,01,4.66,00,0,02,9.32,9C,3.97,07B8,213.56,BB,3.37
1610,074A,-18.89,0748,-18.67,0768,-22.22,0744,-18.23,0748,-18.67,035E,1315.63,0338,1257.63,033F,1268.32,0357,1304.95,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9C,3.97,07AA,254.55,BB,3.37
1620,074A,-18.89,074A,-18.89,0769,-22.33,0741,-17.9,0749,-18.78,035E,1315.63,0338,1257.63,0340,1269.84,0357,1304.95,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9D,3.99,07AF,239.91,BB,3.37
1630,074B,-19,074D,-19.23,076A,-22.44,0741,-17.9,074A,-18.89,035E,1315.63,0337,1256.11,0340,1269.84,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9D,3.99,07AF,239.91,BB,3.37
1640,074A,-18.89,0750,-19.56,076D,-22.78,0741,-17.9,074B,-19,035E,1315.63,0337,1256.11,033F,1268.32,0357,1304.95,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9D,3.99,07AF,239.91,BB,3.37
1650,074B,-19,0752,-19.78,076C,-22.67,0742,-18.01,074D,-19.23,035E,1315.63,0338,1257.63,033F,1268.32,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,01,4.66,9D,3.99,07AF,239.91,BB,3.37
1660,074A,-18.89,0754,-20,076C,-22.67,0742,-18.01,074F,-19.45,035E,1315.63,0337,1256.11,033F,1268.32,0357,1304.95,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9D,3.99,07B0,236.98,BC,2.98
1670,0749,-18.78,0755,-20.11,076B,-22.56,0743,-18.12,0752,-19.78,035E,1315.63,0337,1256.11,0340,1269.84,0357,1304.95,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9D,3.99,07B0,236.98,BC,2.98
1680,0749,-18.78,0755,-20.11,076A,-22.44,0746,-18.45,0755,-20.11,035D,1314.1,0337,1256.11,033F,1268.32,0357,1304.95,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9D,3.99,07AE,242.84,BC,2.98
1690,074A,-18.89,0755,-20.11,0769,-22.33,0747,-18.56,0756,-20.23,035F,1317.16,0337,1256.11,033F,1268.32,0356,1303.42,0341,1271.37,03,13.98,00,0,01,4.66,00,0,01,4.66,9D,3.99,07B1,234.06,BC,2.98
1700,074B,-19,0755,-20.11,0767,-22.11,074A,-18.89,0759,-20.56,035F,1317.16,0337,1256.11,0340,1269.84,0356,1303.42,0341,1271.37,03,13.98,00,0,01,4.66,00,0,02,9.32,9D,3.99,07B7,216.49,BC,2.98
1710,074D,-19.23,0756,-20.23,0768,-22.22,074B,-19,075B,-20.78,035E,1315.63,0336,1254.58,033F,1268.32,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9D,3.99,07A5,269.2,BC,2.98
1720,074F,-19.45,0758,-20.45,0769,-22.33,074C,-19.12,075D,-21,035E,1315.63,0337,1256.11,033F,1268.32,0357,1304.95,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9D,3.99,07AB,251.63,BC,2.98
1730,0752,-19.78,0758,-20.45,076A,-22.44,074E,-19.34,075F,-21.22,035F,1317.16,0338,1257.63,033F,1268.32,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9D,3.99,07AE,242.84,BC,2.98
1740,0755,-20.11,075A,-20.67,076C,-22.67,074E,-19.34,0760,-21.34,035E,1315.63,0337,1256.11,0340,1269.84,0357,1304.95,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9D,3.99,07AD,245.77,BC,2.98
1750,0756,-20.23,075A,-20.67,076C,-22.67,074E,-19.34,0761,-21.45,035E,1315.63,0338,1257.63,033F,1268.32,0357,1304.95,0340,1269.84,03,13.98,00,0,01,4.66,00,0,01,4.66,9C,3.97,07B0,236.98,BC,2.98
1760,075A,-20.67,075E,-21.11,076E,-22.89,074D,-19.23,0762,-21.56,035E,1315.63,0338,1257.63,033F,1268.32,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9D,3.99,07B1,234.06,BC,2.98
1770,075C,-20.89,0761,-21.45,076F,-23,074B,-19,0763,-21.67,035E,1315.63,0338,1257.63,033F,1268.32,0357,1304.95,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9D,3.99,07AF,239.91,BC,2.98
1780,075E,-21.11,0764,-21.78,0771,-23.22,074A,-18.89,0764,-21.78,035E,1315.63,0338,1257.63,0340,1269.84,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9D,3.99,07AD,245.77,BC,2.98
1790,075E,-21.11,0765,-21.89,0772,-23.33,074B,-19,0765,-21.89,035D,1314.1,0337,1256.11,033F,1268.32,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9D,3.99,07B0,236.98,BD,2.6
1800,075E,-21.11,0768,-22.22,0773,-23.44,074A,-18.89,0767,-22.11,035E,1315.63,0336,1254.58,033F,1268.32,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9C,3.97,079D,292.62,BD,2.6
1810,075E,-21.11,076A,-22.44,0773,-23.44,074C,-19.12,0769,-22.33,035E,1315.63,0337,1256.11,033F,1268.32,0357,1304.95,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9D,3.99,07B7,216.49,BD,2.6
1820,075D,-21,076B,-22.56,0773,-23.44,074D,-19.23,076B,-22.56,035E,1315.63,0337,1256.11,033F,1268.32,0357,1304.95,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9D,3.99,07AD,245.77,BD,2.6
1830,075F,-21.22,076C,-22.67,0771,-23.22,074F,-19.45,076D,-22.78,035E,1315.63,0338,1257.63,0340,1269.84,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9D,3.99,07AB,251.63,BD,2.6
1840,075E,-21.11,076C,-22.67,076F,-23,0750,-19.56,076F,-23,035E,1315.63,0337,1256.11,033F,1268.32,0357,1304.95,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9D,3.99,07AF,239.91,BD,2.6
1850,075F,-21.22,076D,-22.78,076E,-22.89,0752,-19.78,0771,-23.22,035E,1315.63,0337,1256.11,0340,1269.84,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9C,3.97,07AF,239.91,BD,2.6
1860,0760,-21.34,076D,-22.78,076D,-22.78,0754,-20,0773,-23.44,035E,1315.63,0337,1256.11,0340,1269.84,0357,1304.95,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9D,3.99,07AD,245.77,BD,2.6
1870,0763,-21.67,076E,-22.89,076E,-22.89,0754,-20,0775,-23.67,035E,1315.63,0337,1256.11,033F,1268.32,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9D,3.99,07AF,239.91,BD,2.6
1880,0765,-21.89,076F,-23,076E,-22.89,0755,-20.11,0777,-23.89,035E,1315.63,0337,1256.11,033F,1268.32,0356,1303.42,033F,1268.32,03,13.98,00,0,01,4.66,00,0,02,9.32,9D,3.99,07AD,245.77,BD,2.6
1890,0767,-22.11,0770,-23.11,076F,-23,0756,-20.23,0778,-24,035E,1315.63,0338,1257.63,033F,1268.32,0357,1304.95,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9D,3.99,07AE,242.84,BD,2.6
1900,0769,-22.33,0773,-23.44,0770,-23.11,0755,-20.11,077A,-24.22,035E,1315.63,0337,1256.11,033F,1268.32,0357,1304.95,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9C,3.97,0795,316.05,BD,2.6
1910,076D,-22.78,0776,-23.78,0772,-23.33,0755,-20.11,077B,-24.33,035D,1314.1,0338,1257.63,033F,1268.32,0357,1304.95,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9C,3.97,07A6,266.27,BD,2.6
1920,076E,-22.89,0779,-24.11,0773,-23.44,0754,-20,077C,-24.44,035E,1315.63,0337,1256.11,0340,1269.84,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9C,3.97,0797,310.19,BE,2.22
1930,076E,-22.89,0779,-24.11,0774,-23.55,0753,-19.89,077D,-24.55,035D,1314.1,0337,1256.11,033F,1268.32,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9C,3.97,07AE,242.84,BE,2.22
1940,0770,-23.11,077C,-24.44,0775,-23.67,0753,-19.89,077E,-24.66,035D,1314.1,0337,1256.11,0340,1269.84,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9C,3.97,07AD,245.77,BE,2.22
1950,0770,-23.11,077D,-24.55,0776,-23.78,0752,-19.78,077F,-24.78,035E,1315.63,0337,1256.11,033F,1268.32,0357,1304.95,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9C,3.97,07AB,251.63,BE,2.22
1960,0770,-23.11,077F,-24.78,0776,-23.78,0752,-19.78,0781,-25,035E,1315.63,0336,1254.58,033F,1268.32,0357,1304.95,0341,1271.37,03,13.98,00,0,01,4.66,00,0,02,9.32,9C,3.97,07AD,245.77,BE,2.22
1970,076F,-23,0780,-24.89,0776,-23.78,0754,-20,0782,-25.11,035E,1315.63,0337,1256.11,033F,1268.32,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9C,3.97,07AE,242.84,BE,2.22
1980,0770,-23.11,0781,-25,0775,-23.67,0755,-20.11,0784,-25.33,035E,1315.63,0337,1256.11,033F,1268.32,0357,1304.95,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9C,3.97,07AD,245.77,BE,2.22
1990,0771,-23.22,0782,-25.11,0774,-23.55,0757,-20.34,0786,-25.55,035E,1315.63,0337,1256.11,033F,1268.32,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9C,3.97,07AE,242.84,BE,2.22
2000,0770,-23.11,0784,-25.33,0773,-23.44,0759,-20.56,0788,-25.77,035E,1315.63,0337,1256.11,033F,1268.32,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9C,3.97,07AD,245.77,BE,2.22
2010,0772,-23.33,0783,-25.22,0773,-23.44,075A,-20.67,078A,-26,035E,1315.63,0337,1256.11,033F,1268.32,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9C,3.97,0792,324.84,BE,2.22
2020,0774,-23.55,0783,-25.22,0773,-23.44,075D,-21,078B,-26.11,035E,1315.63,0337,1256.11,033F,1268.32,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9C,3.97,0793,321.91,BE,2.22
2030,0775,-23.67,0784,-25.33,0772,-23.33,075C,-20.89,078D,-26.33,035F,1317.16,0338,1257.63,033F,1268.32,0357,1304.95,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9C,3.97,07AE,242.84,BE,2.22
2040,0777,-23.89,0784,-25.33,0773,-23.44,075D,-21,078E,-26.44,035E,1315.63,0338,1257.63,033F,1268.32,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9C,3.97,07AD,245.77,BE,2.22
2050,077A,-24.22,0786,-25.55,0774,-23.55,075E,-21.11,078F,-26.55,035E,1315.63,0338,1257.63,033F,1268.32,0357,1304.95,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9C,3.97,07AE,242.84,BE,2.22
2060,077C,-24.44,0787,-25.66,0776,-23.78,075D,-21,0790,-26.66,035E,1315.63,0337,1256.11,0340,1269.84,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9C,3.97,07AD,245.77,BF,1.84
2070,077E,-24.66,0789,-25.89,0777,-23.89,075D,-21,0791,-26.77,035E,1315.63,0338,1257.63,033F,1268.32,0357,1304.95,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9C,3.97,07AD,245.77,BF,1.84
2080,077F,-24.78,078B,-26.11,0778,-24,075C,-20.89,0792,-26.88,035E,1315.63,0337,1256.11,033F,1268.32,0357,1304.95,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9C,3.97,07AE,242.84,BF,1.84
2090,0780,-24.89,078D,-26.33,077A,-24.22,075C,-20.89,0792,-26.88,035F,1317.16,0337,1256.11,033F,1268.32,0357,1304.95,0340,1269.84,03,13.98,00,0,01,4.66,00,0,01,4.66,9C,3.97,07B1,234.06,BF,1.84
2100,0780,-24.89,078F,-26.55,077A,-24.22,075C,-20.89,0794,-27.11,035E,1315.63,0337,1256.11,0340,1269.84,0356,1303.42,0341,1271.37,03,13.98,00,0,01,4.66,00,0,02,9.32,9C,3.97,07AE,242.84,BF,1.84
2110,0780,-24.89,0792,-26.88,077C,-24.44,075B,-20.78,0795,-27.22,035F,1317.16,0338,1257.63,0340,1269.84,0357,1304.95,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9C,3.97,07AD,245.77,BF,1.84
2120,0781,-25,0790,-26.66,077A,-24.22,075C,-20.89,0796,-27.33,035E,1315.63,0339,1259.16,0341,1271.37,0357,1304.95,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9C,3.97,07B0,236.98,BF,1.84
2130,0781,-25,0793,-26.99,077B,-24.33,075E,-21.11,0797,-27.44,035E,1315.63,0339,1259.16,0342,1272.89,0357,1304.95,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9C,3.97,07AE,242.84,BF,1.84
2140,0780,-24.89,0793,-26.99,077A,-24.22,075F,-21.22,0799,-27.66,035F,1317.16,0339,1259.16,0342,1272.89,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9C,3.97,07AE,242.84,BF,1.84
2150,0781,-25,0794,-27.11,0779,-24.11,0761,-21.45,079B,-27.88,035F,1317.16,0339,1259.16,0341,1271.37,0357,1304.95,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9C,3.97,07AC,248.7,BF,1.84
2160,0782,-25.11,0794,-27.11,0778,-24,0762,-21.56,079C,-27.99,035E,1315.63,0337,1256.11,0340,1269.84,0359,1308,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9C,3.97,07AE,242.84,BF,1.84
