Time stamp,Tpy (raw),Tpy (°C),Tpx (raw),Tpx (°C),Tmz (raw),Tmz (°C),Tmx (raw),Tmx (°C),Tpz (raw),Tpz (°C),Vpy (raw),Vpy (mV),Vpx (raw),Vpx (mV),Vmz (raw),Vmz (mV),Vmx (raw),Vmx (mV),Vpz (raw),Vpz (mV),Ipy (raw),Ipy (mA),Ipx (raw),Ipx (mA),Imz (raw),Imz (mA),Imx (raw),Imx (mA),Ipz (raw),Ipz (mA),Vbat (raw),Vbat (V),Ibatt(raw),Ibatt(mA),Tbatt (raw),Tbatt (℃)
222.6,0733,-16.34,0745,-18.34,072B,-15.45,071B,-13.68,074C,-19.12,035E,1315.63,0337,1256.11,033F,1268.32,0357,1304.95,033F,1268.32,04,18.64,00,0,01,4.66,00,0,03,13.98,9C,3.97,0791,327.76,B9,4.13
233.2,0733,-16.34,0746,-18.45,072A,-15.34,0719,-13.46,074E,-19.34,035E,1315.63,0338,1257.63,033F,1268.32,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9D,3.99,07AD,245.77,B9,4.13
243.8,0734,-16.45,0747,-18.56,072A,-15.34,071B,-13.68,0751,-19.67,035E,1315.63,0337,1256.11,0340,1269.84,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9D,3.99,07B4,225.27,B9,4.13
254.4,0738,-16.9,0749,-18.78,072C,-15.56,071D,-13.9,0752,-19.78,035E,1315.63,0338,1257.63,033F,1268.32,0356,1303.42,0340,1269.84,03,13.98,00,0,02,9.32,00,0,02,9.32,9C,3.97,0791,327.76,B9,4.13
265,073A,-17.12,074A,-18.89,072D,-15.68,071B,-13.68,0753,-19.89,035E,1315.63,0338,1257.63,0340,1269.84,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,01,4.66,9D,3.99,07AD,245.77,B9,4.13
275.6,073B,-17.23,074B,-19,072F,-15.9,071B,-13.68,0754,-20,035E,1315.63,0337,1256.11,033F,1268.32,0357,1304.95,0340,1269.84,03,13.98,00,0,01,4.66,00,0,01,4.66,9D,3.99,07AB,251.63,B9,4.13
286.2,073D,-17.45,074E,-19.34,072F,-15.9,0719,-13.46,0755,-20.11,035E,1315.63,0338,1257.63,0340,1269.84,0357,1304.95,0340,1269.84,03,13.98,00,0,01,4.66,00,0,01,4.66,9D,3.99,07AD,245.77,B9,4.13
296.8,073E,-17.56,0753,-19.89,0731,-16.12,0718,-13.35,0757,-20.34,035D,1314.1,0338,1257.63,0340,1269.84,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9C,3.97,0790,330.69,B9,4.13
307.4,0741,-17.9,0755,-20.11,0731,-16.12,0719,-13.46,0758,-20.45,035E,1315.63,0338,1257.63,0340,1269.84,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9C,3.97,0794,318.98,B9,4.13
318,073E,-17.56,0753,-19.89,0730,-16.01,071B,-13.68,075A,-20.67,035E,1315.63,0337,1256.11,033F,1268.32,0357,1304.95,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9B,3.94,0780,377.55,B9,4.13
328.6,073E,-17.56,0754,-20,072F,-15.9,071E,-14.01,075C,-20.89,035F,1317.16,0337,1256.11,033F,1268.32,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,01,4.66,9C,3.97,0796,313.12,B9,4.13
339.2,073F,-17.67,0754,-20,072C,-15.56,071C,-13.79,075E,-21.11,035D,1314.1,0338,1257.63,033F,1268.32,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,01,4.66,9C,3.97,07AA,254.55,B9,4.13
349.8,0740,-17.78,0754,-20,072D,-15.68,0720,-14.23,0760,-21.34,035E,1315.63,0338,1257.63,0340,1269.84,0357,1304.95,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9C,3.97,0791,327.76,BA,3.75
360.4,0743,-18.12,0754,-20,072C,-15.56,0721,-14.34,0762,-21.56,035E,1315.63,0338,1257.63,033F,1268.32,0357,1304.95,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9C,3.97,079C,295.55,BA,3.75
371,0746,-18.45,0756,-20.23,072F,-15.9,0723,-14.57,0763,-21.67,035F,1317.16,0338,1257.63,0340,1269.84,0357,1304.95,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9C,3.97,07A4,272.12,BA,3.75
381.6,0748,-18.67,0758,-20.45,072F,-15.9,0721,-14.34,0765,-21.89,035E,1315.63,0338,1257.63,033F,1268.32,0357,1304.95,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9C,3.97,07AB,251.63,BA,3.75
392.2,0749,-18.78,0759,-20.56,0730,-16.01,0720,-14.23,0766,-22,035E,1315.63,0337,1256.11,033F,1268.32,0357,1304.95,0340,1269.84,03,13.98,00,0,01,4.66,00,0,01,4.66,9C,3.97,07AE,242.84,BA,3.75
402.8,074C,-19.12,075B,-20.78,0731,-16.12,0720,-14.23,0767,-22.11,035E,1315.63,0338,1257.63,033F,1268.32,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9C,3.97,0794,318.98,BA,3.75
413.4,074B,-19,075F,-21.22,0735,-16.56,0723,-14.57,0769,-22.33,035F,1317.16,0338,1257.63,033F,1268.32,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9C,3.97,0767,450.75,BA,3.75
424,074B,-19,0763,-21.67,0733,-16.34,0723,-14.57,076B,-22.56,035E,1315.63,0338,1257.63,0340,1269.84,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9A,3.92,0763,462.47,BA,3.75
434.6,074A,-18.89,075C,-20.89,0735,-16.56,0722,-14.45,076C,-22.67,035F,1317.16,0338,1257.63,033E,1266.79,0358,1306.47,0340,1269.84,03,13.98,00,0,01,4.66,00,0,03,13.98,9B,3.94,0760,471.25,BA,3.75
445.2,074A,-18.89,0760,-21.34,0734,-16.45,0724,-14.68,076E,-22.89,035D,1314.1,0337,1256.11,033F,1268.32,0357,1304.95,0340,1269.84,04,18.64,00,0,01,4.66,00,0,03,13.98,9B,3.94,075E,477.11,BA,3.75
455.8,074C,-19.12,075F,-21.22,0731,-16.12,0726,-14.9,0770,-23.11,035D,1314.1,0337,1256.11,0340,1269.84,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9C,3.97,07B7,216.49,BA,3.75
466.4,074C,-19.12,075F,-21.22,072E,-15.79,0727,-15.01,0772,-23.33,035E,1315.63,0337,1256.11,033F,1268.32,0356,1303.42,033F,1268.32,03,13.98,00,0,01,4.66,00,0,02,9.32,9C,3.97,07A2,277.98,BA,3.75
477,074F,-19.45,0761,-21.45,072F,-15.9,0727,-15.01,0773,-23.44,035E,1315.63,0337,1256.11,033F,1268.32,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,01,4.66,9C,3.97,0796,313.12,BA,3.75
487.6,0750,-19.56,0763,-21.67,0731,-16.12,0726,-14.9,0774,-23.55,035D,1314.1,0338,1257.63,033F,1268.32,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9C,3.97,07AE,242.84,BB,3.37
498.2,0752,-19.78,0763,-21.67,0731,-16.12,0726,-14.9,0775,-23.67,035D,1314.1,0338,1257.63,033F,1268.32,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9C,3.97,07AE,242.84,BB,3.37
508.8,0753,-19.89,0767,-22.11,0734,-16.45,0727,-15.01,0776,-23.78,035E,1315.63,0337,1256.11,0340,1269.84,0357,1304.95,0340,1269.84,03,13.98,00,0,01,4.66,00,0,01,4.66,9C,3.97,0792,324.84,BA,3.75
519.4,0753,-19.89,0769,-22.33,0735,-16.56,0726,-14.9,0777,-23.89,035E,1315.63,0338,1257.63,033F,1268.32,0357,1304.95,0340,1269.84,03,13.98,00,0,01,4.66,00,0,01,4.66,9B,3.94,0767,450.75,BB,3.37
530,0753,-19.89,076D,-22.78,0734,-16.45,0725,-14.79,0779,-24.11,035E,1315.63,0338,1257.63,033F,1268.32,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9B,3.94,078A,348.26,BB,3.37
540.6,0753,-19.89,076E,-22.89,0739,-17.01,0726,-14.9,077A,-24.22,035E,1315.63,0339,1259.16,0341,1271.37,0358,1306.47,0340,1269.84,04,18.64,00,0,01,4.66,00,0,03,13.98,9B,3.94,0796,313.12,BB,3.37
551.2,0753,-19.89,076C,-22.67,0737,-16.79,072B,-15.45,077C,-24.44,035F,1317.16,0339,1259.16,0340,1269.84,0355,1301.89,0340,1269.84,03,13.98,00,0,01,4.66,00,0,03,13.98,9B,3.94,0772,418.54,BB,3.37
561.8,0754,-20,076D,-22.78,0733,-16.34,0728,-15.12,077D,-24.55,035E,1315.63,0337,1256.11,033F,1268.32,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9C,3.97,07AD,245.77,BB,3.37
572.4,0757,-20.34,076F,-23,0734,-16.45,0729,-15.23,077F,-24.78,035E,1315.63,0337,1256.11,0340,1269.84,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9C,3.97,07A4,272.12,BB,3.37
583,0758,-20.45,0770,-23.11,0733,-16.34,072C,-15.56,0780,-24.89,035E,1315.63,0338,1257.63,033F,1268.32,0357,1304.95,033F,1268.32,03,13.98,00,0,01,4.66,00,0,02,9.32,9B,3.94,0794,318.98,BB,3.37
593.6,0759,-20.56,0770,-23.11,0736,-16.67,072B,-15.45,0781,-25,035E,1315.63,0337,1256.11,033F,1268.32,0357,1304.95,033F,1268.32,03,13.98,00,0,01,4.66,00,0,02,9.32,9C,3.97,07AC,248.7,BB,3.37
604.2,075B,-20.78,0772,-23.33,0737,-16.79,072A,-15.34,0782,-25.11,035D,1314.1,0338,1257.63,033F,1268.32,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9B,3.94,07AD,245.77,BB,3.37
614.8,075C,-20.89,0774,-23.55,0739,-17.01,0729,-15.23,0782,-25.11,035E,1315.63,0338,1257.63,033F,1268.32,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,01,4.66,9C,3.97,07AA,254.55,BB,3.37
625.4,075F,-21.22,0776,-23.78,073B,-17.23,072B,-15.45,0783,-25.22,035E,1315.63,0338,1257.63,0340,1269.84,0356,1303.42,033F,1268.32,03,13.98,00,0,01,4.66,00,0,02,9.32,9B,3.94,0790,330.69,BC,2.98
636,075E,-21.11,077C,-24.44,073D,-17.45,072A,-15.34,0785,-25.44,035D,1314.1,0338,1257.63,033F,1268.32,0357,1304.95,033F,1268.32,04,18.64,00,0,01,4.66,00,0,03,13.98,9B,3.94,075B,485.89,BB,3.37
646.6,075E,-21.11,0778,-24,073B,-17.23,072A,-15.34,0786,-25.55,035E,1315.63,0337,1256.11,033F,1268.32,0356,1303.42,0340,1269.84,03,13.98,00,0,02,9.32,00,0,02,9.32,9B,3.94,079B,298.48,BB,3.37
657.2,075F,-21.22,077C,-24.44,073E,-17.56,072C,-15.56,0786,-25.55,035E,1315.63,0337,1256.11,0341,1271.37,0356,1303.42,033F,1268.32,04,18.64,00,0,01,4.66,00,0,03,13.98,9A,3.92,0758,494.68,BB,3.37
667.8,0760,-21.34,0779,-24.11,073A,-17.12,072C,-15.56,0789,-25.89,035D,1314.1,0338,1257.63,033F,1268.32,0357,1304.95,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9B,3.94,07AA,254.55,BC,2.98
678.4,0761,-21.45,077B,-24.33,0739,-17.01,072E,-15.79,078A,-26,035E,1315.63,0337,1256.11,033F,1268.32,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9B,3.94,078E,336.55,BC,2.98
689,0762,-21.56,077A,-24.22,0739,-17.01,0730,-16.01,078B,-26.11,035D,1314.1,0338,1257.63,033F,1268.32,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9B,3.94,079E,289.69,BC,2.98
699.6,0765,-21.89,077C,-24.44,073D,-17.45,0731,-16.12,078C,-26.22,035E,1315.63,0337,1256.11,033F,1268.32,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9B,3.94,0791,327.76,BC,2.98
710.2,0767,-22.11,077E,-24.66,073D,-17.45,0731,-16.12,078D,-26.33,035E,1315.63,0338,1257.63,033F,1268.32,0357,1304.95,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9C,3.97,07AA,254.55,BC,2.98
720.8,0769,-22.33,077F,-24.78,073F,-17.67,0731,-16.12,078E,-26.44,035E,1315.63,0337,1256.11,033F,1268.32,0357,1304.95,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9C,3.97,07AA,254.55,BC,2.98
731.4,076B,-22.56,0781,-25,0740,-17.78,0731,-16.12,078F,-26.55,035E,1315.63,0337,1256.11,033F,1268.32,0356,1303.42,033F,1268.32,03,13.98,00,0,01,4.66,00,0,02,9.32,9B,3.94,078C,342.41,BC,2.98
742,076B,-22.56,0782,-25.11,0740,-17.78,0731,-16.12,0790,-26.66,035E,1315.63,0337,1256.11,033F,1268.32,0357,1304.95,033F,1268.32,03,13.98,00,0,01,4.66,00,0,02,9.32,9A,3.92,0792,324.84,BC,2.98
752.6,0768,-22.22,0784,-25.33,0740,-17.78,0736,-16.67,0791,-26.77,035E,1315.63,0339,1259.16,0340,1269.84,0358,1306.47,0341,1271.37,04,18.64,00,0,01,4.66,00,0,03,13.98,9A,3.92,075D,480.04,BC,2.98
763.2,076C,-22.67,0784,-25.33,0740,-17.78,0734,-16.45,0793,-26.99,035D,1314.1,0337,1256.11,033F,1268.32,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9B,3.94,0799,304.34,BC,2.98
773.8,076C,-22.67,0785,-25.44,073F,-17.67,0734,-16.45,0794,-27.11,035E,1315.63,0337,1256.11,0340,1269.84,0356,1303.42,033F,1268.32,03,13.98,00,0,01,4.66,00,0,02,9.32,99,3.89,075A,488.82,BC,2.98
784.4,076D,-22.78,0784,-25.33,073F,-17.67,0736,-16.67,0795,-27.22,035E,1315.63,0337,1256.11,033F,1268.32,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9B,3.94,07AC,248.7,BC,2.98
795,076F,-23,0786,-25.55,0740,-17.78,0739,-17.01,0797,-27.44,035E,1315.63,0337,1256.11,033F,1268.32,0355,1301.89,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9B,3.94,0796,313.12,BD,2.6
805.6,0770,-23.11,0786,-25.55,0742,-18.01,0739,-17.01,0798,-27.55,035E,1315.63,0338,1257.63,033F,1268.32,0356,1303.42,033F,1268.32,03,13.98,00,0,01,4.66,00,0,02,9.32,9B,3.94,079A,301.41,BD,2.6
816.2,0772,-23.33,0787,-25.66,0740,-17.78,073A,-17.12,0799,-27.66,035E,1315.63,0337,1256.11,033F,1268.32,0357,1304.95,033F,1268.32,03,13.98,00,0,01,4.66,00,0,02,9.32,9B,3.94,07AA,254.55,BD,2.6
826.8,0773,-23.44,0788,-25.77,0743,-18.12,073B,-17.23,079A,-27.77,035E,1315.63,0337,1256.11,033F,1268.32,0357,1304.95,033F,1268.32,03,13.98,00,0,01,4.66,00,0,02,9.32,9B,3.94,07AB,251.63,BD,2.6
837.4,0774,-23.55,0789,-25.89,0744,-18.23,073B,-17.23,079B,-27.88,035E,1315.63,0338,1257.63,033F,1268.32,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9B,3.94,07AE,242.84,BD,2.6
848,0776,-23.78,078C,-26.22,0745,-18.34,073A,-17.12,079C,-27.99,035E,1315.63,0337,1256.11,033F,1268.32,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9B,3.94,0798,307.26,BD,2.6
858.6,0777,-23.89,078F,-26.55,0746,-18.45,073B,-17.23,079E,-28.22,035D,1314.1,0338,1257.63,033F,1268.32,0359,1308,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9B,3.94,0797,310.19,BD,2.6
869.2,0776,-23.78,078E,-26.44,0749,-18.78,073C,-17.34,079E,-28.22,035E,1315.63,0338,1257.63,033F,1268.32,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9A,3.92,079A,301.41,BD,2.6
879.8,0773,-23.44,0794,-27.11,0749,-18.78,073E,-17.56,079F,-28.33,035E,1315.63,0336,1254.58,0341,1271.37,0356,1303.42,0341,1271.37,04,18.64,00,0,01,4.66,00,0,03,13.98,9B,3.94,0760,471.25,BD,2.6
890.4,0776,-23.78,078E,-26.44,0746,-18.45,073E,-17.56,07A0,-28.44,035E,1315.63,0337,1256.11,033F,1268.32,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9B,3.94,07AD,245.77,BD,2.6
901,0778,-24,0791,-26.77,0747,-18.56,0742,-18.01,07A2,-28.66,035E,1315.63,0337,1256.11,033F,1268.32,0357,1304.95,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9B,3.94,07A4,272.12,BD,2.6
911.6,077A,-24.22,0791,-26.77,0748,-18.67,0740,-17.78,07A3,-28.77,035E,1315.63,0337,1256.11,033F,1268.32,0357,1304.95,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9B,3.94,0796,313.12,BD,2.6
922.2,077C,-24.44,0794,-27.11,0748,-18.67,0741,-17.9,07A4,-28.88,035E,1315.63,0338,1257.63,033F,1268.32,0357,1304.95,033F,1268.32,03,13.98,00,0,01,4.66,00,0,02,9.32,9B,3.94,07B5,222.34,BD,2.6
932.8,077C,-24.44,0793,-26.99,074A,-18.89,0741,-17.9,07A4,-28.88,035D,1314.1,0337,1256.11,033F,1268.32,0357,1304.95,033F,1268.32,03,13.98,00,0,01,4.66,00,0,02,9.32,9B,3.94,07AC,248.7,BE,2.22
943.4,077D,-24.55,0795,-27.22,074C,-19.12,0742,-18.01,07A5,-28.99,035E,1315.63,0337,1256.11,033F,1268.32,0357,1304.95,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9B,3.94,07AF,239.91,BE,2.22
954,077D,-24.55,0797,-27.44,074D,-19.23,0741,-17.9,07A6,-29.1,035D,1314.1,0338,1257.63,033F,1268.32,0357,1304.95,033F,1268.32,03,13.98,00,0,01,4.66,00,0,02,9.32,9A,3.92,0792,324.84,BE,2.22
964.6,077E,-24.66,0798,-27.55,074F,-19.45,0742,-18.01,07A6,-29.1,035E,1315.63,0338,1257.63,033F,1268.32,0357,1304.95,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9A,3.92,075D,480.04,BE,2.22
975.2,077E,-24.66,079B,-27.88,074E,-19.34,0742,-18.01,07A8,-29.33,035E,1315.63,0339,1259.16,033F,1268.32,0357,1304.95,0340,1269.84,03,13.98,00,0,01,4.66,00,0,01,4.66,9A,3.92,0769,444.9,BE,2.22
985.8,077F,-24.78,0799,-27.66,074D,-19.23,0744,-18.23,07A8,-29.33,035D,1314.1,0337,1256.11,033F,1268.32,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9A,3.92,0795,316.05,BE,2.22
996.4,077F,-24.78,0799,-27.66,074E,-19.34,0745,-18.34,07A9,-29.44,035E,1315.63,0338,1257.63,033F,1268.32,0357,1304.95,0340,1269.84,03,13.98,00,0,01,4.66,00,0,01,4.66,9B,3.94,07AB,251.63,BE,2.22
1007,0780,-24.89,079A,-27.77,074E,-19.34,0747,-18.56,07AB,-29.66,035F,1317.16,0337,1256.11,033F,1268.32,0357,1304.95,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9B,3.94,079F,286.77,BE,2.22
1017.6,0782,-25.11,079D,-28.1,0751,-19.67,0747,-18.56,07AC,-29.77,035E,1315.63,0337,1256.11,033F,1268.32,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9A,3.92,07A5,269.2,BE,2.22
1028.2,0785,-25.44,079D,-28.1,0751,-19.67,0748,-18.67,07AC,-29.77,035E,1315.63,0337,1256.11,033F,1268.32,0357,1304.95,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9A,3.92,07A4,272.12,BE,2.22
1038.8,0786,-25.55,079E,-28.22,0754,-20,0747,-18.56,07AC,-29.77,035E,1315.63,0337,1256.11,0340,1269.84,0357,1304.95,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9B,3.94,07A8,260.41,BE,2.22
1049.4,0786,-25.55,079F,-28.33,0754,-20,0746,-18.45,07AD,-29.88,035E,1315.63,0337,1256.11,0340,1269.84,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9B,3.94,07A9,257.48,BE,2.22
1060,0787,-25.66,07A0,-28.44,0754,-20,0747,-18.56,07AE,-29.99,035E,1315.63,0337,1256.11,033F,1268.32,0357,1304.95,033F,1268.32,03,13.98,00,0,01,4.66,00,0,02,9.32,9A,3.92,078D,339.48,BE,2.22
1070.6,0789,-25.89,07A4,-28.88,0756,-20.23,0747,-18.56,07AE,-29.99,035E,1315.63,0337,1256.11,0340,1269.84,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9A,3.92,0788,354.12,BE,2.22
