Time Stamp,Tpy (raw),Tpy (°C),Tpx (raw),Tpx (°C),Tmz (raw),Tmz (°C),Tmx (raw),Tmx (°C),Tpz (raw),Tpz (°C),Vpy (raw),Vpy (mV),Vpx (raw),Vpx (mV),Vmz (raw),Vmz (mV),Vmx (raw),Vmx (mV),Vpz (raw),Vpz (mV),Ipy (raw),Ipy (mA),Ipx (raw),Ipx (mA),Imz (raw),Imz (mA),Imx (raw),Imx (mA),Ipz (raw),Ipz (mA),Vbat (raw),Vbat (V),Ibatt(raw),Ibatt(mA),Tbatt raw),Tbatt (℃)
0,06AD,-1.47,068D,2.08,053D,39.37,06D4,-5.8,06BE,-3.36,06CF,2660.26,0D13,5108.36,0D26,5137.36,0D1F,5126.68,0D27,5138.89,01,4.66,09,41.95,16,102.54,0C,55.93,0C,55.93,A5,4.2,0818,-67.57,FF,-22.68
5,06AD,-1.47,068E,1.97,053A,39.7,06D3,-5.69,06BE,-3.36,06E2,2689.26,0D00,5079.37,0D15,5111.42,0D09,5093.1,0D13,5108.36,01,4.66,0A,46.61,1C,130.51,0C,55.93,0C,55.93,A5,4.2,0815,-58.78,C3,0.3
10,06AC,-1.36,068F,1.86,0539,39.81,06D3,-5.69,06BE,-3.36,06F2,2713.68,0D01,5080.89,0D15,5111.42,0D09,5093.1,0D14,5109.89,01,4.66,0A,46.61,1C,130.51,0C,55.93,0C,55.93,A5,4.2,0815,-58.78,C3,0.3
15,06AC,-1.36,0691,1.64,0538,39.92,06D3,-5.69,06BE,-3.36,0701,2736.57,0D02,5082.42,0D12,5106.84,0D05,5087,0D11,5105.31,01,4.66,0B,51.27,1B,125.85,0B,51.27,0C,55.93,A5,4.2,0816,-61.71,C3,0.3
20,06AB,-1.25,0692,1.53,0537,40.03,06D3,-5.69,06BE,-3.36,070E,2756.41,0CFF,5077.84,0D11,5105.31,0D03,5083.94,0D10,5103.79,01,4.66,0B,51.27,1B,125.85,0B,51.27,0D,60.59,A5,4.2,0814,-55.85,C3,0.3
25,06A9,-1.03,0693,1.41,0534,40.37,06D3,-5.69,06BE,-3.36,0719,2773.2,0CFE,5076.31,0D0E,5100.73,0D00,5079.37,0D0F,5102.26,01,4.66,0C,55.93,1A,121.19,0A,46.61,0D,60.59,A5,4.2,0816,-61.71,C3,0.3
30,06A7,-0.81,0694,1.3,0533,40.48,06D4,-5.8,06BE,-3.36,0723,2788.46,0CFF,5077.84,0D0B,5096.15,0CFB,5071.73,0D0B,5096.15,01,4.66,0D,60.59,19,116.53,09,41.95,0D,60.59,A5,4.2,0812,-50,C3,0.3
35,06A5,-0.58,0696,1.08,0531,40.7,06D4,-5.8,06BE,-3.36,072C,2802.2,0D07,5090.05,0D12,5106.84,0D04,5085.47,0D13,5108.36,01,4.66,0D,60.59,16,102.54,08,37.29,0D,60.59,A5,4.2,0815,-58.78,C3,0.3
40,06A2,-0.25,0697,0.97,0531,40.7,06D3,-5.69,06BE,-3.36,0733,2812.88,0CDF,5029,0CEE,5051.89,0CD7,5016.79,0CEB,5047.31,01,4.66,0F,69.92,24,167.8,08,37.29,0F,69.92,A5,4.2,0817,-64.64,C3,0.3
45,069F,0.08,0698,0.86,0530,40.81,06D5,-5.91,06BE,-3.36,0739,2822.04,0D07,5090.05,0D11,5105.31,0CFD,5074.79,0D14,5109.89,01,4.66,0E,65.26,16,102.54,07,32.63,0E,65.26,A5,4.2,0816,-61.71,C3,0.3
50,069B,0.53,0698,0.86,052E,41.03,06D6,-6.02,06BD,-3.25,073E,2829.67,0CDA,5021.37,0CE9,5044.26,0CCF,5004.58,0CE7,5041.21,01,4.66,10,74.58,23,163.14,07,32.63,10,74.58,A5,4.2,0818,-67.57,C3,0.3
55,0697,0.97,0699,0.75,052E,41.03,06D6,-6.02,06BD,-3.25,0743,2837.3,0CF4,5061.05,0D01,5080.89,0CEA,5045.79,0D05,5087,01,4.66,0F,69.92,18,111.87,06,27.97,0F,69.92,A5,4.2,0816,-61.71,C3,0.3
60,0692,1.53,0699,0.75,052D,41.14,06D7,-6.13,06BE,-3.36,0747,2843.41,0CF5,5062.58,0CFF,5077.84,0CE5,5038.16,0D03,5083.94,01,4.66,10,74.58,18,111.87,05,23.31,0F,69.92,A5,4.2,0817,-64.64,C3,0.3
65,068C,2.19,069A,0.64,052E,41.03,06D8,-6.24,06BD,-3.25,074A,2847.99,0CF2,5058,0CFC,5073.26,0CE1,5032.05,0D00,5079.37,01,4.66,0F,69.92,18,111.87,05,23.31,10,74.58,A5,4.2,0816,-61.71,C3,0.3
70,0688,2.63,069A,0.64,052D,41.14,06D9,-6.35,06BD,-3.25,074C,2851.04,0CEF,5053.42,0CFA,5070.21,0CDD,5025.95,0CFC,5073.26,01,4.66,0F,69.92,18,111.87,04,18.64,10,74.58,A5,4.2,0817,-64.64,C3,0.3
75,0683,3.19,069A,0.64,052D,41.14,06DA,-6.46,06BE,-3.36,074E,2854.09,0CED,5050.37,0CF7,5065.63,0CD6,5015.26,0CF8,5067.16,01,4.66,0F,69.92,19,116.53,04,18.64,11,79.24,A5,4.2,0813,-52.92,C3,0.3
80,067D,3.86,069A,0.64,052D,41.14,06DB,-6.58,06BE,-3.36,074F,2855.62,0CE6,5039.68,0CF2,5058,0CCE,5003.05,0CF9,5068.68,01,4.66,0F,69.92,19,116.53,03,13.98,10,74.58,A5,4.2,0815,-58.78,C3,0.3
85,0678,4.41,069B,0.53,052D,41.14,06DB,-6.58,06BD,-3.25,074F,2855.62,0CE5,5038.16,0CF2,5058,0CCC,5000,0CF5,5062.58,01,4.66,0F,69.92,1A,121.19,03,13.98,10,74.58,A5,4.2,0817,-64.64,C3,0.3
90,0672,5.08,069B,0.53,052E,41.03,06DD,-6.8,06BE,-3.36,0751,2858.67,0CE2,5033.58,0CED,5050.37,0CC4,4987.79,0CF0,5054.95,01,4.66,0E,65.26,1B,125.85,02,9.32,10,74.58,A5,4.2,0817,-64.64,C3,0.3
95,066C,5.74,069C,0.42,052F,40.92,06DE,-6.91,06BE,-3.36,0751,2858.67,0CDE,5027.47,0CEB,5047.31,0CC3,4986.26,0CF0,5054.95,01,4.66,0F,69.92,1A,121.19,02,9.32,10,74.58,A5,4.2,0816,-61.71,C3,0.3
100,0666,6.41,069C,0.42,052F,40.92,06DF,-7.02,06BE,-3.36,0751,2858.67,0CDF,5029,0CEB,5047.31,0CC6,4990.84,0CF0,5054.95,01,4.66,0F,69.92,1B,125.85,03,13.98,10,74.58,A5,4.2,0816,-61.71,C3,0.3
105,0660,7.07,069D,0.3,0530,40.81,06E0,-7.13,06BE,-3.36,0751,2858.67,0CDF,5029,0CEC,5048.84,0CCA,4996.95,0CEC,5048.84,01,4.66,0F,69.92,19,116.53,04,18.64,0F,69.92,A5,4.2,0817,-64.64,C3,0.3
110,065A,7.74,069D,0.3,0531,40.7,06E1,-7.24,06BE,-3.36,074D,2852.56,0CE3,5035.1,0CEF,5053.42,0CD4,5012.21,0CF0,5054.95,01,4.66,10,74.58,19,116.53,05,23.31,0E,65.26,A5,4.2,0813,-52.92,C3,0.3
115,0655,8.29,069D,0.3,0532,40.59,06E1,-7.24,06BE,-3.36,074B,2849.51,0CE9,5044.26,0CF1,5056.47,0CDC,5024.42,0CF2,5058,01,4.66,10,74.58,18,111.87,06,27.97,0D,60.59,A5,4.2,0815,-58.78,C3,0.3
120,064F,8.96,069E,0.19,0532,40.59,06E3,-7.46,06BE,-3.36,0749,2846.46,0CF0,5054.95,0CF5,5062.58,0CE6,5039.68,0CFB,5071.73,01,4.66,11,79.24,16,102.54,08,37.29,0D,60.59,A5,4.2,0814,-55.85,C3,0.3
125,064A,9.52,069D,0.3,0534,40.37,06E3,-7.46,06BE,-3.36,0745,2840.35,0CF6,5064.1,0CFC,5073.26,0CF3,5059.52,0D01,5080.89,01,4.66,11,79.24,15,97.88,0A,46.61,0C,55.93,A5,4.2,0818,-67.57,C3,0.3
130,0645,10.07,069E,0.19,0534,40.37,06E3,-7.46,06BE,-3.36,0742,2835.78,0D00,5079.37,0D06,5088.52,0CFF,5077.84,0D06,5088.52,01,4.66,12,83.9,12,83.9,0D,60.59,0B,51.27,A5,4.2,0814,-55.85,C3,0.3
135,063F,10.74,069E,0.19,0535,40.25,06E3,-7.46,06BE,-3.36,073C,2826.62,0D0C,5097.68,0D0B,5096.15,0D09,5093.1,0D0F,5102.26,01,4.66,13,88.56,10,74.58,0F,69.92,0B,51.27,A5,4.2,0815,-58.78,C3,0.3
140,063B,11.18,069E,0.19,0535,40.25,06E3,-7.46,06BE,-3.36,0737,2818.99,0D14,5109.89,0D14,5109.89,0D18,5116,0D1C,5122.1,01,4.66,13,88.56,0D,60.59,11,79.24,0A,46.61,A5,4.2,0816,-61.71,C3,0.3
145,0636,11.73,069F,0.08,0536,40.14,06E2,-7.35,06BE,-3.36,0730,2808.3,0D25,5135.84,0D1C,5122.1,0D27,5138.89,0D2A,5143.47,01,4.66,13,88.56,0A,46.61,13,88.56,0A,46.61,A5,4.2,0815,-58.78,C3,0.3
150,0632,12.18,069E,0.19,0535,40.25,06E0,-7.13,06BF,-3.47,072A,2799.15,0D0F,5102.26,0D0E,5100.73,0D10,5103.79,0D12,5106.84,01,4.66,15,97.88,12,83.9,16,102.54,0B,51.27,A5,4.2,0814,-55.85,C3,0.3
155,062E,12.62,069D,0.3,0532,40.59,06E1,-7.24,06BE,-3.36,0725,2791.51,0D54,5207.57,0D2F,5151.1,0D5A,5216.73,0D57,5212.15,01,4.66,13,88.56,03,13.98,17,107.21,0A,46.61,A5,4.2,0815,-58.78,C3,0.3
160,062A,13.07,069C,0.42,0535,40.25,06DF,-7.02,06BE,-3.36,071D,2779.3,0D67,5236.57,0D33,5157.2,0D70,5250.31,0D69,5239.62,01,4.66,12,83.9,02,9.32,18,111.87,0A,46.61,A5,4.2,0815,-58.78,C3,0.3
165,0627,13.4,069C,0.42,0535,40.25,06DF,-7.02,06BE,-3.36,0716,2768.62,0D34,5158.73,0D25,5135.84,0D3B,5169.41,0D38,5164.84,01,4.66,15,97.88,0A,46.61,1C,130.51,0C,55.93,A5,4.2,0815,-58.78,C3,0.3
170,0627,13.4,069C,0.42,0535,40.25,06DF,-7.02,06BE,-3.36,0716,2768.62,0D34,5158.73,0D25,5135.84,0D3B,5169.41,0D38,5164.84,01,4.66,15,97.88,0A,46.61,1C,130.51,0C,55.93,A5,4.2,0815,-58.78,C3,0.3
175,0622,13.95,069A,0.64,0533,40.48,06DC,-6.69,06BD,-3.25,0705,2742.67,0D7F,5273.2,0D36,5161.78,0D87,5285.41,0D84,5280.83,01,4.66,10,74.58,02,9.32,1E,139.83,0A,46.61,A5,4.2,0813,-52.92,C3,0.3
180,0620,14.18,069A,0.64,0532,40.59,06DA,-6.46,06BD,-3.25,06FB,2727.41,0D82,5277.78,0D37,5163.31,0D93,5303.72,0D8C,5293.04,01,4.66,0F,69.92,02,9.32,20,149.16,09,41.95,A5,4.2,0815,-58.78,C3,0.3
185,061F,14.29,0699,0.75,0531,40.7,06D6,-6.02,06BC,-3.14,06F0,2710.62,0D8E,5296.09,0D38,5164.84,0D9F,5322.04,0D92,5302.2,01,4.66,0E,65.26,02,9.32,21,153.82,09,41.95,A5,4.2,0813,-52.92,C3,0.3
190,061F,14.29,0698,0.86,052F,40.92,06D5,-5.91,06BB,-3.02,06E4,2692.31,0D93,5303.72,0D37,5163.31,0DA4,5329.67,0D9A,5314.41,01,4.66,0D,60.59,02,9.32,22,158.48,09,41.95,A5,4.2,0813,-52.92,C3,0.3
195,061E,14.4,0697,0.97,052E,41.03,06D2,-5.58,06BB,-3.02,06D6,2670.94,0D96,5308.3,0D38,5164.84,0DAB,5340.35,0DA1,5325.09,01,4.66,0C,55.93,01,4.66,23,163.14,09,41.95,A5,4.2,0812,-50,C3,0.3
200,061F,14.29,0697,0.97,052C,41.25,06D0,-5.36,06BA,-2.91,06C6,2646.52,0D96,5308.3,0D36,5161.78,0DAE,5344.93,0DA0,5323.57,01,4.66,0B,51.27,01,4.66,24,167.8,09,41.95,A5,4.2,0814,-55.85,C3,0.3
205,061F,14.29,0695,1.19,052A,41.48,06CC,-4.91,06BA,-2.91,06B6,2622.1,0D96,5308.3,0D35,5160.26,0DB0,5347.99,0DA3,5328.14,01,4.66,0A,46.61,02,9.32,26,177.12,08,37.29,A5,4.2,0812,-50,C3,0.3
210,0620,14.18,0694,1.3,0529,41.59,06CA,-4.69,06B9,-2.8,06A9,2602.26,0D95,5306.78,0D34,5158.73,0DB0,5347.99,0DA1,5325.09,01,4.66,09,41.95,01,4.66,27,181.78,08,37.29,A5,4.2,0814,-55.85,C3,0.3
215,0622,13.95,0694,1.3,0528,41.7,06C7,-4.36,06B9,-2.8,06A7,2599.21,0D92,5302.2,0D32,5155.68,0DAC,5341.88,0D9F,5322.04,01,4.66,09,41.95,01,4.66,28,186.44,07,32.63,A5,4.2,0813,-52.92,C3,0.3
220,0624,13.73,0693,1.41,0525,42.03,06C4,-4.02,06B8,-2.69,06AD,2608.36,0D88,5286.94,0D30,5152.63,0DAA,5338.83,0D99,5312.88,01,4.66,08,37.29,01,4.66,29,191.11,06,27.97,A5,4.2,0811,-47.07,C3,0.3
225,0625,13.62,0692,1.53,0524,42.14,06C0,-3.58,06B8,-2.69,06B3,2617.52,0D85,5282.36,0D2E,5149.57,0DA9,5337.3,0D96,5308.3,01,4.66,07,32.63,02,9.32,29,191.11,06,27.97,A5,4.2,080F,-41.21,C3,0.3
230,0627,13.4,0691,1.64,0522,42.36,06BD,-3.25,06B7,-2.58,06B7,2623.63,0D7E,5271.67,0D2A,5143.47,0DA4,5329.67,0D8D,5294.57,01,4.66,07,32.63,01,4.66,2B,200.43,06,27.97,A5,4.2,0813,-52.92,C3,0.3
235,0627,13.4,0691,1.64,0521,42.47,06BA,-2.91,06B7,-2.58,06BB,2629.73,0D7A,5265.57,0D27,5138.89,0DA0,5323.57,0D87,5285.41,01,4.66,07,32.63,01,4.66,2C,205.09,06,27.97,A5,4.2,080F,-41.21,C3,0.3
240,0629,13.18,0691,1.64,0520,42.59,06B7,-2.58,06B7,-2.58,06BE,2634.31,0D6F,5248.78,0D22,5131.26,0D97,5309.83,0D7F,5273.2,01,4.66,05,23.31,02,9.32,2C,205.09,05,23.31,A5,4.2,080E,-38.28,C3,0.3
245,062A,13.07,0691,1.64,051F,42.7,06B4,-2.25,06B7,-2.58,06C0,2637.36,0D66,5235.04,0D1F,5126.68,0D91,5300.67,0D75,5257.94,01,4.66,06,27.97,01,4.66,2D,209.75,05,23.31,A5,4.2,0810,-44.14,C3,0.3
250,062A,13.07,0695,1.19,051F,42.7,06B2,-2.03,06B7,-2.58,06C3,2641.94,0D59,5215.2,0D1B,5120.57,0D81,5276.25,0D68,5238.1,01,4.66,05,23.31,02,9.32,2E,214.41,05,23.31,A5,4.2,080F,-41.21,C3,0.3
255,062A,13.07,0693,1.41,051F,42.7,06AE,-1.58,06B7,-2.58,06C3,2641.94,0D4C,5195.36,0D16,5112.94,0D78,5262.52,0D5D,5221.31,01,4.66,05,23.31,02,9.32,2F,219.07,05,23.31,A5,4.2,080F,-41.21,C3,0.3
260,062C,12.84,0691,1.64,0520,42.59,06AA,-1.14,06B7,-2.58,06C3,2641.94,0D3A,5167.89,0D11,5105.31,0D6B,5242.67,0D4C,5195.36,01,4.66,04,18.64,02,9.32,30,223.73,04,18.64,A5,4.2,080F,-41.21,C3,0.3
265,062C,12.84,0691,1.64,0520,42.59,06A7,-0.81,06B8,-2.69,06C2,2640.42,0D3F,5175.52,0D0B,5096.15,0D79,5264.04,0D58,5213.68,01,4.66,03,13.98,01,4.66,2E,214.41,04,18.64,A5,4.2,080D,-35.35,C3,0.3
270,062B,12.96,0692,1.53,0522,42.36,06A5,-0.58,06B8,-2.69,06C1,2638.89,0D2E,5149.57,0D05,5087,0D60,5225.89,0D3D,5172.47,01,4.66,03,13.98,02,9.32,2D,209.75,03,13.98,A5,4.2,0811,-47.07,C3,0.3
275,062B,12.96,0692,1.53,0523,42.25,06A1,-0.14,06B9,-2.8,06BF,2635.84,0CCA,4996.95,0CE1,5032.05,0CF8,5067.16,0CDA,5021.37,01,4.66,05,23.31,0D,60.59,31,228.39,05,23.31,A5,4.2,080C,-32.43,C3,0.3
280,062C,12.84,0693,1.41,0526,41.92,06A0,-0.03,06BA,-2.91,06BA,2628.21,0CFC,5073.26,0CF4,5061.05,0D2F,5151.1,0D10,5103.79,01,4.66,03,13.98,02,9.32,2D,209.75,03,13.98,A5,4.2,080D,-35.35,C3,0.3
285,062C,12.84,0695,1.19,0529,41.59,069E,0.19,06BB,-3.02,06B8,2625.15,0C9D,4928.27,0CBA,4972.53,0CCD,5001.53,0CAA,4948.11,01,4.66,04,18.64,12,83.9,2E,214.41,05,23.31,A5,4.2,080C,-32.43,C3,0.3
290,062C,12.84,0695,1.19,0532,40.59,069C,0.42,06BB,-3.02,06B3,2617.52,0CB3,4961.84,0CCB,4998.47,0CE6,5039.68,0CC8,4993.89,01,4.66,04,18.64,09,41.95,2C,205.09,03,13.98,A5,4.2,080D,-35.35,C3,0.3
295,062C,12.84,0696,1.08,0531,40.7,069A,0.64,06BD,-3.25,06AE,2609.89,0C97,4919.11,0CB4,4963.37,0CC6,4990.84,0CAD,4952.69,01,4.66,04,18.64,0B,51.27,29,191.11,03,13.98,A5,4.2,080C,-32.43,C3,0.3
300,062D,12.73,0698,0.86,0535,40.25,0699,0.75,06BD,-3.25,06A9,2602.26,0C72,4862.64,0C8D,4903.85,0C9E,4929.79,0C81,4885.53,01,4.66,04,18.64,0F,69.92,26,177.12,03,13.98,A5,4.2,0809,-23.64,C3,0.3
305,062D,12.73,0699,0.75,053B,39.59,0699,0.75,06BE,-3.36,06A4,2594.63,0C37,4772.59,0C53,4815.32,0C65,4842.8,0C3F,4784.8,01,4.66,04,18.64,14,93.22,24,167.8,03,13.98,A5,4.2,080B,-29.5,C3,0.3
310,062D,12.73,069B,0.53,0541,38.92,0697,0.97,06C0,-3.58,069F,2587,0BB7,4577.23,0BDF,4638.28,0BE7,4650.49,0BC2,4594.02,01,4.66,04,18.64,16,102.54,20,149.16,03,13.98,A5,4.2,0809,-23.64,C3,0.3
315,062E,12.62,069C,0.42,0549,38.04,0697,0.97,06C1,-3.69,0699,2577.84,0BB7,4577.23,0BD1,4616.91,0BDD,4635.23,0BC3,4595.54,01,4.66,04,18.64,12,83.9,1C,130.51,03,13.98,A4,4.17,07FB,17.36,C3,0.3
320,062E,12.62,06A0,-0.03,054E,37.48,0698,0.86,06C2,-3.8,0692,2567.16,0BBC,4584.86,0BD1,4616.91,0BDD,4635.23,0BC1,4592.49,01,4.66,04,18.64,0F,69.92,17,107.21,03,13.98,A4,4.17,07EC,61.28,C3,0.3
325,0631,12.29,06A0,-0.03,0555,36.7,0697,0.97,06C2,-3.8,068D,2559.52,0BB2,4569.6,0BC8,4603.17,0BD6,4624.54,0BB5,4574.18,01,4.66,04,18.64,0C,55.93,13,88.56,03,13.98,A4,4.17,07DD,105.21,C3,0.3
330,0631,12.29,06A2,-0.25,055C,35.93,0699,0.75,06C4,-4.02,0688,2551.89,0BAE,4563.49,0BC7,4601.65,0BCE,4612.33,0BBD,4586.39,01,4.66,04,18.64,09,41.95,0E,65.26,03,13.98,A3,4.15,07D2,137.42,C3,0.3
335,0632,12.18,06A4,-0.47,0564,35.04,069A,0.64,06C5,-4.13,0682,2542.74,0BB0,4566.54,0BC3,4595.54,0BD1,4616.91,0BC0,4590.96,01,4.66,03,13.98,07,32.63,0B,51.27,02,9.32,A3,4.15,07C7,169.63,C3,0.3
340,0633,12.07,06A6,-0.69,056B,34.26,069C,0.42,06C6,-4.25,067E,2536.63,0B03,4302.5,0C1A,4728.33,0BF3,4668.8,0B78,4481.07,01,4.66,04,18.64,09,41.95,0A,46.61,02,9.32,A3,4.15,07C5,175.49,C3,0.3
345,0634,11.96,06A8,-0.92,0572,33.49,069D,0.3,06C8,-4.47,0679,2529,0B1C,4340.66,0B8C,4511.6,0C43,4790.9,0C2D,4757.33,01,4.66,05,23.31,04,18.64,09,41.95,02,9.32,A3,4.15,07CA,160.85,C3,0.3
350,0635,11.85,06AA,-1.14,057A,32.6,069E,0.19,06CA,-4.69,0675,2522.89,0BED,4659.65,0BDF,4638.28,0BDE,4636.75,0BBE,4587.91,01,4.66,09,41.95,05,23.31,09,41.95,02,9.32,A3,4.15,07D0,143.28,C3,0.3
355,0636,11.73,06AB,-1.25,057F,32.04,069E,0.19,06CA,-4.69,0673,2519.84,0C6F,4858.06,0C16,4722.22,0C22,4740.54,0BDF,4638.28,01,4.66,0E,65.26,04,18.64,09,41.95,02,9.32,A4,4.17,07D6,125.71,C3,0.3
360,0638,11.51,06AC,-1.36,0586,31.27,069F,0.08,06CC,-4.91,0671,2516.79,0BE3,4644.38,0C18,4725.27,0B79,4482.6,0BD5,4623.02,01,4.66,13,88.56,02,9.32,08,37.29,03,13.98,A3,4.15,07DA,113.99,C3,0.3
365,0638,11.51,06AD,-1.47,058E,30.38,069F,0.08,06CD,-5.02,066F,2513.74,0B0E,4319.29,0BEA,4655.07,0CCA,4996.95,0B92,4520.76,01,4.66,18,111.87,03,13.98,08,37.29,01,4.66,A4,4.17,07DF,99.35,C3,0.3
370,063A,11.29,06AC,-1.36,0593,29.82,06A0,-0.03,06CF,-5.24,066F,2513.74,0B55,4427.66,0B3B,4387.97,0B1E,4343.71,0AB7,4186.51,01,4.66,1E,139.83,03,13.98,07,32.63,01,4.66,A3,4.15,07C3,181.35,C3,0.3
375,063B,11.18,06AC,-1.36,0599,29.16,06A0,-0.03,06D0,-5.36,066F,2513.74,0CC4,4987.79,0C30,4761.9,0B28,4358.97,0B4C,4413.92,01,4.66,26,177.12,06,27.97,08,37.29,02,9.32,A3,4.15,07F0,49.57,C3,0.3
380,063C,11.07,06AA,-1.14,05A0,28.38,069F,0.08,06D1,-5.47,0670,2515.26,0C90,4908.42,0B1A,4337.61,0D18,5116,0A49,4018.62,01,4.66,2B,200.43,07,32.63,08,37.29,02,9.32,A3,4.15,0801,-0.21,C3,0.3
385,063D,10.96,06A8,-0.92,05A6,27.71,06A0,-0.03,06D3,-5.69,0670,2515.26,0BE1,4641.33,0BB4,4572.65,0BC7,4601.65,0BBD,4586.39,01,4.66,2E,214.41,04,18.64,08,37.29,02,9.32,A4,4.17,07F7,29.07,C3,0.3
390,063E,10.85,06A6,-0.69,05AB,27.16,06A1,-0.14,06D3,-5.69,0672,2518.32,0BDA,4630.65,0BC1,4592.49,0BC8,4603.17,0BC1,4592.49,01,4.66,34,242.38,04,18.64,08,37.29,02,9.32,A4,4.17,07FE,8.57,C3,0.3
395,063F,10.74,06A3,-0.36,05B1,26.49,06A0,-0.03,06D4,-5.8,0673,2519.84,0BE7,4650.49,0BC0,4590.96,0BC5,4598.6,0BC7,4601.65,01,4.66,3A,270.34,04,18.64,08,37.29,02,9.32,A4,4.17,080D,-35.35,C3,0.3
400,063C,11.07,069F,0.08,05B9,25.61,06A1,-0.14,06D5,-5.91,0674,2521.37,0BD9,4629.12,0BB1,4568.07,0BD9,4629.12,0BC9,4604.7,01,4.66,40,298.31,05,23.31,08,37.29,03,13.98,A5,4.2,081E,-85.14,C3,0.3
405,0643,10.29,069D,0.3,05BE,25.05,06A1,-0.14,06D6,-6.02,0674,2521.37,0D0B,5096.15,0C5E,4832.11,0CF3,5059.52,0CCF,5004.58,01,4.66,42,307.63,01,4.66,06,27.97,01,4.66,A5,4.2,0825,-105.63,C3,0.3
410,0644,10.18,0699,0.75,05C3,24.5,06A0,-0.03,06D7,-6.13,0675,2522.89,0D65,5233.52,0C68,4847.37,0D32,5155.68,0D21,5129.73,01,4.66,41,302.97,01,4.66,03,13.98,01,4.66,A5,4.2,0822,-96.85,C3,0.3
415,0647,9.85,0694,1.3,05C7,24.05,06A0,-0.03,06D8,-6.24,0675,2522.89,0D87,5285.41,0C73,4864.16,0D4D,5196.89,0D3B,5169.41,01,4.66,41,302.97,01,4.66,02,9.32,00,0,A5,4.2,0823,-99.78,C3,0.3
420,0649,9.63,068F,1.86,05CE,23.28,06A0,-0.03,06D9,-6.35,0675,2522.89,0DA0,5323.57,0C7F,4882.48,0D5F,5224.36,0D4A,5192.31,01,4.66,41,302.97,01,4.66,02,9.32,00,0,A5,4.2,0820,-90.99,C3,0.3
425,064A,9.52,068A,2.41,05D3,22.72,069F,0.08,06DA,-6.46,0674,2521.37,0DAE,5344.93,0C8A,4899.27,0D6A,5241.15,0D51,5202.99,01,4.66,3F,293.65,01,4.66,01,4.66,00,0,A5,4.2,0820,-90.99,C3,0.3
430,064C,9.29,0683,3.19,05D8,22.17,069E,0.19,06DA,-6.46,0673,2519.84,0DB8,5360.2,0C93,4913,0D73,5254.88,0D57,5212.15,01,4.66,3E,288.99,01,4.66,01,4.66,00,0,A5,4.2,081D,-82.21,C3,0.3
435,064F,8.96,067E,3.74,05DD,21.61,069E,0.19,06DB,-6.58,0670,2515.26,0DC5,5380.04,0C99,4922.16,0D76,5259.46,0D5D,5221.31,01,4.66,3E,288.99,01,4.66,01,4.66,00,0,A5,4.2,081C,-79.28,C3,0.3
440,0651,8.74,0677,4.52,05E1,21.17,069F,0.08,06DC,-6.69,066D,2510.68,0DC7,5383.09,0C9D,4928.27,0D79,5264.04,0D60,5225.89,01,4.66,3D,284.33,01,4.66,01,4.66,00,0,A5,4.2,081B,-76.35,C3,0.3
445,0653,8.52,0671,5.19,05E6,20.61,069C,0.42,06DC,-6.69,0669,2504.58,0DC9,5386.14,0C9F,4931.32,0D7B,5267.09,0D62,5228.94,01,4.66,3D,284.33,01,4.66,01,4.66,00,0,A5,4.2,081B,-76.35,C3,0.3
450,0655,8.29,0669,6.08,05EC,19.95,069A,0.64,06DE,-6.91,0663,2495.42,0DC7,5383.09,0C9F,4931.32,0D7D,5270.15,0D64,5231.99,01,4.66,3D,284.33,01,4.66,01,4.66,00,0,A5,4.2,0818,-67.57,C3,0.3
455,0657,8.07,0661,6.96,05F0,19.5,069A,0.64,06DE,-6.91,065C,2484.74,0DC7,5383.09,0CA1,4934.37,0D7D,5270.15,0D65,5233.52,01,4.66,3B,275,01,4.66,01,4.66,00,0,A5,4.2,081C,-79.28,C3,0.3
460,065A,7.74,065A,7.74,05F5,18.95,0699,0.75,06DF,-7.02,0653,2471,0DC2,5375.46,0CA6,4942,0D7B,5267.09,0D63,5230.46,01,4.66,3B,275,01,4.66,01,4.66,00,0,A5,4.2,0819,-70.49,C3,0.3
465,065D,7.41,0652,8.63,05F9,18.5,0698,0.86,06DF,-7.02,0649,2455.74,0DBE,5369.35,0CAE,4954.21,0D78,5262.52,0D67,5236.57,01,4.66,3A,270.34,01,4.66,01,4.66,00,0,A5,4.2,0819,-70.49,C3,0.3
470,065F,7.18,064A,9.52,05FD,18.06,0698,0.86,06E0,-7.13,063F,2440.48,0DB7,5358.67,0CB8,4969.47,0D75,5257.94,0D76,5259.46,01,4.66,3A,270.34,01,4.66,01,4.66,00,0,A5,4.2,0817,-64.64,C3,0.3
475,0661,6.96,0643,10.29,0600,17.73,0697,0.97,06E1,-7.24,0635,2425.21,0DB7,5358.67,0CC1,4983.21,0D72,5253.36,0D86,5283.88,01,4.66,39,265.68,01,4.66,01,4.66,01,4.66,A5,4.2,081A,-73.42,C3,0.3
480,0665,6.52,063C,11.07,0605,17.17,0697,0.97,06E1,-7.24,0658,2478.63,0DB3,5352.56,0CCB,4998.47,0D6F,5248.78,0D93,5303.72,01,4.66,36,251.7,01,4.66,01,4.66,03,13.98,A5,4.2,0816,-61.71,C3,0.3
