Time stamp,Tpy (raw),Tpy (°C),Tpx (raw),Tpx (°C),Tmz (raw),Tmz (°C),Tmx (raw),Tmx (°C),Tpz (raw),Tpz (°C),Vpy (raw),Vpy (mV),Vpx (raw),Vpx (mV),Vmz (raw),Vmz (mV),Vmx (raw),Vmx (mV),Vpz (raw),Vpz (mV),Ipy (raw),Ipy (mA),Ipx (raw),Ipx (mA),Imz (raw),Imz (mA),Imx (raw),Imx (mA),Ipz (raw),Ipz (mA),Vbat (raw),Vbat (V),Ibatt(raw),Ibatt(mA),Tbatt (raw),Tbatt (℃)
4220,0662,6.85,069A,0.64,070E,-12.24,071E,-14.01,06B2,-2.03,0D2E,5149.57,0E0E,5491.45,0E19,5508.24,0CE9,5044.26,0D8A,5289.99,03,13.98,20,149.16,29,191.11,00,0,01,4.66,A4,4.17,0845,-199.34,C1,1.07
4230,0668,6.19,068C,2.19,0709,-11.68,0720,-14.23,06B3,-2.14,0D28,5140.42,0E0E,5491.45,0E15,5502.14,0CB2,4960.32,0D88,5286.94,03,13.98,17,107.21,31,228.39,00,0,01,4.66,A4,4.17,0845,-199.34,C1,1.07
4240,066E,5.52,067E,3.74,0701,-10.79,0722,-14.45,06B4,-2.25,0D22,5131.26,0E02,5473.14,0E14,5500.61,0C57,4821.43,0D81,5276.25,03,13.98,0D,60.59,39,265.68,00,0,01,4.66,A4,4.17,0846,-202.27,C1,1.07
4250,0673,4.97,0674,4.85,06F9,-9.91,0723,-14.57,06B6,-2.47,0D1F,5126.68,0DEF,5444.14,0E12,5497.56,0BB4,4572.65,0D77,5260.99,03,13.98,06,27.97,40,298.31,00,0,01,4.66,A4,4.17,0847,-205.2,C1,1.07
4260,0679,4.3,066B,5.85,06EE,-8.68,0726,-14.9,06B6,-2.47,0D1F,5126.68,0DD1,5398.35,0E02,5473.14,08F9,3505.8,0D6B,5242.67,03,13.98,01,4.66,44,316.95,00,0,01,4.66,A4,4.17,0845,-199.34,C1,1.07
4270,067F,3.63,0668,6.19,06E4,-7.57,0727,-15.01,06BA,-2.91,0D22,5131.26,0DA9,5337.3,0DF3,5450.24,0405,1570.51,0D5F,5224.36,03,13.98,00,0,44,316.95,00,0,01,4.66,A4,4.17,0843,-193.48,C1,1.07
4280,0684,3.08,0665,6.52,06DC,-6.69,0729,-15.23,06BC,-3.14,0D28,5140.42,0D84,5280.83,0DD6,5405.98,039C,1410.26,0D55,5209.1,03,13.98,00,0,45,321.62,01,4.66,01,4.66,A4,4.17,0841,-187.63,C1,1.07
4290,0689,2.52,0665,6.52,06D6,-6.02,072C,-15.56,06BE,-3.36,0D2C,5146.52,0D5C,5219.78,0D95,5306.78,0394,1398.05,0D43,5181.62,03,13.98,03,13.98,43,312.29,00,0,02,9.32,A4,4.17,083D,-175.91,C1,1.07
4300,0690,1.75,0664,6.63,06D0,-5.36,0725,-14.79,06C2,-3.8,0BD6,4624.54,0BE5,4647.44,0BF5,4671.86,03E7,1524.73,0D1C,5122.1,04,18.64,0B,51.27,37,256.36,00,0,03,13.98,A4,4.17,0836,-155.42,C1,1.07
4310,0695,1.19,0665,6.52,06D1,-5.47,0733,-16.34,06C5,-4.13,0BDE,4636.75,0BED,4659.65,0BF1,4665.75,05F8,2332.11,0BCE,4612.33,09,41.95,1B,125.85,2D,209.75,00,0,05,23.31,A4,4.17,083A,-167.13,C1,1.07
4320,0698,0.86,0664,6.63,06D2,-5.58,0731,-16.12,06C8,-4.47,0BDB,4632.17,0BEB,4656.59,0BEF,4662.7,0991,3737.79,0BDB,4632.17,09,41.95,20,149.16,21,153.82,00,0,05,23.31,A4,4.17,082D,-129.06,C1,1.07
4330,069D,0.3,0663,6.74,06D6,-6.02,0735,-16.56,06CA,-4.69,0BDA,4630.65,0BF2,4667.28,0BEA,4655.07,0B37,4381.87,0BD3,4619.96,09,41.95,23,163.14,17,107.21,00,0,06,27.97,A4,4.17,081E,-85.14,C1,1.07
4340,06A1,-0.14,0663,6.74,06DA,-6.46,0735,-16.56,06CD,-5.02,0BDD,4635.23,0BF6,4673.38,0BDE,4636.75,0B7F,4491.76,0BD8,4627.59,09,41.95,21,153.82,11,79.24,00,0,07,32.63,A4,4.17,0814,-55.85,C1,1.07
4350,06A5,-0.58,0664,6.63,06DF,-7.02,0737,-16.79,06CE,-5.13,0BD7,4626.07,0BE9,4653.54,0BDA,4630.65,0B8F,4516.18,0BD3,4619.96,09,41.95,1B,125.85,10,74.58,00,0,08,37.29,A3,4.15,080C,-32.43,C1,1.07
4360,06AA,-1.14,0666,6.41,06E2,-7.35,073A,-17.12,06CF,-5.24,0BD6,4624.54,0BE1,4641.33,0BE0,4639.8,0B95,4525.34,0BD3,4619.96,08,37.29,10,74.58,15,97.88,00,0,08,37.29,A3,4.15,0800,2.72,C1,1.07
4370,06AE,-1.58,0667,6.3,06E1,-7.24,073B,-17.23,06CF,-5.24,0BCE,4612.33,0BD6,4624.54,0BE6,4648.96,0B96,4526.86,0BD6,4624.54,07,32.63,09,41.95,1D,135.17,00,0,08,37.29,A3,4.15,0806,-14.85,C1,1.07
4380,06B2,-2.03,066B,5.85,06DF,-7.02,073C,-17.34,06D0,-5.36,0BCE,4612.33,0BD8,4627.59,0BF0,4664.22,0BCF,4613.86,0BD4,4621.49,06,27.97,08,37.29,27,181.78,04,18.64,08,37.29,A4,4.17,0820,-90.99,C1,1.07
4390,06B5,-2.36,066D,5.63,06DC,-6.69,073B,-17.23,06D0,-5.36,0BCD,4610.81,0BD8,4627.59,0BEF,4662.7,0BE0,4639.8,0BD7,4626.07,06,27.97,08,37.29,2A,195.77,0C,55.93,08,37.29,A4,4.17,0833,-146.63,C1,1.07
4400,06BD,-3.25,0675,4.74,06D7,-6.13,0736,-16.67,06D2,-5.58,0CF5,5062.58,0D25,5135.84,0D51,5202.99,0D47,5187.73,0D29,5141.94,03,13.98,01,4.66,2C,205.09,25,172.46,05,23.31,A4,4.17,0843,-193.48,C1,1.07
4410,06C1,-3.69,0678,4.41,06D4,-5.8,072F,-15.9,06D2,-5.58,0CEE,5051.89,0D3D,5172.47,0DA1,5325.09,0D9F,5322.04,0D74,5256.41,03,13.98,00,0,22,158.48,30,223.73,03,13.98,A4,4.17,0842,-190.56,C0,1.45
4420,06C6,-4.25,067A,4.19,06D4,-5.8,0728,-15.12,06D4,-5.8,0CF1,5056.47,0D43,5181.62,0DDC,5415.14,0DE7,5431.93,0D90,5299.15,03,13.98,00,0,11,79.24,34,242.38,02,9.32,A4,4.17,083F,-181.77,C1,1.07
4430,06CB,-4.8,067D,3.86,06D8,-6.24,0721,-14.34,06D7,-6.13,0CFF,5077.84,0D47,5187.73,0D8A,5289.99,0DB1,5349.51,0D76,5259.46,03,13.98,00,0,09,41.95,3C,279.67,03,13.98,A4,4.17,083A,-167.13,C1,1.07
4440,06D1,-5.47,067F,3.63,06DB,-6.58,0719,-13.46,06D7,-6.13,0D08,5091.58,0D29,5141.94,0D1F,5126.68,0D50,5201.47,0D2A,5143.47,03,13.98,02,9.32,02,9.32,41,302.97,04,18.64,A4,4.17,0838,-161.27,C1,1.07
4450,06D6,-6.02,0681,3.41,06DF,-7.02,0713,-12.79,06D9,-6.35,0D16,5112.94,0D2E,5149.57,0D18,5116,0D59,5215.2,0D34,5158.73,03,13.98,02,9.32,01,4.66,3F,293.65,05,23.31,A4,4.17,0835,-152.49,C1,1.07
4460,06D8,-6.24,0683,3.19,06E3,-7.46,070D,-12.12,06DA,-6.46,0D3D,5172.47,0D4A,5192.31,0D27,5138.89,0D8A,5289.99,0D6E,5247.25,03,13.98,00,0,01,4.66,3C,279.67,09,41.95,A4,4.17,0832,-143.7,C1,1.07
4470,06D6,-6.02,0685,2.97,06E7,-7.91,0707,-11.46,06D8,-6.24,0D55,5209.1,0D51,5202.99,0D17,5114.47,0DA2,5326.62,0D8E,5296.09,03,13.98,00,0,01,4.66,3A,270.34,0B,51.27,A4,4.17,0831,-140.77,C1,1.07
4480,06DF,-7.02,0687,2.75,06EB,-8.35,0703,-11.01,06D7,-6.13,0D61,5227.41,0D4E,5198.41,0CEF,5053.42,0DB8,5360.2,0D9F,5322.04,03,13.98,00,0,01,4.66,3A,270.34,09,41.95,A4,4.17,082C,-126.13,C1,1.07
4490,06E2,-7.35,068A,2.41,06EE,-8.68,06FE,-10.46,06D4,-5.8,0D64,5231.99,0D49,5190.78,0CB2,4960.32,0DB8,5360.2,0D90,5299.15,03,13.98,00,0,01,4.66,3E,288.99,06,27.97,A4,4.17,082A,-120.28,C1,1.07
4500,06E6,-7.8,068D,2.08,06F2,-9.13,06F5,-9.46,06D4,-5.8,0D35,5160.26,0D2C,5146.52,0CC5,4989.32,0D6C,5244.2,0D48,5189.26,04,18.64,00,0,01,4.66,48,335.6,06,27.97,A4,4.17,0829,-117.35,C0,1.45
4510,06E9,-8.13,0690,1.75,06F5,-9.46,06ED,-8.57,06D3,-5.69,0D5E,5222.83,0D3A,5167.89,0DD2,5399.88,0DFD,5465.51,0DB9,5361.72,03,13.98,00,0,03,13.98,3A,270.34,02,9.32,A4,4.17,082C,-126.13,C1,1.07
4520,06EC,-8.46,0694,1.3,06F2,-9.13,06E5,-7.69,06D2,-5.58,0D4A,5192.31,0D33,5157.2,0DE2,5424.3,0DF8,5457.88,0DB8,5360.2,03,13.98,00,0,0D,60.59,3D,284.33,02,9.32,A4,4.17,082A,-120.28,C1,1.07
4530,06F0,-8.91,0697,0.97,06F1,-9.02,06DC,-6.69,06D1,-5.47,0D31,5154.15,0D30,5152.63,0E19,5508.24,0E26,5528.08,0DC6,5381.56,03,13.98,00,0,0E,65.26,2D,209.75,01,4.66,A4,4.17,082D,-129.06,C1,1.07
4540,06F2,-9.13,069B,0.53,06EE,-8.68,06D1,-5.47,06D0,-5.36,0D17,5114.47,0D2F,5151.1,0E17,5505.19,0E25,5526.56,0DC5,5380.04,03,13.98,00,0,10,74.58,2E,214.41,01,4.66,A4,4.17,082B,-123.2,C1,1.07
4550,06F5,-9.46,069F,0.08,06EB,-8.35,06C5,-4.13,06CF,-5.24,0D03,5083.94,0D32,5155.68,0E0F,5492.98,0E22,5521.98,0DC4,5378.51,03,13.98,00,0,0E,65.26,2F,219.07,02,9.32,A4,4.17,082D,-129.06,C1,1.07
4560,06F7,-9.68,06A0,-0.03,06EB,-8.35,06B8,-2.69,06CE,-5.13,0D4A,5192.31,0D39,5166.36,0DEC,5439.56,0E09,5483.82,0DC3,5376.98,03,13.98,00,0,08,37.29,36,251.7,02,9.32,A4,4.17,082E,-131.99,C1,1.07
4570,06FC,-10.24,06A4,-0.47,06EB,-8.35,06B1,-1.91,06CE,-5.13,0DA1,5325.09,0D3F,5175.52,0DCC,5390.72,0DFB,5462.45,0DBE,5369.35,03,13.98,00,0,04,18.64,39,265.68,02,9.32,A4,4.17,0831,-140.77,C1,1.07
4580,06FE,-10.46,06A8,-0.92,06F1,-9.02,06A5,-0.58,06CD,-5.02,0DCE,5393.77,0D4F,5199.94,0CC8,4993.89,0DF1,5447.19,0DBE,5369.35,06,27.97,00,0,01,4.66,38,261.02,03,13.98,A4,4.17,082B,-123.2,C1,1.07
4590,06FF,-10.57,06AC,-1.36,06F3,-9.24,069B,0.53,06CD,-5.02,0DD3,5401.4,0D5E,5222.83,0C3C,4780.22,0DED,5441.09,0DC1,5373.93,09,41.95,00,0,01,4.66,36,251.7,04,18.64,A4,4.17,082A,-120.28,C1,1.07
4600,06FF,-10.57,06AF,-1.69,06F8,-9.79,0690,1.75,06CA,-4.69,0DE1,5422.77,0D71,5251.83,0C22,4740.54,0DEF,5444.14,0DD5,5404.46,0A,46.61,00,0,02,9.32,2D,209.75,05,23.31,A4,4.17,0828,-114.42,C1,1.07
4610,06FF,-10.57,06B1,-1.91,06F9,-9.91,0688,2.63,06C8,-4.47,0DBD,5367.83,0D7B,5267.09,0C01,4690.17,0DD0,5396.83,0DAD,5343.41,0E,65.26,00,0,01,4.66,3A,270.34,06,27.97,A4,4.17,0825,-105.63,C1,1.07
4620,06FE,-10.46,06B2,-2.03,06FD,-10.35,067F,3.63,06C7,-4.36,0DD6,5405.98,0D81,5276.25,0BDB,4632.17,0DEB,5438.03,0DC6,5381.56,0C,55.93,00,0,01,4.66,2E,214.41,04,18.64,A4,4.17,0826,-108.56,C1,1.07
4630,06FE,-10.46,06B3,-2.14,0700,-10.68,0675,4.74,06C5,-4.13,0DCB,5389.19,0D83,5279.3,0D93,5303.72,0DDE,5418.19,0DB8,5360.2,0C,55.93,00,0,01,4.66,2F,219.07,05,23.31,A4,4.17,0822,-96.85,C1,1.07
4640,06FE,-10.46,06B5,-2.36,0700,-10.68,0670,5.3,06C3,-3.91,0DD8,5409.04,0D83,5279.3,0DD9,5410.56,0DE2,5424.3,0DCB,5389.19,0B,51.27,00,0,0C,55.93,25,172.46,05,23.31,A4,4.17,0821,-93.92,C1,1.07
4650,06FB,-10.13,06B8,-2.69,06FD,-10.35,0668,6.19,06C1,-3.69,0DEE,5442.61,0D80,5274.73,0DF9,5459.4,0DF5,5453.3,0DDE,5418.19,0A,46.61,00,0,17,107.21,17,107.21,04,18.64,A4,4.17,0820,-90.99,C1,1.07
4660,06FA,-10.02,06B9,-2.8,06F6,-9.57,065E,7.3,06BE,-3.36,0E02,5473.14,0D7A,5265.57,0E12,5497.56,0DFF,5468.56,0DE9,5434.98,0B,51.27,00,0,23,163.14,0B,51.27,04,18.64,A4,4.17,0820,-90.99,C1,1.07
4670,06F7,-9.68,06BC,-3.14,06EE,-8.68,0655,8.29,06BA,-2.91,0E18,5506.72,0D74,5256.41,0E22,5521.98,0DFF,5468.56,0DFB,5462.45,0D,60.59,00,0,29,191.11,03,13.98,03,13.98,A4,4.17,0820,-90.99,C1,1.07
4680,06F2,-9.13,06BF,-3.47,06E3,-7.46,064E,9.07,06B7,-2.58,0E30,5543.35,0D72,5253.36,0E37,5554.03,0DF5,5453.3,0E08,5482.3,11,79.24,00,0,28,186.44,00,0,02,9.32,A4,4.17,0820,-90.99,C1,1.07
4690,06ED,-8.57,06C1,-3.69,06DA,-6.46,0649,9.63,06B3,-2.14,0E43,5572.34,0D75,5257.94,0E3E,5564.71,0DE6,5430.4,0E0E,5491.45,15,97.88,00,0,24,167.8,00,0,02,9.32,A4,4.17,0822,-96.85,C1,1.07
4700,06E4,-7.57,06C6,-4.25,06D1,-5.47,0645,10.07,06AE,-1.58,0E49,5581.5,0D82,5277.78,0E41,5569.29,0DDB,5413.61,0E11,5496.03,18,111.87,00,0,21,153.82,00,0,02,9.32,A4,4.17,0822,-96.85,C1,1.07
4710,06D6,-6.02,06C8,-4.47,06C7,-4.36,0640,10.63,06A9,-1.03,0E34,5549.45,0D9D,5318.99,0E2B,5535.71,0DD1,5398.35,0E10,5494.51,1C,130.51,00,0,1B,125.85,00,0,02,9.32,A4,4.17,0823,-99.78,C1,1.07
4720,06CA,-4.69,06CA,-4.69,06C2,-3.8,0641,10.51,06A4,-0.47,0E2C,5537.24,0DB4,5354.09,0E20,5518.93,0DCF,5395.3,0E0A,5485.35,1D,135.17,00,0,19,116.53,00,0,02,9.32,A4,4.17,0822,-96.85,C1,1.07
4730,06BE,-3.36,06CB,-4.8,06BE,-3.36,063F,10.74,06A0,-0.03,0E32,5546.4,0DC9,5386.14,0E28,5531.14,0DD0,5396.83,0DFF,5468.56,20,149.16,00,0,19,116.53,00,0,02,9.32,A4,4.17,0825,-105.63,C1,1.07
4740,06B0,-1.8,06CC,-4.91,06BA,-2.91,063D,10.96,069C,0.42,0E20,5518.93,0DDA,5412.09,0E1D,5514.35,0DD3,5401.4,0DF1,5447.19,21,153.82,00,0,19,116.53,00,0,03,13.98,A4,4.17,0822,-96.85,C1,1.07
4750,06A9,-1.03,06CB,-4.8,06B8,-2.69,063B,11.18,069A,0.64,0E1F,5517.4,0DDF,5419.72,0E17,5505.19,0DD6,5405.98,0DE7,5431.93,1D,135.17,00,0,1A,121.19,00,0,02,9.32,A4,4.17,0825,-105.63,C1,1.07
4760,0698,0.86,06CB,-4.8,06B1,-1.91,0635,11.85,0696,1.08,0E0B,5486.87,0DE2,5424.3,0E0A,5485.35,0DD8,5409.04,0DD9,5410.56,18,111.87,01,4.66,1E,139.83,01,4.66,02,9.32,A4,4.17,0821,-93.92,C1,1.07
4770,068F,1.86,06C8,-4.47,06AE,-1.58,0632,12.18,0694,1.3,0E00,5470.09,0DE1,5422.77,0E01,5471.61,0DD7,5407.51,0DD0,5396.83,12,83.9,03,13.98,22,158.48,01,4.66,02,9.32,A4,4.17,0822,-96.85,C1,1.07
4780,0687,2.75,06C6,-4.25,06AB,-1.25,062C,12.84,0693,1.41,0DF1,5447.19,0DDA,5412.09,0E00,5470.09,0DD1,5398.35,0DC9,5386.14,0C,55.93,02,9.32,28,186.44,01,4.66,02,9.32,A4,4.17,081F,-88.06,C1,1.07
4790,0681,3.41,06C4,-4.02,06A2,-0.25,0627,13.4,0693,1.41,0DDE,5418.19,0DD4,5402.93,0DFF,5468.56,0DCA,5387.67,0DC5,5380.04,06,27.97,02,9.32,2C,205.09,02,9.32,02,9.32,A4,4.17,081B,-76.35,C1,1.07
4800,067F,3.63,06C4,-4.02,069B,0.53,0623,13.84,0692,1.53,0DC5,5380.04,0DD5,5404.46,0DFD,5465.51,0DBC,5366.3,0DC8,5384.62,04,18.64,01,4.66,33,237.72,00,0,02,9.32,A4,4.17,081C,-79.28,C1,1.07
4810,067C,3.97,06C4,-4.02,068C,2.19,0622,13.95,0690,1.75,0DAD,5343.41,0DD4,5402.93,0E10,5494.51,0D9C,5317.46,0DD4,5402.93,03,13.98,00,0,30,223.73,00,0,02,9.32,A4,4.17,0819,-70.49,C1,1.07
4820,067B,4.08,06C1,-3.69,0681,3.41,0622,13.95,068F,1.86,0DAB,5340.35,0DCC,5390.72,0D4B,5193.83,0D74,5256.41,0DC3,5376.98,03,13.98,01,4.66,3D,284.33,00,0,04,18.64,A4,4.17,081A,-73.42,C1,1.07
4830,067B,4.08,06C2,-3.8,0676,4.63,0626,13.51,068E,1.97,0DAB,5340.35,0DC4,5378.51,0E06,5479.24,0D38,5164.84,0DD6,5405.98,03,13.98,00,0,33,237.72,00,0,03,13.98,A4,4.17,081A,-73.42,C1,1.07
4840,067A,4.19,06C2,-3.8,066B,5.85,062C,12.84,068C,2.19,0DB1,5349.51,0DC0,5372.41,0E01,5471.61,0CE9,5044.26,0DD2,5399.88,03,13.98,00,0,32,233.06,00,0,04,18.64,A4,4.17,081B,-76.35,C1,1.07
4850,0679,4.3,06C0,-3.58,0662,6.85,0631,12.29,0689,2.52,0DBF,5370.88,0DC3,5376.98,0DF8,5457.88,0CB6,4966.42,0DD4,5402.93,04,18.64,00,0,31,228.39,00,0,04,18.64,A4,4.17,081C,-79.28,C1,1.07
4860,0677,4.52,06C0,-3.58,0658,7.96,0638,11.51,0687,2.75,0DCD,5392.25,0DC8,5384.62,0DF9,5459.4,0CAA,4948.11,0DD2,5399.88,05,23.31,01,4.66,2F,219.07,00,0,04,18.64,A4,4.17,081E,-85.14,C1,1.07
4870,0674,4.85,06BF,-3.47,064F,8.96,063F,10.74,0684,3.08,0DD6,5405.98,0DCE,5393.77,0DF7,5456.35,0CB4,4963.37,0DCF,5395.3,06,27.97,02,9.32,2D,209.75,00,0,04,18.64,A4,4.17,081E,-85.14,C1,1.07
4880,0671,5.19,06BE,-3.36,0647,9.85,0644,10.18,0682,3.3,0DD9,5410.56,0DCF,5395.3,0DF1,5447.19,0CFD,5074.79,0DCE,5393.77,08,37.29,04,18.64,2A,195.77,00,0,04,18.64,A4,4.17,0820,-90.99,C0,1.45
4890,066D,5.63,06BB,-3.02,0640,10.63,0648,9.74,067F,3.63,0DD8,5409.04,0DD6,5405.98,0DEC,5439.56,0D58,5213.68,0DCA,5387.67,09,41.95,06,27.97,26,177.12,00,0,04,18.64,A4,4.17,0820,-90.99,C0,1.45
4900,066A,5.96,06BA,-2.91,0639,11.4,064A,9.52,067D,3.86,0DD3,5401.4,0DD8,5409.04,0DEA,5436.51,0D94,5305.25,0DC2,5375.46,09,41.95,08,37.29,24,167.8,00,0,04,18.64,A4,4.17,0822,-96.85,C0,1.45
4910,0664,6.63,06B5,-2.36,0634,11.96,0648,9.74,067C,3.97,0DC9,5386.14,0DD7,5407.51,0DE3,5425.82,0DBB,5364.77,0DBB,5364.77,06,27.97,0A,46.61,1F,144.49,02,9.32,03,13.98,A4,4.17,0821,-93.92,C0,1.45
4920,0662,6.85,06B2,-2.03,062B,12.96,0644,10.18,067C,3.97,0DB7,5358.67,0DD4,5402.93,0DDE,5418.19,0DC6,5381.56,0DB2,5351.04,04,18.64,0B,51.27,1D,135.17,05,23.31,03,13.98,A4,4.17,081B,-76.35,C0,1.45
4930,0661,6.96,06B0,-1.8,0629,13.18,0642,10.4,067D,3.86,0DA5,5331.2,0DD3,5401.4,0DDE,5418.19,0DC4,5378.51,0DAE,5344.93,03,13.98,0A,46.61,1D,135.17,07,32.63,02,9.32,A4,4.17,081B,-76.35,C0,1.45
4940,0662,6.85,06AC,-1.36,0621,14.07,063B,11.18,067E,3.74,0D94,5305.25,0DC1,5373.93,0DCC,5390.72,0DBB,5364.77,0DA0,5323.57,03,13.98,0A,46.61,20,149.16,0A,46.61,02,9.32,A4,4.17,081E,-85.14,C0,1.45
4950,0663,6.74,06A9,-1.03,061C,14.62,0635,11.85,067F,3.63,0D9A,5314.41,0DB5,5355.62,0DC8,5384.62,0DB5,5355.62,0D96,5308.3,04,18.64,08,37.29,1F,144.49,0B,51.27,02,9.32,A4,4.17,081A,-73.42,C0,1.45
4960,0664,6.63,06A6,-0.69,0616,15.29,0631,12.29,0681,3.41,0D9A,5314.41,0DA5,5331.2,0DBD,5367.83,0DA7,5334.25,0D8B,5291.51,05,23.31,06,27.97,24,167.8,09,41.95,03,13.98,A4,4.17,0817,-64.64,C0,1.45
4970,0665,6.52,06A4,-0.47,060F,16.06,062E,12.62,0682,3.3,0D94,5305.25,0D98,5311.36,0DB3,5352.56,0D93,5303.72,0D83,5279.3,07,32.63,04,18.64,25,172.46,06,27.97,03,13.98,A4,4.17,0817,-64.64,C0,1.45
4980,0665,6.52,06A4,-0.47,0608,16.84,062F,12.51,0684,3.08,0D88,5286.94,0D8A,5289.99,0DA6,5332.72,0D7F,5273.2,0D7B,5267.09,07,32.63,04,18.64,28,186.44,02,9.32,03,13.98,A4,4.17,0816,-61.71,C0,1.45
4990,0666,6.41,06A5,-0.58,0600,17.73,0632,12.18,0687,2.75,0D81,5276.25,0D7F,5273.2,0DA0,5323.57,0D60,5225.89,0D75,5257.94,07,32.63,04,18.64,2A,195.77,00,0,03,13.98,A4,4.17,0818,-67.57,C0,1.45
5000,0667,6.3,06A3,-0.36,05F9,18.5,0634,11.96,0687,2.75,0D77,5260.99,0D7B,5267.09,0D9D,5318.99,0D32,5155.68,0D72,5253.36,06,27.97,04,18.64,2D,209.75,00,0,04,18.64,A4,4.17,0814,-55.85,C0,1.45
5010,0669,6.08,06A2,-0.25,05F1,19.39,0639,11.4,0688,2.63,0D6C,5244.2,0D72,5253.36,0D9A,5314.41,0D08,5091.58,0D6E,5247.25,05,23.31,04,18.64,2C,205.09,00,0,04,18.64,A4,4.17,0817,-64.64,C0,1.45
5020,066E,5.52,06A3,-0.36,05E8,20.39,0641,10.51,068B,2.3,0D51,5202.99,0D7D,5270.15,0DA1,5325.09,0D03,5083.94,0D77,5260.99,03,13.98,04,18.64,28,186.44,00,0,04,18.64,A4,4.17,0818,-67.57,C0,1.45
5030,066F,5.41,06A1,-0.14,05E0,21.28,0645,10.07,068A,2.41,0D4B,5193.83,0D7D,5270.15,0D7A,5265.57,0D2E,5149.57,0D59,5215.2,04,18.64,06,27.97,33,237.72,00,0,06,27.97,A4,4.17,0819,-70.49,C0,1.45
5040,0673,4.97,06A1,-0.14,05D9,22.06,0648,9.74,068B,2.3,0D40,5177.05,0D74,5256.41,0D8E,5296.09,0D5D,5221.31,0D6B,5242.67,03,13.98,05,23.31,2B,200.43,01,4.66,05,23.31,A4,4.17,0819,-70.49,C0,1.45
5050,0676,4.63,06A0,-0.03,05D4,22.61,0649,9.63,068C,2.19,0D66,5235.04,0D79,5264.04,0D8F,5297.62,0D78,5262.52,0D6F,5248.78,04,18.64,05,23.31,24,167.8,06,27.97,04,18.64,A4,4.17,081B,-76.35,C0,1.45
5060,0679,4.3,069F,0.08,05CF,23.16,064A,9.52,068D,2.08,0D7B,5267.09,0D81,5276.25,0D98,5311.36,0D88,5286.94,0D70,5250.31,06,27.97,05,23.31,1C,130.51,0D,60.59,03,13.98,A4,4.17,081E,-85.14,C0,1.45
5070,067A,4.19,069F,0.08,05CB,23.61,0647,9.85,068E,1.97,0D83,5279.3,0D85,5282.36,0D98,5311.36,0D8E,5296.09,0D73,5254.88,07,32.63,05,23.31,18,111.87,13,88.56,03,13.98,A4,4.17,081D,-82.21,C0,1.45
5080,067C,3.97,069E,0.19,05C7,24.05,0645,10.07,0690,1.75,0D7C,5268.62,0D86,5283.88,0D95,5306.78,0D95,5306.78,0D6F,5248.78,05,23.31,05,23.31,12,83.9,18,111.87,02,9.32,A4,4.17,081C,-79.28,C0,1.45
5090,067E,3.74,069E,0.19,05C4,24.39,063E,10.85,0692,1.53,0D5A,5216.73,0D84,5280.83,0D91,5300.67,0D97,5309.83,0D6A,5241.15,03,13.98,05,23.31,12,83.9,1D,135.17,02,9.32,A4,4.17,081C,-79.28,C0,1.45
5100,0680,3.52,069B,0.53,05C1,24.72,063A,11.29,0694,1.3,0D05,5087,0D7F,5273.2,0D8D,5294.57,0D97,5309.83,0D62,5228.94,03,13.98,05,23.31,0E,65.26,1F,144.49,02,9.32,A4,4.17,081A,-73.42,BF,1.84
5110,0683,3.19,0699,0.75,05C0,24.83,0635,11.85,0696,1.08,0CFE,5076.31,0D7A,5265.57,0D89,5288.46,0D91,5300.67,0D67,5236.57,03,13.98,06,27.97,0D,60.59,1F,144.49,03,13.98,A4,4.17,0818,-67.57,C0,1.45
5120,068A,2.41,0697,0.97,05BC,25.27,062A,13.07,0699,0.75,0D1B,5120.57,0D7D,5270.15,0D87,5285.41,0D92,5302.2,0D69,5239.62,03,13.98,05,23.31,0E,65.26,1C,130.51,03,13.98,A4,4.17,0816,-61.71,BF,1.84
5130,068D,2.08,0695,1.19,05BA,25.5,0627,13.4,069B,0.53,0D26,5137.36,0D63,5230.46,0D6C,5244.2,0D6E,5247.25,0D52,5204.52,03,13.98,07,32.63,17,107.21,1E,139.83,05,23.31,A4,4.17,0815,-58.78,BF,1.84
5140,068F,1.86,0695,1.19,05B6,25.94,0623,13.84,069C,0.42,0D33,5157.2,0D6E,5247.25,0D7D,5270.15,0D7E,5271.67,0D68,5238.1,03,13.98,06,27.97,11,79.24,13,88.56,05,23.31,A4,4.17,0813,-52.92,BF,1.84
5150,0693,1.41,0697,0.97,05B2,26.38,0622,13.95,069D,0.3,0D31,5154.15,0D62,5228.94,0D72,5253.36,0D69,5239.62,0D59,5215.2,03,13.98,06,27.97,17,107.21,10,74.58,07,32.63,A4,4.17,0812,-50,BF,1.84
5160,0697,0.97,0694,1.3,05AB,27.16,0621,14.07,069E,0.19,0D2D,5148.05,0D55,5209.1,0D68,5238.1,0D53,5206.04,0D59,5215.2,04,18.64,06,27.97,1C,130.51,09,41.95,08,37.29,A4,4.17,0813,-52.92,BF,1.84
5170,0699,0.75,0693,1.41,05A5,27.83,0626,13.51,069E,0.19,0D26,5137.36,0D4A,5192.31,0D61,5227.41,0D40,5177.05,0D51,5202.99,03,13.98,05,23.31,20,149.16,04,18.64,09,41.95,A5,4.2,0811,-47.07,BF,1.84
