Time Stamp,Tpy (raw),Tpy (°C),Tpx (raw),Tpx (°C),Tmz (raw),Tmz (°C),Tmx (raw),Tmx (°C),Tpz (raw),Tpz (°C),Vpy (raw),Vpy (mV),Vpx (raw),Vpx (mV),Vmz (raw),Vmz (mV),Vmx (raw),Vmx (mV),Vpz (raw),Vpz (mV),Ipy (raw),Ipy (mA),Ipx (raw),Ipx (mA),Imz (raw),Imz (mA),Imx (raw),Imx (mA),Ipz (raw),Ipz (mA),Vbat (raw),Vbat (V),Ibatt(raw),Ibatt(mA),Tbatt raw),Tbatt (℃)
0,0645,10.07,06E0,-7.13,06F6,-9.57,060C,16.4,05E4,20.83,0001,1.53,0BEB,4656.59,0C4E,4807.69,0C4D,4806.17,0C58,4822.95,04,18.64,01,4.66,0F,69.92,0E,65.26,23,163.14,A4,4.17,080B,-29.5,B6,5.28
5,0648,9.74,06E1,-7.24,06F5,-9.46,060D,16.28,05E6,20.61,0001,1.53,0CB2,4960.32,0CC2,4984.74,0CA4,4938.95,0CD6,5015.26,04,18.64,05,23.31,0F,69.92,03,13.98,28,186.44,A4,4.17,080C,-32.43,B6,5.28
10,0649,9.63,06E2,-7.35,06F3,-9.24,060E,16.17,05E6,20.61,0001,1.53,0D6D,5245.73,0D5D,5221.31,0CCA,4996.95,0D5F,5224.36,04,18.64,1C,130.51,0B,51.27,01,4.66,15,97.88,A4,4.17,0811,-47.07,B6,5.28
15,064C,9.29,06E0,-7.13,06EF,-8.8,0611,15.84,05E6,20.61,0001,1.53,0DC4,5378.51,0D9F,5322.04,0CD5,5013.74,0D91,5300.67,09,41.95,30,223.73,05,23.31,01,4.66,05,23.31,A4,4.17,0812,-50,B6,5.28
20,0650,8.85,06DD,-6.8,06F1,-9.02,0614,15.51,05E4,20.83,0001,1.53,0DFF,5468.56,0DBA,5363.25,0CD6,5015.26,0D8D,5294.57,04,18.64,35,247.04,02,9.32,01,4.66,03,13.98,A4,4.17,0816,-61.71,B6,5.28
25,0655,8.29,06D5,-5.91,06F0,-8.91,0616,15.29,05E2,21.06,0001,1.53,0E0F,5492.98,0DA7,5334.25,0CCD,5001.53,0D77,5260.99,04,18.64,3A,270.34,01,4.66,01,4.66,03,13.98,A4,4.17,0820,-90.99,B6,5.28
30,0659,7.85,06CD,-5.02,06F0,-8.91,0619,14.95,05E0,21.28,0001,1.53,0E16,5503.66,0D87,5285.41,0CB7,4967.95,0D44,5183.15,04,18.64,36,251.7,01,4.66,01,4.66,03,13.98,A4,4.17,081F,-88.06,B6,5.28
35,065C,7.52,06C3,-3.91,06EF,-8.8,061C,14.62,05E1,21.17,0001,1.53,0DFF,5468.56,0D61,5227.41,0C91,4909.95,0CCC,5000,04,18.64,36,251.7,01,4.66,01,4.66,03,13.98,A4,4.17,0821,-93.92,B6,5.28
40,065A,7.74,06BB,-3.02,06F0,-8.91,061F,14.29,05E2,21.06,0001,1.53,0DBF,5370.88,0D85,5282.36,0C55,4818.38,0C98,4920.63,04,18.64,36,251.7,02,9.32,01,4.66,03,13.98,A4,4.17,0821,-93.92,B6,5.28
45,0654,8.41,06B4,-2.25,06F0,-8.91,0624,13.73,05E6,20.61,0001,1.53,0DA0,5323.57,0DA3,5328.14,0BD9,4629.12,0CB1,4958.79,04,18.64,1E,139.83,19,116.53,01,4.66,03,13.98,A4,4.17,081F,-88.06,B6,5.28
50,064D,9.18,06AF,-1.69,06ED,-8.57,0627,13.4,05E8,20.39,0001,1.53,0D5D,5221.31,0D7E,5271.67,0AE2,4252.14,0CBA,4972.53,04,18.64,08,37.29,2E,214.41,01,4.66,03,13.98,A4,4.17,081D,-82.21,B6,5.28
55,0643,10.29,06AE,-1.58,06E9,-8.13,062E,12.62,05EB,20.06,0001,1.53,0DB0,5347.99,0DE1,5422.77,0D50,5201.47,0CB5,4964.9,04,18.64,03,13.98,32,233.06,01,4.66,03,13.98,A4,4.17,0818,-67.57,B6,5.28
60,063F,10.74,06AD,-1.47,06E3,-7.46,0630,12.4,05EE,19.72,0000,0,0DBE,5369.35,0DF0,5445.67,0DA7,5334.25,0CA3,4937.42,04,18.64,03,13.98,31,228.39,02,9.32,03,13.98,A4,4.17,0814,-55.85,B6,5.28
65,0639,11.4,06AA,-1.14,06DC,-6.69,062F,12.51,05F2,19.28,0000,0,0DB6,5357.14,0DE0,5421.25,0DBE,5369.35,0C75,4867.22,04,18.64,03,13.98,2B,200.43,07,32.63,03,13.98,A4,4.17,080E,-38.28,B6,5.28
70,063D,10.96,06A9,-1.03,06DA,-6.46,062B,12.96,05F6,18.84,0001,1.53,0C14,4719.17,0C17,4723.75,0C25,4745.12,0BE3,4644.38,04,18.64,14,93.22,31,228.39,61,452.13,05,23.31,A2,4.12,076E,430.26,B6,5.28
75,063B,11.18,06A8,-0.92,06D1,-5.47,0624,13.73,05F9,18.5,0001,1.53,0D61,5227.41,0D73,5254.88,0D7A,5265.57,0BD2,4618.44,04,18.64,07,32.63,12,83.9,21,153.82,03,13.98,A4,4.17,0808,-20.71,B6,5.28
80,063B,11.18,06A7,-0.81,06CF,-5.24,061E,14.4,05FD,18.06,0001,1.53,0CF1,5056.47,0CFB,5071.73,0D0D,5099.21,0B95,4525.34,04,18.64,08,37.29,0F,69.92,32,233.06,03,13.98,A4,4.17,0808,-20.71,B6,5.28
85,063E,10.85,06A8,-0.92,06CD,-5.02,061A,14.84,0601,17.62,0001,1.53,0CDC,5024.42,0CF8,5067.16,0CFC,5073.26,0CDF,5029,04,18.64,03,13.98,11,79.24,1D,135.17,08,37.29,A4,4.17,0804,-9,B6,5.28
90,0639,11.4,06AB,-1.25,06CE,-5.13,061A,14.84,0604,17.28,0001,1.53,0BDA,4630.65,0C0B,4705.43,0C02,4691.7,0C0A,4703.91,04,18.64,02,9.32,15,97.88,0F,69.92,21,153.82,A4,4.17,0807,-17.78,B6,5.28
95,0639,11.4,06AB,-1.25,06CE,-5.13,061A,14.84,0604,17.28,0001,1.53,0BDA,4630.65,0C0B,4705.43,0C02,4691.7,0C0A,4703.91,04,18.64,02,9.32,15,97.88,0F,69.92,21,153.82,A4,4.17,0807,-17.78,B6,5.28
100,0643,10.29,06AD,-1.47,06C9,-4.58,061D,14.51,0605,17.17,0001,1.53,0DA4,5329.67,0D8F,5297.62,0CF2,5058,0D82,5277.78,04,18.64,23,163.14,09,41.95,02,9.32,08,37.29,A4,4.17,080A,-26.57,B6,5.28
105,0646,9.96,06AB,-1.25,06C7,-4.36,061F,14.29,0606,17.06,0001,1.53,0DD1,5398.35,0DA5,5331.2,0D0A,5094.63,0D7D,5270.15,04,18.64,32,233.06,04,18.64,01,4.66,03,13.98,A4,4.17,080E,-38.28,B6,5.28
110,064A,9.52,06A7,-0.81,06C6,-4.25,0620,14.18,0607,16.95,0001,1.53,0DF9,5459.4,0DA1,5325.09,0D14,5109.89,0D42,5180.1,04,18.64,34,242.38,01,4.66,01,4.66,03,13.98,A4,4.17,0811,-47.07,B6,5.28
115,064E,9.07,069E,0.19,06C5,-4.13,0621,14.07,0607,16.95,0001,1.53,0E02,5473.14,0D7B,5267.09,0D11,5105.31,0C9D,4928.27,04,18.64,33,237.72,01,4.66,01,4.66,03,13.98,A4,4.17,0813,-52.92,B6,5.28
120,0652,8.63,0696,1.08,06C5,-4.13,0622,13.95,0609,16.73,0001,1.53,0DFB,5462.45,0DBD,5367.83,0D00,5079.37,0CB0,4957.26,04,18.64,34,242.38,02,9.32,01,4.66,03,13.98,A4,4.17,0815,-58.78,B6,5.28
125,0655,8.29,068C,2.19,06C4,-4.02,0624,13.73,060C,16.4,0001,1.53,0DFF,5468.56,0DF3,5450.24,0CD7,5016.79,0CE1,5032.05,04,18.64,23,163.14,12,83.9,01,4.66,03,13.98,A4,4.17,0818,-67.57,B6,5.28
130,0655,8.29,0684,3.08,06C1,-3.69,0626,13.51,060F,16.06,0001,1.53,0DF2,5448.72,0DFE,5467.03,0C94,4914.53,0CFD,5074.79,04,18.64,12,83.9,21,153.82,01,4.66,03,13.98,A4,4.17,0817,-64.64,B6,5.28
135,0653,8.52,067D,3.86,06BB,-3.02,062A,13.07,0611,15.84,0001,1.53,0DAE,5344.93,0DF1,5447.19,0BFB,4681.01,0D0C,5097.68,04,18.64,01,4.66,31,228.39,01,4.66,03,13.98,A4,4.17,0817,-64.64,B6,5.28
140,064F,8.96,067A,4.19,06B4,-2.25,062F,12.51,0613,15.62,0001,1.53,0D81,5276.25,0DFA,5460.93,0CD0,5006.11,0D07,5090.05,04,18.64,01,4.66,31,228.39,01,4.66,03,13.98,A4,4.17,0813,-52.92,B6,5.28
145,064B,9.4,0679,4.3,06AC,-1.36,0632,12.18,0614,15.51,0000,0,0DA2,5326.62,0DE9,5434.98,0D9E,5320.51,0CEC,5048.84,04,18.64,01,4.66,30,223.73,02,9.32,03,13.98,A4,4.17,0811,-47.07,B6,5.28
150,0649,9.63,0677,4.52,06A2,-0.25,0631,12.29,0617,15.17,0001,1.53,0DA7,5334.25,0DD5,5404.46,0DBB,5364.77,0CB5,4964.9,04,18.64,02,9.32,27,181.78,0A,46.61,03,13.98,A4,4.17,080C,-32.43,B6,5.28
155,0648,9.74,0676,4.63,069C,0.42,062E,12.62,061B,14.73,0001,1.53,0D95,5306.78,0DB3,5352.56,0DAC,5341.88,0C5A,4826.01,04,18.64,05,23.31,1B,125.85,15,97.88,03,13.98,A4,4.17,0808,-20.71,B6,5.28
160,064A,9.52,0674,4.85,0697,0.97,0627,13.4,061E,14.4,0001,1.53,0D6D,5245.73,0D79,5264.04,0D87,5285.41,0BCF,4613.86,04,18.64,07,32.63,0D,60.59,22,158.48,03,13.98,A4,4.17,0805,-11.93,B6,5.28
165,064C,9.29,0673,4.97,0693,1.41,0620,14.18,0621,14.07,0001,1.53,0D3B,5169.41,0D44,5183.15,0D59,5215.2,0C2A,4752.75,04,18.64,06,27.97,0A,46.61,27,181.78,03,13.98,A4,4.17,0804,-9,B6,5.28
170,0655,8.29,067C,3.97,069A,0.64,0623,13.84,0625,13.62,0001,1.53,0BF6,4673.38,0C09,4702.38,0C1A,4728.33,0BF8,4676.43,04,18.64,0A,46.61,16,102.54,3C,279.67,14,93.22,A0,4.07,070C,717.24,B5,5.67
175,0656,8.18,067F,3.63,069A,0.64,0626,13.51,0626,13.51,0001,1.53,0BEE,4661.17,0C05,4696.28,0C02,4691.7,0C08,4700.85,04,18.64,05,23.31,15,97.88,1F,144.49,20,149.16,9F,4.04,06E8,822.66,B5,5.67
180,0655,8.29,0683,3.19,069D,0.3,0624,13.73,0628,13.29,0001,1.53,0BDE,4636.75,0BF9,4677.96,0BFA,4679.49,0C09,4702.38,04,18.64,03,13.98,14,93.22,0D,60.59,24,167.8,9E,4.02,06CF,895.87,B5,5.67
185,0651,8.74,067B,4.08,068C,2.19,061C,14.62,062A,13.07,0001,1.53,0C91,4909.95,0C7F,4882.48,0C78,4871.79,0C82,4887.06,04,18.64,23,163.14,0F,69.92,0E,65.26,1B,125.85,A4,4.17,0839,-164.2,B6,5.28
190,0651,8.74,067B,4.08,0690,1.75,061D,14.51,062B,12.96,0001,1.53,0D0E,5100.73,0CEB,5047.31,0CEA,5045.79,0CE5,5038.16,04,18.64,38,261.02,09,41.95,08,37.29,0A,46.61,A4,4.17,0832,-143.7,B5,5.67
195,0651,8.74,067B,4.08,0690,1.75,061D,14.51,062B,12.96,0001,1.53,0D0E,5100.73,0CEB,5047.31,0CEA,5045.79,0CE5,5038.16,04,18.64,38,261.02,09,41.95,08,37.29,0A,46.61,A4,4.17,0832,-143.7,B5,5.67
200,0656,8.18,0675,4.74,0691,1.64,0621,14.07,062F,12.51,0001,1.53,0DAA,5338.83,0D8E,5296.09,0D1E,5125.15,0CF1,5056.47,04,18.64,3B,275,0A,46.61,01,4.66,02,9.32,A4,4.17,082D,-129.06,B5,5.67
205,065A,7.74,066E,5.52,0690,1.75,0621,14.07,0632,12.18,0001,1.53,0DD6,5405.98,0DCF,5395.3,0D03,5083.94,0D23,5132.78,04,18.64,27,181.78,1A,121.19,02,9.32,03,13.98,A4,4.17,082D,-129.06,B5,5.67
210,065D,7.41,0667,6.3,068C,2.19,0623,13.84,0633,12.07,0001,1.53,0DD5,5404.46,0DDF,5419.72,0CDC,5024.42,0D3C,5170.94,04,18.64,18,111.87,28,186.44,01,4.66,03,13.98,A4,4.17,082A,-120.28,B5,5.67
215,0660,7.07,0662,6.85,0685,2.97,0623,13.84,0635,11.85,0001,1.53,0DA1,5325.09,0DBB,5364.77,0CA0,4932.84,0D46,5186.2,04,18.64,0D,60.59,3D,284.33,01,4.66,03,13.98,A4,4.17,0827,-111.49,B5,5.67
220,0663,6.74,065F,7.18,067D,3.86,0627,13.4,0635,11.85,0001,1.53,0D1E,5125.15,0D98,5311.36,0C41,4787.85,0D3E,5173.99,04,18.64,01,4.66,48,335.6,01,4.66,03,13.98,A4,4.17,0827,-111.49,B5,5.67
225,0662,6.85,0660,7.07,0674,4.85,062A,13.07,0636,11.73,0001,1.53,0D51,5202.99,0DBF,5370.88,0D61,5227.41,0D2B,5144.99,04,18.64,01,4.66,38,261.02,02,9.32,02,9.32,A4,4.17,0826,-108.56,B5,5.67
230,0663,6.74,065F,7.18,066D,5.63,062C,12.84,0637,11.62,0001,1.53,0D68,5238.1,0DB5,5355.62,0D99,5312.88,0D0A,5094.63,04,18.64,01,4.66,2E,214.41,0B,51.27,03,13.98,A4,4.17,081F,-88.06,B5,5.67
235,0663,6.74,0660,7.07,0666,6.41,0629,13.18,063A,11.29,0001,1.53,0D61,5227.41,0D87,5285.41,0D84,5280.83,0CC5,4989.32,04,18.64,04,18.64,22,158.48,25,172.46,03,13.98,A4,4.17,081B,-76.35,B5,5.67
240,0665,6.52,065F,7.18,0662,6.85,0624,13.73,063C,11.07,0001,1.53,0D5D,5221.31,0D72,5253.36,0D85,5282.36,0C65,4842.8,04,18.64,04,18.64,0E,65.26,29,191.11,02,9.32,A4,4.17,0818,-67.57,B5,5.67
245,0667,6.3,065F,7.18,0660,7.07,061F,14.29,063F,10.74,0001,1.53,0D30,5152.63,0D21,5129.73,0D54,5207.57,0BA1,4543.65,04,18.64,06,27.97,03,13.98,37,256.36,03,13.98,A4,4.17,0816,-61.71,B6,5.28
250,0668,6.19,0663,6.74,0660,7.07,0619,14.95,0642,10.4,0001,1.53,0D17,5114.47,0D1B,5120.57,0D40,5177.05,0D0C,5097.68,04,18.64,04,18.64,05,23.31,33,237.72,05,23.31,A4,4.17,0812,-50,B5,5.67
255,066B,5.85,0661,6.96,0660,7.07,0614,15.51,0642,10.4,0001,1.53,0CFC,5073.26,0D0D,5099.21,0D27,5138.89,0D19,5117.52,04,18.64,02,9.32,07,32.63,25,172.46,13,88.56,A4,4.17,080F,-41.21,B5,5.67
260,066B,5.85,0663,6.74,0660,7.07,0611,15.84,0646,9.96,0001,1.53,0CA0,4932.84,0CB7,4967.95,0CC7,4992.37,0CC6,4990.84,04,18.64,02,9.32,0A,46.61,1A,121.19,1A,121.19,A4,4.17,080C,-32.43,B5,5.67
265,066D,5.63,0667,6.3,0660,7.07,0611,15.84,0646,9.96,0001,1.53,0BD8,4627.59,0BF5,4671.86,0BF5,4671.86,0BFA,4679.49,04,18.64,02,9.32,0C,55.93,0E,65.26,18,111.87,A4,4.17,07EF,52.5,B5,5.67
270,066D,5.63,066A,5.96,0661,6.96,0612,15.73,0647,9.85,0001,1.53,0BF7,4674.91,0BEB,4656.59,0BF2,4667.28,0BE8,4652.01,04,18.64,0B,51.27,09,41.95,0C,55.93,0A,46.61,A4,4.17,07E1,93.49,B5,5.67
275,066D,5.63,066A,5.96,0661,6.96,0612,15.73,0647,9.85,0001,1.53,0BF7,4674.91,0BEB,4656.59,0BF2,4667.28,0BE8,4652.01,04,18.64,0B,51.27,09,41.95,0C,55.93,0A,46.61,A4,4.17,07E1,93.49,B5,5.67
280,0673,4.97,0672,5.08,0668,6.19,061B,14.73,064C,9.29,0001,1.53,0C14,4719.17,0C10,4713.06,0C01,4690.17,0BED,4659.65,04,18.64,2F,219.07,22,158.48,0F,69.92,0A,46.61,A0,4.07,0709,726.02,B5,5.67
285,0673,4.97,0672,5.08,0668,6.19,061B,14.73,064C,9.29,0001,1.53,0C14,4719.17,0C10,4713.06,0C01,4690.17,0BED,4659.65,04,18.64,2F,219.07,22,158.48,0F,69.92,0A,46.61,A0,4.07,0709,726.02,B5,5.67
290,0671,5.19,0670,5.3,0663,6.74,0621,14.07,0650,8.85,0001,1.53,0C15,4720.7,0C26,4746.64,0BFE,4685.59,0BFF,4687.12,04,18.64,24,167.8,55,396.19,0A,46.61,10,74.58,A1,4.1,0758,494.68,B5,5.67
295,0671,5.19,0670,5.3,0663,6.74,0621,14.07,0650,8.85,0001,1.53,0C15,4720.7,0C26,4746.64,0BFE,4685.59,0BFF,4687.12,04,18.64,24,167.8,55,396.19,0A,46.61,10,74.58,A1,4.1,0758,494.68,B5,5.67
300,0672,5.08,066A,5.96,0653,8.52,061E,14.4,0651,8.74,0001,1.53,0CC2,4984.74,0D83,5279.3,0C9C,4926.74,0D44,5183.15,04,18.64,01,4.66,48,335.6,01,4.66,05,23.31,A4,4.17,083D,-175.91,B5,5.67
305,0674,4.85,066C,5.74,064B,9.4,0620,14.18,0651,8.74,0001,1.53,0D15,5111.42,0D7F,5273.2,0D58,5213.68,0D38,5164.84,04,18.64,01,4.66,40,298.31,07,32.63,04,18.64,A4,4.17,0834,-149.56,B5,5.67
310,0676,4.63,066E,5.52,0644,10.18,0620,14.18,0652,8.63,0002,3.05,0D3E,5173.99,0D83,5279.3,0D76,5259.46,0D21,5129.73,04,18.64,01,4.66,2E,214.41,17,107.21,03,13.98,A4,4.17,0832,-143.7,B5,5.67
315,0678,4.41,0670,5.3,063F,10.74,061E,14.4,0653,8.52,0001,1.53,0D46,5186.2,0D74,5256.41,0D75,5257.94,0CF4,5061.05,04,18.64,02,9.32,1E,139.83,25,172.46,03,13.98,A4,4.17,082D,-129.06,B5,5.67
320,0679,4.3,0670,5.3,063B,11.18,0619,14.95,0654,8.41,0001,1.53,0D39,5166.36,0D4B,5193.83,0D60,5225.89,0CA7,4943.53,04,18.64,05,23.31,0D,60.59,35,247.04,03,13.98,A4,4.17,0827,-111.49,B5,5.67
325,067A,4.19,0670,5.3,063A,11.29,0612,15.73,0657,8.07,0001,1.53,0D1D,5123.63,0CEA,5045.79,0D43,5181.62,0C32,4764.96,04,18.64,06,27.97,01,4.66,3F,293.65,03,13.98,A4,4.17,0821,-93.92,B5,5.67
330,067D,3.86,0670,5.3,063C,11.07,060C,16.4,0659,7.85,0001,1.53,0D0B,5096.15,0CE6,5039.68,0D35,5160.26,0CE9,5044.26,04,18.64,05,23.31,01,4.66,3E,288.99,03,13.98,A4,4.17,081E,-85.14,B5,5.67
335,067F,3.63,0671,5.19,063D,10.96,0607,16.95,065C,7.52,0001,1.53,0D02,5082.42,0CEA,5045.79,0D2C,5146.52,0D12,5106.84,04,18.64,03,13.98,02,9.32,35,247.04,0D,60.59,A4,4.17,0819,-70.49,B5,5.67
340,0680,3.52,0672,5.08,063E,10.85,0602,17.51,065D,7.41,0001,1.53,0CDB,5022.89,0CD3,5010.68,0D09,5093.1,0CF2,5058,04,18.64,03,13.98,03,13.98,31,228.39,10,74.58,A4,4.17,0815,-58.78,B5,5.67
345,0680,3.52,0672,5.08,063F,10.74,0600,17.73,065E,7.3,0001,1.53,0C5B,4827.53,0C61,4836.69,0C82,4887.06,0C6B,4851.95,04,18.64,04,18.64,06,27.97,31,228.39,0D,60.59,A4,4.17,0814,-55.85,B5,5.67
350,0681,3.41,0675,4.74,0641,10.51,05FF,17.84,065F,7.18,0001,1.53,0BDA,4630.65,0BE8,4652.01,0C06,4697.8,0BC7,4601.65,04,18.64,03,13.98,06,27.97,24,167.8,04,18.64,A4,4.17,07F2,43.71,B5,5.67
355,0681,3.41,0678,4.41,0641,10.51,05FF,17.84,0662,6.85,0000,0,0BD5,4623.02,0BF5,4671.86,0BF9,4677.96,0BD9,4629.12,04,18.64,02,9.32,0F,69.92,15,97.88,06,27.97,A3,4.15,07EA,67.14,B5,5.67
360,067F,3.63,067A,4.19,0643,10.29,0601,17.62,0664,6.63,0001,1.53,0BBD,4586.39,0C0C,4706.96,0BF8,4676.43,0BE0,4639.8,04,18.64,01,4.66,29,191.11,0B,51.27,08,37.29,9E,4.02,07FC,14.43,B5,5.67
365,067E,3.74,067C,3.97,0641,10.51,0603,17.39,0666,6.41,0000,0,0BC8,4603.17,0CFE,5076.31,0C9C,4926.74,0CD1,5007.63,04,18.64,01,4.66,38,261.02,01,4.66,07,32.63,A4,4.17,0822,-96.85,B5,5.67
370,067E,3.74,067F,3.63,063F,10.74,0606,17.06,0667,6.3,0001,1.53,0C15,4720.7,0D12,5106.84,0CC5,4989.32,0CE5,5038.16,04,18.64,01,4.66,46,326.28,02,9.32,07,32.63,A4,4.17,081E,-85.14,B5,5.67
375,067E,3.74,0683,3.19,063A,11.29,0608,16.84,0667,6.3,0001,1.53,0C93,4913,0D7B,5267.09,0D20,5128.21,0D34,5158.73,04,18.64,01,4.66,3B,275,02,9.32,04,18.64,A4,4.17,0823,-99.78,B5,5.67
380,067E,3.74,0686,2.86,0635,11.85,0609,16.73,0667,6.3,0001,1.53,0CDC,5024.42,0D81,5276.25,0D57,5212.15,0D36,5161.78,04,18.64,01,4.66,36,251.7,05,23.31,03,13.98,A4,4.17,0823,-99.78,B5,5.67
385,067F,3.63,0688,2.63,062F,12.51,0608,16.84,0666,6.41,0001,1.53,0D0E,5100.73,0D82,5277.78,0D6D,5245.73,0D2A,5143.47,04,18.64,01,4.66,2D,209.75,0F,69.92,03,13.98,A4,4.17,0821,-93.92,B5,5.67
390,0682,3.3,068A,2.41,0629,13.18,0604,17.28,0667,6.3,0001,1.53,0D26,5137.36,0D75,5257.94,0D6E,5247.25,0D12,5106.84,04,18.64,01,4.66,22,158.48,1A,121.19,03,13.98,A4,4.17,0820,-90.99,B5,5.67
395,0682,3.3,068B,2.3,0626,13.51,05FF,17.84,0666,6.41,0001,1.53,0D29,5141.94,0D5D,5221.31,0D63,5230.46,0CEF,5053.42,04,18.64,01,4.66,16,102.54,25,172.46,03,13.98,A4,4.17,081B,-76.35,B5,5.67
400,0683,3.19,068B,2.3,0624,13.73,05F4,19.06,0667,6.3,0001,1.53,0D20,5128.21,0D39,5166.36,0D51,5202.99,0CC5,4989.32,04,18.64,02,9.32,0B,51.27,30,223.73,03,13.98,A4,4.17,0817,-64.64,B5,5.67
405,0685,2.97,068C,2.19,0623,13.84,05F6,18.84,0669,6.08,0002,3.05,0D0E,5100.73,0CFB,5071.73,0D3C,5170.94,0C83,4888.58,04,18.64,03,13.98,02,9.32,38,261.02,03,13.98,A4,4.17,0814,-55.85,B5,5.67
410,0690,1.75,0690,1.75,062F,12.51,05F3,19.17,066B,5.85,0001,1.53,0BF5,4671.86,0BEE,4661.17,0C1C,4731.38,0BCC,4609.28,04,18.64,08,37.29,06,27.97,69,489.42,04,18.64,A0,4.07,0724,646.95,B5,5.67
415,068C,2.19,0692,1.53,062E,12.62,05F0,19.5,066C,5.74,0000,0,0BF7,4674.91,0BEC,4658.12,0C1E,4734.43,0BD8,4627.59,04,18.64,08,37.29,07,32.63,65,470.77,05,23.31,A0,4.07,0722,652.81,B5,5.67
420,068E,1.97,0692,1.53,062F,12.51,05EA,20.17,066F,5.41,0001,1.53,0BEE,4661.17,0BED,4659.65,0C1A,4728.33,0BD4,4621.49,04,18.64,07,32.63,08,37.29,60,447.47,05,23.31,9F,4.04,0714,693.81,B5,5.67
425,0689,2.52,068A,2.41,062B,12.96,05E1,21.17,0672,5.08,0001,1.53,0C38,4774.11,0C3D,4781.75,0C65,4842.8,0BD1,4616.91,04,18.64,07,32.63,07,32.63,54,391.53,03,13.98,A4,4.17,0841,-187.63,B5,5.67
430,068A,2.41,068B,2.3,062D,12.73,05DF,21.39,0674,4.85,0001,1.53,0C7A,4874.85,0C87,4894.69,0CA6,4942,0C41,4787.85,04,18.64,05,23.31,0C,55.93,44,316.95,03,13.98,A4,4.17,0830,-137.85,B5,5.67
435,068B,2.3,068C,2.19,062E,12.62,05DD,21.61,0676,4.63,0001,1.53,0CB2,4960.32,0CD7,5016.79,0CE2,5033.58,0C93,4913,04,18.64,03,13.98,18,111.87,33,237.72,03,13.98,A4,4.17,082E,-131.99,B5,5.67
440,0688,2.63,068D,2.08,062E,12.62,05DC,21.72,0678,4.41,0001,1.53,0CD4,5012.21,0D0B,5096.15,0D09,5093.1,0CC5,4989.32,04,18.64,02,9.32,23,163.14,26,177.12,03,13.98,A4,4.17,082C,-126.13,B5,5.67
445,0687,2.75,068F,1.86,062E,12.62,05DA,21.94,067A,4.19,0001,1.53,0CE3,5035.1,0D2D,5148.05,0D23,5132.78,0CE7,5041.21,04,18.64,01,4.66,2B,200.43,1C,130.51,04,18.64,A4,4.17,082D,-129.06,B5,5.67
450,0686,2.86,0690,1.75,062B,12.96,05D7,22.28,067B,4.08,0001,1.53,0CEB,5047.31,0D47,5187.73,0D38,5164.84,0D0B,5096.15,04,18.64,01,4.66,2E,214.41,15,97.88,04,18.64,A4,4.17,082D,-129.06,B5,5.67
455,0685,2.97,0692,1.53,0628,13.29,05D4,22.61,067B,4.08,0001,1.53,0CF4,5061.05,0D54,5207.57,0D44,5183.15,0D20,5128.21,04,18.64,01,4.66,2D,209.75,13,88.56,05,23.31,A4,4.17,082D,-129.06,B5,5.67
460,0686,2.86,0693,1.41,0626,13.51,05D0,23.05,067A,4.19,0001,1.53,0D00,5079.37,0D58,5213.68,0D47,5187.73,0D27,5138.89,04,18.64,01,4.66,2A,195.77,15,97.88,06,27.97,A4,4.17,082E,-131.99,B5,5.67
465,0685,2.97,0694,1.3,0623,13.84,05CC,23.5,0679,4.3,0001,1.53,0D09,5093.1,0D4D,5196.89,0D43,5181.62,0D21,5129.73,04,18.64,01,4.66,25,172.46,19,116.53,06,27.97,A4,4.17,082D,-129.06,B5,5.67
470,0687,2.75,0695,1.19,0620,14.18,05C7,24.05,0678,4.41,0001,1.53,0D09,5093.1,0D3B,5169.41,0D3B,5169.41,0D14,5109.89,04,18.64,02,9.32,1E,139.83,1F,144.49,06,27.97,A4,4.17,0827,-111.49,B5,5.67
475,0687,2.75,0696,1.08,061F,14.29,05C3,24.5,0678,4.41,0001,1.53,0D00,5079.37,0D26,5137.36,0D2C,5146.52,0CFB,5071.73,04,18.64,03,13.98,16,102.54,26,177.12,05,23.31,A4,4.17,0825,-105.63,B5,5.67
480,0687,2.75,0696,1.08,061F,14.29,05BE,25.05,0678,4.41,0001,1.53,0CF5,5062.58,0D0E,5100.73,0D1C,5122.1,0CD6,5015.26,04,18.64,04,18.64,11,79.24,2D,209.75,03,13.98,A4,4.17,0821,-93.92,B5,5.67
485,0688,2.63,0697,0.97,061F,14.29,05B9,25.61,0679,4.3,0001,1.53,0CF5,5062.58,0D05,5087,0D1A,5119.05,0CAA,4948.11,04,18.64,04,18.64,0B,51.27,2D,209.75,03,13.98,A4,4.17,081D,-82.21,B5,5.67
490,068A,2.41,0696,1.08,0620,14.18,05B6,25.94,067A,4.19,0001,1.53,0CF2,5058,0D00,5079.37,0D18,5116,0C76,4868.74,04,18.64,05,23.31,0A,46.61,2D,209.75,03,13.98,A4,4.17,0817,-64.64,B5,5.67
495,068C,2.19,0696,1.08,0622,13.95,05B2,26.38,067C,3.97,0001,1.53,0CF5,5062.58,0D04,5085.47,0D18,5116,0C42,4789.38,04,18.64,04,18.64,0C,55.93,2A,195.77,03,13.98,A4,4.17,0815,-58.78,B5,5.67
