Time Stamp,Tpy (raw),Tpy (°C),Tpx (raw),Tpx (°C),Tmz (raw),Tmz (°C),Tmx (raw),Tmx (°C),Tpz (raw),Tpz (°C),Vpy (raw),Vpy (mV),Vpx (raw),Vpx (mV),Vmz (raw),Vmz (mV),Vmx (raw),Vmx (mV),Vpz (raw),Vpz (mV),Ipy (raw),Ipy (mA),Ipx (raw),Ipx (mA),Imz (raw),Imz (mA),Imx (raw),Imx (mA),Ipz (raw),Ipz (mA),Vbat (raw),Vbat (V),Ibatt(raw),Ibatt(mA),Tbatt raw),Tbatt (℃)
0,0652,8.63,0696,1.08,0525,42.03,0697,0.97,066A,5.96,062E,2414.53,0D30,5152.63,0D12,5106.84,0D0C,5097.68,0D10,5103.79,01,4.66,25,172.46,06,27.97,04,18.64,02,9.32,A5,4.2,0810,-44.14,C1,1.07
5,0654,8.41,0695,1.19,0525,42.03,0697,0.97,066B,5.85,0628,2405.37,0D26,5137.36,0D0C,5097.68,0D00,5079.37,0D03,5083.94,01,4.66,2B,200.43,09,41.95,04,18.64,03,13.98,A5,4.2,0810,-44.14,C1,1.07
10,0656,8.18,0692,1.53,0527,41.81,0697,0.97,066C,5.74,0623,2397.74,0D36,5161.78,0D12,5106.84,0D0D,5099.21,0D10,5103.79,01,4.66,2E,214.41,06,27.97,04,18.64,02,9.32,A5,4.2,0810,-44.14,C1,1.07
15,0658,7.96,0690,1.75,0526,41.92,0697,0.97,066C,5.74,061D,2388.58,0D48,5189.26,0D18,5116,0D1D,5123.63,0D18,5116,01,4.66,31,228.39,04,18.64,03,13.98,01,4.66,A5,4.2,080E,-38.28,C1,1.07
20,065B,7.63,068D,2.08,0527,41.81,0697,0.97,066D,5.63,0616,2377.9,0D5F,5224.36,0D1C,5122.1,0D2C,5146.52,0D28,5140.42,01,4.66,34,242.38,02,9.32,03,13.98,01,4.66,A5,4.2,080E,-38.28,C1,1.07
25,065D,7.41,0689,2.52,0527,41.81,0697,0.97,066E,5.52,0610,2368.74,0D72,5253.36,0D1C,5122.1,0D39,5166.36,0D2E,5149.57,01,4.66,34,242.38,02,9.32,02,9.32,00,0,A5,4.2,080C,-32.43,C1,1.07
30,0660,7.07,0685,2.97,0528,41.7,0697,0.97,066F,5.41,0609,2358.06,0D82,5277.78,0D1C,5122.1,0D41,5178.57,0D30,5152.63,01,4.66,35,247.04,01,4.66,02,9.32,00,0,A5,4.2,080E,-38.28,C1,1.07
35,0662,6.85,0681,3.41,0528,41.7,0697,0.97,066F,5.41,0601,2345.85,0D94,5305.25,0D1B,5120.57,0D45,5184.68,0D33,5157.2,01,4.66,36,251.7,01,4.66,01,4.66,00,0,A5,4.2,080C,-32.43,C1,1.07
40,0664,6.63,067E,3.74,0528,41.7,0698,0.86,0670,5.3,05FA,2335.16,0D98,5311.36,0D19,5117.52,0D49,5190.78,0D34,5158.73,01,4.66,35,247.04,02,9.32,01,4.66,00,0,A5,4.2,080D,-35.35,C1,1.07
45,0666,6.41,0678,4.41,0528,41.7,0697,0.97,0671,5.19,05F1,2321.43,0D9D,5318.99,0D19,5117.52,0D49,5190.78,0D35,5160.26,01,4.66,35,247.04,01,4.66,01,4.66,00,0,A5,4.2,080B,-29.5,C1,1.07
50,0669,6.08,0672,5.08,0527,41.81,0697,0.97,0672,5.08,05E8,2307.69,0DA7,5334.25,0D18,5116,0D48,5189.26,0D36,5161.78,01,4.66,34,242.38,01,4.66,01,4.66,00,0,A5,4.2,080C,-32.43,C1,1.07
55,066B,5.85,066D,5.63,0528,41.7,0697,0.97,0673,4.97,05DF,2293.96,0DA8,5335.78,0D16,5112.94,0D46,5186.2,0D36,5161.78,01,4.66,34,242.38,01,4.66,01,4.66,00,0,A5,4.2,080C,-32.43,C1,1.07
60,066E,5.52,0668,6.19,052A,41.48,0698,0.86,0673,4.97,061A,2384,0DA5,5331.2,0D14,5109.89,0D46,5186.2,0D35,5160.26,01,4.66,34,242.38,01,4.66,01,4.66,00,0,A5,4.2,080D,-35.35,C1,1.07
65,0670,5.3,0662,6.85,052A,41.48,0698,0.86,0674,4.85,066F,2513.74,0DA8,5335.78,0D13,5108.36,0D45,5184.68,0D35,5160.26,01,4.66,35,247.04,01,4.66,01,4.66,00,0,A5,4.2,080A,-26.57,C1,1.07
70,0671,5.19,065D,7.41,052B,41.36,0699,0.75,0675,4.74,06A6,2597.68,0DB3,5352.56,0D11,5105.31,0D45,5184.68,0D35,5160.26,01,4.66,2F,219.07,01,4.66,01,4.66,00,0,A5,4.2,0809,-23.64,C1,1.07
75,0671,5.19,065D,7.41,052B,41.36,0699,0.75,0675,4.74,06A6,2597.68,0DB3,5352.56,0D11,5105.31,0D45,5184.68,0D35,5160.26,01,4.66,2F,219.07,01,4.66,01,4.66,00,0,A5,4.2,0809,-23.64,C1,1.07
80,0672,5.08,0650,8.85,052D,41.14,069B,0.53,0676,4.63,06E4,2692.31,0DAC,5341.88,0D0E,5100.73,0D43,5181.62,0D36,5161.78,01,4.66,30,223.73,02,9.32,01,4.66,00,0,A5,4.2,080C,-32.43,C1,1.07
85,0673,4.97,064A,9.52,052F,40.92,069A,0.64,0678,4.41,06F9,2724.36,0D60,5225.89,0D0C,5097.68,0D26,5137.36,0D24,5134.31,01,4.66,3F,293.65,02,9.32,02,9.32,01,4.66,A5,4.2,080C,-32.43,C1,1.07
90,0672,5.08,0645,10.07,0531,40.7,069B,0.53,0677,4.52,0709,2748.78,0D57,5212.15,0D09,5093.1,0D23,5132.78,0D24,5134.31,01,4.66,3F,293.65,02,9.32,02,9.32,01,4.66,A5,4.2,080B,-29.5,C1,1.07
95,066F,5.41,063F,10.74,0534,40.37,069D,0.3,0679,4.3,0718,2771.67,0D57,5212.15,0D08,5091.58,0D1D,5123.63,0D20,5128.21,01,4.66,3E,288.99,02,9.32,02,9.32,02,9.32,A5,4.2,080D,-35.35,C1,1.07
100,066C,5.74,063A,11.29,0535,40.25,069C,0.42,0679,4.3,0723,2788.46,0D7C,5268.62,0D08,5091.58,0D34,5158.73,0D39,5166.36,01,4.66,34,242.38,01,4.66,01,4.66,00,0,A5,4.2,080A,-26.57,C1,1.07
105,0669,6.08,0638,11.51,0537,40.03,069D,0.3,0679,4.3,072D,2803.72,0D74,5256.41,0D06,5088.52,0D2E,5149.57,0D3A,5167.89,01,4.66,33,237.72,02,9.32,01,4.66,01,4.66,A5,4.2,080A,-26.57,C1,1.07
110,0665,6.52,062E,12.62,053A,39.7,069F,0.08,067A,4.19,0735,2815.93,0D6D,5245.73,0D06,5088.52,0D26,5137.36,0D37,5163.31,01,4.66,33,237.72,02,9.32,01,4.66,01,4.66,A5,4.2,080B,-29.5,C1,1.07
115,0661,6.96,062A,13.07,053B,39.59,069F,0.08,067A,4.19,073C,2826.62,0D62,5228.94,0D05,5087,0D23,5132.78,0D35,5160.26,01,4.66,31,228.39,01,4.66,01,4.66,01,4.66,A5,4.2,080A,-26.57,C1,1.07
120,065C,7.52,0626,13.51,053E,39.26,06A0,-0.03,067A,4.19,0741,2834.25,0D58,5213.68,0D04,5085.47,0D19,5117.52,0D34,5158.73,01,4.66,32,233.06,02,9.32,01,4.66,02,9.32,A5,4.2,0808,-20.71,C1,1.07
125,0657,8.07,0622,13.95,0541,38.92,06A2,-0.25,067B,4.08,0745,2840.35,0D50,5201.47,0D05,5087,0D13,5108.36,0D30,5152.63,01,4.66,2F,219.07,02,9.32,01,4.66,03,13.98,A5,4.2,080D,-35.35,C1,1.07
130,0650,8.85,061E,14.4,0543,38.7,06A3,-0.36,067C,3.97,0749,2846.46,0D47,5187.73,0D05,5087,0D0C,5097.68,0D2C,5146.52,01,4.66,2F,219.07,02,9.32,02,9.32,04,18.64,A5,4.2,080B,-29.5,C1,1.07
135,064B,9.4,061B,14.73,0546,38.37,06A4,-0.47,067C,3.97,074C,2851.04,0D40,5177.05,0D06,5088.52,0D02,5082.42,0D2B,5144.99,01,4.66,2D,209.75,02,9.32,02,9.32,05,23.31,A5,4.2,0809,-23.64,C0,1.45
140,0645,10.07,0617,15.17,0549,38.04,06A5,-0.58,067C,3.97,074F,2855.62,0D37,5163.31,0D06,5088.52,0CFD,5074.79,0D28,5140.42,01,4.66,2B,200.43,03,13.98,02,9.32,06,27.97,A5,4.2,080A,-26.57,C1,1.07
145,063D,10.96,0615,15.4,054B,37.81,06A6,-0.69,067A,4.19,074F,2855.62,0D36,5161.78,0D06,5088.52,0CF7,5065.63,0D24,5134.31,01,4.66,29,191.11,03,13.98,01,4.66,08,37.29,A5,4.2,080A,-26.57,C1,1.07
150,0637,11.62,0612,15.73,054F,37.37,06A8,-0.92,067C,3.97,0751,2858.67,0D2E,5149.57,0D08,5091.58,0CF2,5058,0D26,5137.36,01,4.66,27,181.78,04,18.64,01,4.66,0A,46.61,A5,4.2,0809,-23.64,C0,1.45
155,0630,12.4,0610,15.95,0551,37.15,06AB,-1.25,067B,4.08,0755,2864.77,0D27,5138.89,0D07,5090.05,0CEB,5047.31,0D28,5140.42,01,4.66,24,167.8,06,27.97,01,4.66,0C,55.93,A5,4.2,0807,-17.78,C1,1.07
160,0628,13.29,060F,16.06,0554,36.81,06AA,-1.14,067C,3.97,0755,2864.77,0D25,5135.84,0D0B,5096.15,0CE7,5041.21,0D24,5134.31,01,4.66,20,149.16,06,27.97,01,4.66,0E,65.26,A5,4.2,0808,-20.71,C0,1.45
165,0622,13.95,060E,16.17,0556,36.59,06AC,-1.36,067B,4.08,0753,2861.72,0D22,5131.26,0D0C,5097.68,0CE5,5038.16,0D25,5135.84,01,4.66,1D,135.17,07,32.63,01,4.66,10,74.58,A5,4.2,0809,-23.64,C1,1.07
170,061A,14.84,060D,16.28,0559,36.26,06AD,-1.47,067A,4.19,074F,2855.62,0D1A,5119.05,0D0C,5097.68,0CE0,5030.53,0D25,5135.84,01,4.66,19,116.53,09,41.95,01,4.66,12,83.9,A5,4.2,0807,-17.78,C1,1.07
175,0613,15.62,060C,16.4,0565,34.93,06AF,-1.69,067A,4.19,074C,2851.04,0D19,5117.52,0D0D,5099.21,0CDC,5024.42,0D25,5135.84,01,4.66,15,97.88,0B,51.27,01,4.66,14,93.22,A5,4.2,0807,-17.78,C0,1.45
180,060C,16.4,060C,16.4,055D,35.82,06B0,-1.8,0679,4.3,0749,2846.46,0D13,5108.36,0D0F,5102.26,0CDA,5021.37,0D26,5137.36,01,4.66,12,83.9,0C,55.93,01,4.66,17,107.21,A5,4.2,0808,-20.71,C1,1.07
185,0605,17.17,060D,16.28,055F,35.59,06B2,-2.03,0679,4.3,0748,2844.93,0D0E,5100.73,0D0F,5102.26,0CD7,5016.79,0D26,5137.36,01,4.66,0E,65.26,0D,60.59,01,4.66,18,111.87,A5,4.2,0809,-23.64,C0,1.45
190,05FD,18.06,060E,16.17,0560,35.48,06B2,-2.03,0677,4.52,0744,2838.83,0D18,5116,0D1C,5122.1,0CDF,5029,0D36,5161.78,01,4.66,0A,46.61,0B,51.27,01,4.66,19,116.53,A5,4.2,0806,-14.85,C0,1.45
195,05F5,18.95,060F,16.06,0561,35.37,06B3,-2.14,0675,4.74,0741,2834.25,0D19,5117.52,0D22,5131.26,0CE4,5036.63,0D3F,5175.52,01,4.66,09,41.95,0B,51.27,01,4.66,1A,121.19,A5,4.2,0806,-14.85,C0,1.45
200,05F1,19.39,0610,15.95,0561,35.37,06B6,-2.47,0675,4.74,073D,2828.14,0CFD,5074.79,0D0A,5094.63,0CE4,5036.63,0D1C,5122.1,01,4.66,0C,55.93,14,93.22,02,9.32,1D,135.17,A5,4.2,0807,-17.78,C0,1.45
205,05E9,20.28,0612,15.73,0563,35.15,06B6,-2.47,0673,4.97,0737,2818.99,0D2A,5143.47,0D32,5155.68,0D2A,5143.47,0D51,5202.99,01,4.66,07,32.63,08,37.29,05,23.31,1B,125.85,A5,4.2,0808,-20.71,C0,1.45
210,05E2,21.06,0613,15.62,0564,35.04,06B7,-2.58,0672,5.08,0733,2812.88,0D35,5160.26,0D3B,5169.41,0D45,5184.68,0D5F,5224.36,01,4.66,05,23.31,06,27.97,0A,46.61,1A,121.19,A5,4.2,0806,-14.85,C0,1.45
215,05DD,21.61,0615,15.4,0564,35.04,06B4,-2.25,0670,5.3,072C,2802.2,0D35,5160.26,0D3F,5175.52,0D4D,5196.89,0D63,5230.46,01,4.66,04,18.64,06,27.97,0F,69.92,1A,121.19,A5,4.2,0809,-23.64,C0,1.45
220,05D6,22.39,0616,15.29,0564,35.04,06B5,-2.36,066F,5.41,0723,2788.46,0D3D,5172.47,0D45,5184.68,0D64,5231.99,0D74,5256.41,01,4.66,03,13.98,04,18.64,14,93.22,18,111.87,A5,4.2,0806,-14.85,C0,1.45
225,05D0,23.05,0617,15.17,055F,35.59,06B4,-2.25,066D,5.63,0719,2773.2,0D40,5177.05,0D4B,5193.83,0D7D,5270.15,0D86,5283.88,01,4.66,02,9.32,02,9.32,18,111.87,16,102.54,A5,4.2,0807,-17.78,C0,1.45
230,05CA,23.72,0619,14.95,0562,35.26,06B2,-2.03,066B,5.85,070E,2756.41,0D3E,5173.99,0D4D,5196.89,0D95,5306.78,0D96,5308.3,01,4.66,01,4.66,02,9.32,1D,135.17,14,93.22,A5,4.2,0808,-20.71,C0,1.45
235,05C5,24.27,061A,14.84,0560,35.48,06B1,-1.91,066A,5.96,0703,2739.62,0D39,5166.36,0D4E,5198.41,0DA9,5337.3,0DA8,5335.78,01,4.66,01,4.66,01,4.66,1F,144.49,11,79.24,A5,4.2,0806,-14.85,C0,1.45
240,05C1,24.72,061C,14.62,055F,35.59,06AD,-1.47,0668,6.19,06F8,2722.83,0D32,5155.68,0D4E,5198.41,0DBC,5366.3,0DB7,5358.67,01,4.66,01,4.66,01,4.66,23,163.14,0F,69.92,A5,4.2,0806,-14.85,C0,1.45
245,05BD,25.16,061D,14.51,055E,35.7,06A9,-1.03,0666,6.41,06EC,2704.52,0D2A,5143.47,0D4D,5196.89,0DC9,5386.14,0DC0,5372.41,01,4.66,01,4.66,01,4.66,25,172.46,0B,51.27,A5,4.2,0806,-14.85,C0,1.45
250,05BA,25.5,061F,14.29,055C,35.93,06A5,-0.58,0664,6.63,06DF,2684.68,0D1F,5126.68,0D4C,5195.36,0DD4,5402.93,0DC6,5381.56,01,4.66,01,4.66,01,4.66,28,186.44,0A,46.61,A5,4.2,0808,-20.71,C0,1.45
255,05B9,25.61,061F,14.29,055A,36.15,069F,0.08,0663,6.74,06CF,2660.26,0D13,5108.36,0D4A,5192.31,0DDB,5413.61,0DC6,5381.56,01,4.66,01,4.66,01,4.66,29,191.11,07,32.63,A5,4.2,0807,-17.78,C0,1.45
260,05B8,25.72,0623,13.84,0559,36.26,069B,0.53,0661,6.96,06BF,2635.84,0D08,5091.58,0D48,5189.26,0DDF,5419.72,0DCA,5387.67,01,4.66,01,4.66,01,4.66,2B,200.43,06,27.97,A5,4.2,0809,-23.64,C0,1.45
265,05B7,25.83,0623,13.84,0557,36.48,0695,1.19,065F,7.18,06AC,2606.84,0CFB,5071.73,0D47,5187.73,0DE3,5425.82,0DC9,5386.14,01,4.66,01,4.66,01,4.66,2D,209.75,05,23.31,A5,4.2,0807,-17.78,C0,1.45
270,05B7,25.83,0625,13.62,0556,36.59,0690,1.75,065E,7.3,0694,2570.21,0CED,5050.37,0D44,5183.15,0DE5,5428.88,0DC4,5378.51,01,4.66,01,4.66,01,4.66,2D,209.75,04,18.64,A5,4.2,0807,-17.78,C0,1.45
275,05B9,25.61,0628,13.29,0554,36.81,0689,2.52,065D,7.41,067E,2536.63,0CE2,5033.58,0D41,5178.57,0DE3,5425.82,0DC0,5372.41,01,4.66,01,4.66,01,4.66,2E,214.41,03,13.98,A5,4.2,0809,-23.64,C0,1.45
280,05B9,25.61,0628,13.29,0554,36.81,0689,2.52,065D,7.41,067E,2536.63,0CE2,5033.58,0D41,5178.57,0DE3,5425.82,0DC0,5372.41,01,4.66,01,4.66,01,4.66,2E,214.41,03,13.98,A5,4.2,0809,-23.64,C0,1.45
285,05BC,25.27,062C,12.84,0553,36.93,067B,4.08,065A,7.74,066A,2506.11,0CCA,4996.95,0D38,5164.84,0DDF,5419.72,0DB4,5354.09,01,4.66,01,4.66,01,4.66,2F,219.07,02,9.32,A5,4.2,0807,-17.78,C0,1.45
290,05BE,25.05,062E,12.62,0553,36.93,0674,4.85,065A,7.74,0665,2498.47,0CBF,4980.16,0D34,5158.73,0DDD,5416.67,0DAD,5343.41,01,4.66,01,4.66,02,9.32,2F,219.07,02,9.32,A5,4.2,0806,-14.85,C0,1.45
295,05C3,24.5,0630,12.4,0552,37.04,066E,5.52,0659,7.85,065F,2489.32,0CB4,4963.37,0D2F,5151.1,0DD7,5407.51,0DA6,5332.72,01,4.66,01,4.66,01,4.66,30,223.73,02,9.32,A5,4.2,0806,-14.85,C0,1.45
300,05C2,24.61,0633,12.07,0553,36.93,0667,6.3,0658,7.96,0659,2480.16,0CA9,4946.58,0D2B,5144.99,0DCF,5395.3,0D9D,5318.99,01,4.66,01,4.66,01,4.66,30,223.73,01,4.66,A5,4.2,0805,-11.93,C0,1.45
305,05C5,24.27,0635,11.85,0553,36.93,0660,7.07,0658,7.96,0652,2469.47,0CA1,4934.37,0D23,5132.78,0DD0,5396.83,0D98,5311.36,01,4.66,01,4.66,01,4.66,2B,200.43,01,4.66,A5,4.2,0806,-14.85,C0,1.45
310,05C8,23.94,0638,11.51,0555,36.7,0659,7.85,0658,7.96,064C,2460.32,0C99,4922.16,0D1E,5125.15,0DCA,5387.67,0D8F,5297.62,01,4.66,01,4.66,01,4.66,2C,205.09,01,4.66,A5,4.2,0808,-20.71,C0,1.45
315,05CA,23.72,063B,11.18,0556,36.59,0653,8.52,0658,7.96,0646,2451.16,0C90,4908.42,0D1A,5119.05,0DBB,5364.77,0D85,5282.36,01,4.66,01,4.66,01,4.66,2D,209.75,01,4.66,A5,4.2,0802,-3.14,C0,1.45
320,05CC,23.5,063E,10.85,0558,36.37,064E,9.07,0658,7.96,0640,2442,0C88,4896.21,0D12,5106.84,0DB0,5347.99,0D7B,5267.09,01,4.66,01,4.66,01,4.66,2D,209.75,01,4.66,A5,4.2,0806,-14.85,C0,1.45
325,05CF,23.16,0640,10.63,055A,36.15,0648,9.74,0658,7.96,063B,2434.37,0C80,4884,0D0B,5096.15,0D67,5236.57,0D45,5184.68,01,4.66,01,4.66,02,9.32,3B,275,05,23.31,A5,4.2,0805,-11.93,C0,1.45
330,05D1,22.94,0643,10.29,055D,35.82,0642,10.4,0658,7.96,0636,2426.74,0C76,4868.74,0D05,5087,0D7F,5273.2,0D58,5213.68,01,4.66,01,4.66,01,4.66,2F,219.07,02,9.32,A5,4.2,0805,-11.93,C0,1.45
335,05D3,22.72,0646,9.96,055F,35.59,0638,11.51,0659,7.85,0633,2422.16,0C6A,4850.43,0CFD,5074.79,0D6A,5241.15,0D45,5184.68,01,4.66,01,4.66,01,4.66,30,223.73,03,13.98,A5,4.2,0803,-6.07,C0,1.45
340,05D6,22.39,0648,9.74,0562,35.26,0638,11.51,0659,7.85,0630,2417.58,0C60,4835.16,0CF4,5061.05,0D4F,5199.94,0D30,5152.63,01,4.66,01,4.66,02,9.32,2E,214.41,03,13.98,A5,4.2,0805,-11.93,C0,1.45
345,05D7,22.28,064C,9.29,0567,34.71,0634,11.96,065A,7.74,0630,2417.58,0C53,4815.32,0CEA,5045.79,0D35,5160.26,0D15,5111.42,01,4.66,01,4.66,02,9.32,2E,214.41,04,18.64,A5,4.2,0804,-9,C0,1.45
350,05DA,21.94,064F,8.96,0569,34.48,0632,12.18,065B,7.63,062E,2414.53,0C44,4792.43,0CD6,5015.26,0D03,5083.94,0CE8,5042.74,01,4.66,01,4.66,04,18.64,2D,209.75,05,23.31,A5,4.2,0805,-11.93,C0,1.45
355,05DE,21.5,0652,8.63,056E,33.93,062F,12.51,065C,7.52,062E,2414.53,0C34,4768.01,0CBB,4974.05,0CDA,5021.37,0CC3,4986.26,01,4.66,01,4.66,07,32.63,2A,195.77,05,23.31,A5,4.2,0804,-9,C0,1.45
360,05DF,21.39,0655,8.29,0572,33.49,062E,12.62,065C,7.52,062C,2411.48,0C1D,4732.91,0C8A,4899.27,0C9F,4931.32,0C88,4896.21,01,4.66,01,4.66,0C,55.93,25,172.46,06,27.97,A5,4.2,0804,-9,C0,1.45
365,05DF,21.39,0655,8.29,0572,33.49,062E,12.62,065C,7.52,062C,2411.48,0C1D,4732.91,0C8A,4899.27,0C9F,4931.32,0C88,4896.21,01,4.66,01,4.66,0C,55.93,25,172.46,06,27.97,A5,4.2,0804,-9,C0,1.45
370,05E4,20.83,065C,7.52,057C,32.38,062C,12.84,065F,7.18,062D,2413,0B8A,4508.55,0BD3,4619.96,0BDF,4638.28,0BC8,4603.17,01,4.66,02,9.32,12,83.9,19,116.53,06,27.97,A5,4.2,07F6,32,C0,1.45
375,05E7,20.5,065F,7.18,0583,31.6,062D,12.73,065F,7.18,062C,2411.48,0B82,4496.34,0BCC,4609.28,0BCC,4609.28,0BC9,4604.7,01,4.66,01,4.66,10,74.58,11,79.24,06,27.97,A4,4.17,07E7,75.92,C0,1.45
380,05E8,20.39,0663,6.74,0588,31.04,062E,12.62,0660,7.07,062C,2411.48,0B70,4468.86,0BCD,4610.81,0BC8,4603.17,0BC9,4604.7,01,4.66,01,4.66,0F,69.92,0B,51.27,06,27.97,A4,4.17,07DE,102.28,C0,1.45
385,05EC,19.95,0666,6.41,058E,30.38,062F,12.51,0661,6.96,062B,2409.95,0B55,4427.66,0BC6,4600.12,0BBF,4589.44,0BC8,4603.17,01,4.66,01,4.66,0E,65.26,08,37.29,06,27.97,A4,4.17,07D6,125.71,C0,1.45
390,05EF,19.61,0669,6.08,0593,29.82,0630,12.4,0662,6.85,0629,2406.9,0BA8,4554.33,0BCB,4607.75,0BC3,4595.54,0BC7,4601.65,01,4.66,03,13.98,0E,65.26,08,37.29,06,27.97,A4,4.17,07D6,125.71,BF,1.84
395,05F2,19.28,066C,5.74,0598,29.27,0631,12.29,0663,6.74,0627,2403.85,0BBD,4586.39,0BC7,4601.65,0BBF,4589.44,0BC1,4592.49,01,4.66,08,37.29,0D,60.59,08,37.29,05,23.31,A4,4.17,07DC,108.14,C0,1.45
400,05F4,19.06,066F,5.41,059E,28.6,0632,12.18,0664,6.63,0624,2399.27,0BCA,4606.23,0BC4,4597.07,0BC7,4601.65,0BBD,4586.39,01,4.66,10,74.58,0D,60.59,08,37.29,05,23.31,A4,4.17,07EA,67.14,BF,1.84
405,05F7,18.73,0670,5.3,05A8,27.49,0633,12.07,0665,6.52,0622,2396.21,0BD7,4626.07,0BCC,4609.28,0BC1,4592.49,0BC6,4600.12,01,4.66,17,107.21,0D,60.59,07,32.63,05,23.31,A4,4.17,07F4,37.86,C0,1.45
410,05F9,18.5,0670,5.3,05A8,27.49,0633,12.07,0666,6.41,061E,2390.11,0BD4,4621.49,0BC8,4603.17,0BC2,4594.02,0BC7,4601.65,01,4.66,1F,144.49,0D,60.59,07,32.63,05,23.31,A5,4.2,0806,-14.85,BF,1.84
415,05FC,18.17,0670,5.3,05AC,27.05,0635,11.85,0667,6.3,061A,2384,0BDF,4638.28,0BCB,4607.75,0BCA,4606.23,0BCD,4610.81,01,4.66,27,181.78,0D,60.59,08,37.29,05,23.31,A5,4.2,0810,-44.14,BF,1.84
420,05FF,17.84,066F,5.41,05B1,26.49,0635,11.85,0668,6.19,0615,2376.37,0CA2,4935.9,0C83,4888.58,0C84,4890.11,0C8D,4903.85,01,4.66,2D,209.75,07,32.63,05,23.31,04,18.64,A5,4.2,080F,-41.21,BF,1.84
425,0602,17.51,066E,5.52,05B6,25.94,0636,11.73,0669,6.08,060F,2367.22,0C30,4761.9,0C22,4740.54,0C16,4722.22,0C1A,4728.33,01,4.66,35,247.04,0B,51.27,06,27.97,06,27.97,A5,4.2,080D,-35.35,BF,1.84
430,0606,17.06,066C,5.74,05BA,25.5,0638,11.51,0669,6.08,0608,2356.53,0CC4,4987.79,0C99,4922.16,0C94,4914.53,0C9F,4931.32,01,4.66,3B,275,06,27.97,04,18.64,04,18.64,A5,4.2,080F,-41.21,BF,1.84
435,060C,16.4,0668,6.19,05BF,24.94,063A,11.29,066A,5.96,0600,2344.32,0D82,5277.78,0CDB,5022.89,0CE2,5033.58,0D2A,5143.47,01,4.66,32,233.06,01,4.66,00,0,00,0,A5,4.2,080B,-29.5,BF,1.84
440,060D,16.28,0664,6.63,05C3,24.5,0638,11.51,066B,5.85,05F9,2333.64,0D30,5152.63,0CDC,5024.42,0CD8,5018.32,0CFD,5074.79,01,4.66,42,307.63,02,9.32,01,4.66,02,9.32,A5,4.2,080A,-26.57,BF,1.84
445,0612,15.73,0661,6.96,05C7,24.05,0638,11.51,066C,5.74,05EF,2318.38,0D47,5187.73,0CE1,5032.05,0CD7,5016.79,0D0D,5099.21,01,4.66,44,316.95,01,4.66,01,4.66,01,4.66,A5,4.2,0808,-20.71,BF,1.84
450,0614,15.51,065C,7.52,05CB,23.61,063A,11.29,066D,5.63,05E4,2301.59,0DA2,5326.62,0CE1,5032.05,0CD1,5007.63,0D23,5132.78,01,4.66,36,251.7,01,4.66,01,4.66,00,0,A5,4.2,080B,-29.5,BF,1.84
455,0618,15.06,0656,8.18,05CF,23.16,063A,11.29,066D,5.63,05D8,2283.27,0DAE,5344.93,0CE1,5032.05,0CCB,4998.47,0D20,5128.21,01,4.66,35,247.04,01,4.66,01,4.66,00,0,A5,4.2,080C,-32.43,BF,1.84
460,061B,14.73,064F,8.96,05D3,22.72,0638,11.51,066F,5.41,05C9,2260.38,0DB8,5360.2,0CDE,5027.47,0CC6,4990.84,0D1B,5120.57,01,4.66,34,242.38,01,4.66,00,0,00,0,A5,4.2,080A,-26.57,BF,1.84
465,061F,14.29,0648,9.74,05D7,22.28,063C,11.07,066F,5.41,05B9,2235.96,0DBA,5363.25,0CD9,5019.84,0CC1,4983.21,0D17,5114.47,01,4.66,34,242.38,01,4.66,01,4.66,00,0,A5,4.2,080A,-26.57,BF,1.84
470,0623,13.84,0641,10.51,05DC,21.72,063C,11.07,0670,5.3,05A3,2202.38,0DB7,5358.67,0CD0,5006.11,0CBD,4977.11,0D12,5106.84,01,4.66,34,242.38,01,4.66,01,4.66,00,0,A5,4.2,080B,-29.5,BF,1.84
475,0626,13.51,063A,11.29,05DF,21.39,063F,10.74,0672,5.08,058C,2167.28,0DB4,5354.09,0CC5,4989.32,0CBA,4972.53,0D0D,5099.21,01,4.66,34,242.38,01,4.66,01,4.66,00,0,A5,4.2,080A,-26.57,BF,1.84
480,0629,13.18,0632,12.18,05E1,21.17,063F,10.74,0672,5.08,056C,2118.44,0DB0,5347.99,0CB7,4967.95,0CB7,4967.95,0D09,5093.1,01,4.66,33,237.72,01,4.66,01,4.66,00,0,A5,4.2,080A,-26.57,BF,1.84
485,062E,12.62,062B,12.96,05E6,20.61,0640,10.63,0673,4.97,0548,2063.49,0DAB,5340.35,0CA6,4942,0CB4,4963.37,0D05,5087,01,4.66,35,247.04,01,4.66,01,4.66,00,0,A5,4.2,080A,-26.57,BF,1.84
490,0632,12.18,0622,13.95,05EB,20.06,0642,10.4,0674,4.85,05A7,2208.49,0DA5,5331.2,0C8A,4899.27,0CAF,4955.74,0CFF,5077.84,01,4.66,33,237.72,01,4.66,01,4.66,00,0,A5,4.2,080D,-35.35,BF,1.84
495,0635,11.85,061A,14.84,05EF,19.61,0643,10.29,0675,4.74,0647,2452.69,0D9D,5318.99,0C6C,4853.48,0CAC,4951.16,0CFD,5074.79,01,4.66,34,242.38,01,4.66,01,4.66,00,0,A5,4.2,080B,-29.5,BF,1.84
