Time Stamp,Tpy (raw),Tpy (°C),Tpx (raw),Tpx (°C),Tmz (raw),Tmz (°C),Tmx (raw),Tmx (°C),Tpz (raw),Tpz (°C),Vpy (raw),Vpy (mV),Vpx (raw),Vpx (mV),Vmz (raw),Vmz (mV),Vmx (raw),Vmx (mV),Vpz (raw),Vpz (mV),Ipy (raw),Ipy (mA),Ipx (raw),Ipx (mA),Imz (raw),Imz (mA),Imx (raw),Imx (mA),Ipz (raw),Ipz (mA),Vbat (raw),Vbat (V),Ibatt(raw),Ibatt(mA),Tbatt raw),Tbatt (℃)
90,06FF,-10.57,0710,-12.46,072A,-15.34,06DF,-7.02,06CE,-5.13,0370,1343.1,033B,1262.21,0333,1250,0361,1320.21,0361,1320.21,00,0,00,0,01,4.66,02,9.32,01,4.66,9C,3.97,07B1,234.06,AF,7.96
95,0700,-10.68,0711,-12.57,072B,-15.45,06DF,-7.02,06CE,-5.13,0371,1344.63,033B,1262.21,0333,1250,0360,1318.68,0361,1320.21,00,0,00,0,01,4.66,02,9.32,01,4.66,9C,3.97,07AD,245.77,AF,7.96
100,0701,-10.79,0712,-12.68,072C,-15.56,06DF,-7.02,06D0,-5.36,0370,1343.1,033B,1262.21,0333,1250,0360,1318.68,0361,1320.21,01,4.66,00,0,01,4.66,02,9.32,01,4.66,9C,3.97,07B0,236.98,AF,7.96
105,0701,-10.79,0713,-12.79,072C,-15.56,06DF,-7.02,06D0,-5.36,0371,1344.63,033B,1262.21,0333,1250,0361,1320.21,0361,1320.21,00,0,00,0,01,4.66,02,9.32,01,4.66,9C,3.97,07AC,248.7,AF,7.96
110,0702,-10.9,0714,-12.9,072D,-15.68,06DF,-7.02,06D1,-5.47,0370,1343.1,033B,1262.21,0333,1250,0360,1318.68,0360,1318.68,00,0,00,0,01,4.66,02,9.32,01,4.66,9C,3.97,07AD,245.77,AF,7.96
115,0704,-11.13,0715,-13.01,072E,-15.79,06E0,-7.13,06D1,-5.47,0371,1344.63,033B,1262.21,0333,1250,0360,1318.68,0361,1320.21,01,4.66,00,0,01,4.66,02,9.32,01,4.66,9C,3.97,07AC,248.7,AF,7.96
120,0703,-11.01,0716,-13.12,072E,-15.79,06E0,-7.13,06D2,-5.58,0370,1343.1,033B,1262.21,0333,1250,0361,1320.21,0361,1320.21,01,4.66,00,0,01,4.66,02,9.32,01,4.66,9C,3.97,07AD,245.77,AF,7.96
125,0705,-11.24,0717,-13.23,0730,-16.01,06E1,-7.24,06D3,-5.69,0371,1344.63,033B,1262.21,0332,1248.47,0360,1318.68,0360,1318.68,00,0,00,0,01,4.66,02,9.32,01,4.66,9C,3.97,07AE,242.84,AF,7.96
130,0707,-11.46,0718,-13.35,0731,-16.12,06E0,-7.13,06D4,-5.8,0370,1343.1,033A,1260.68,0333,1250,0361,1320.21,0361,1320.21,01,4.66,00,0,01,4.66,02,9.32,01,4.66,9C,3.97,07AC,248.7,AF,7.96
135,0707,-11.46,0719,-13.46,0731,-16.12,06E1,-7.24,06D5,-5.91,0371,1344.63,033B,1262.21,0333,1250,0360,1318.68,0361,1320.21,01,4.66,00,0,01,4.66,02,9.32,01,4.66,9C,3.97,07AD,245.77,AF,7.96
140,0708,-11.57,071A,-13.57,0731,-16.12,06E2,-7.35,06D6,-6.02,0370,1343.1,033B,1262.21,0333,1250,0360,1318.68,0361,1320.21,00,0,00,0,01,4.66,02,9.32,01,4.66,9B,3.94,07AD,245.77,AF,7.96
145,0709,-11.68,071C,-13.79,0734,-16.45,06E1,-7.24,06D6,-6.02,0370,1343.1,033B,1262.21,0333,1250,0360,1318.68,0360,1318.68,00,0,00,0,01,4.66,02,9.32,01,4.66,9C,3.97,07AC,248.7,AF,7.96
150,070A,-11.79,071D,-13.9,0734,-16.45,06E2,-7.35,06D7,-6.13,0370,1343.1,033A,1260.68,0333,1250,0360,1318.68,0361,1320.21,00,0,00,0,01,4.66,02,9.32,01,4.66,9C,3.97,07AC,248.7,AF,7.96
155,070B,-11.9,071E,-14.01,0734,-16.45,06E2,-7.35,06D8,-6.24,0370,1343.1,033A,1260.68,0332,1248.47,0360,1318.68,0361,1320.21,01,4.66,00,0,01,4.66,02,9.32,01,4.66,9C,3.97,07AF,239.91,AF,7.96
160,070C,-12.01,071F,-14.12,0735,-16.56,06E2,-7.35,06D9,-6.35,0370,1343.1,033A,1260.68,0332,1248.47,0360,1318.68,0360,1318.68,00,0,00,0,01,4.66,02,9.32,01,4.66,9C,3.97,07AF,239.91,AF,7.96
165,070C,-12.01,0720,-14.23,0735,-16.56,06E1,-7.24,06DA,-6.46,0370,1343.1,033A,1260.68,0333,1250,0360,1318.68,0360,1318.68,00,0,00,0,01,4.66,02,9.32,01,4.66,9C,3.97,07AE,242.84,AF,7.96
170,070D,-12.12,0721,-14.34,0737,-16.79,06E3,-7.46,06DB,-6.58,0370,1343.1,033A,1260.68,0332,1248.47,0360,1318.68,0361,1320.21,01,4.66,00,0,01,4.66,02,9.32,01,4.66,9B,3.94,07AE,242.84,AF,7.96
175,070E,-12.24,0722,-14.45,0737,-16.79,06E3,-7.46,06DC,-6.69,0370,1343.1,033A,1260.68,0332,1248.47,0360,1318.68,0360,1318.68,00,0,00,0,01,4.66,02,9.32,01,4.66,9B,3.94,07AE,242.84,AF,7.96
180,070F,-12.35,0722,-14.45,0738,-16.9,06E3,-7.46,06DC,-6.69,0370,1343.1,033A,1260.68,0333,1250,0360,1318.68,0360,1318.68,00,0,00,0,01,4.66,02,9.32,01,4.66,9B,3.94,0795,316.05,AF,7.96
185,070F,-12.35,0722,-14.45,0738,-16.9,06E3,-7.46,06DC,-6.69,0370,1343.1,033A,1260.68,0333,1250,0360,1318.68,0360,1318.68,00,0,00,0,01,4.66,02,9.32,01,4.66,9B,3.94,0795,316.05,AF,7.96
190,0711,-12.57,0724,-14.68,073A,-17.12,06E4,-7.57,06DF,-7.02,0371,1344.63,033A,1260.68,0332,1248.47,0360,1318.68,0360,1318.68,00,0,00,0,01,4.66,02,9.32,01,4.66,9C,3.97,07B4,225.27,B0,7.58
195,0711,-12.57,0725,-14.79,0739,-17.01,06E4,-7.57,06DF,-7.02,0370,1343.1,033A,1260.68,0332,1248.47,0360,1318.68,0361,1320.21,00,0,00,0,01,4.66,02,9.32,01,4.66,9C,3.97,07B3,228.2,B0,7.58
200,0711,-12.57,0726,-14.9,073A,-17.12,06E4,-7.57,06E0,-7.13,0370,1343.1,033A,1260.68,0332,1248.47,0360,1318.68,0360,1318.68,00,0,00,0,01,4.66,02,9.32,01,4.66,9C,3.97,079C,295.55,B0,7.58
205,0713,-12.79,0727,-15.01,073D,-17.45,06E6,-7.8,06E1,-7.24,0370,1343.1,0339,1259.16,0332,1248.47,0360,1318.68,0360,1318.68,00,0,00,0,01,4.66,02,9.32,01,4.66,9B,3.94,07A3,275.05,B0,7.58
210,0714,-12.9,0729,-15.23,073C,-17.34,06E5,-7.69,06E1,-7.24,0370,1343.1,033A,1260.68,0332,1248.47,0360,1318.68,0360,1318.68,00,0,00,0,01,4.66,02,9.32,01,4.66,9B,3.94,07AD,245.77,B0,7.58
215,0714,-12.9,072A,-15.34,073C,-17.34,06E6,-7.8,06E3,-7.46,0370,1343.1,033A,1260.68,0332,1248.47,0360,1318.68,0360,1318.68,00,0,00,0,01,4.66,02,9.32,01,4.66,9B,3.94,07AC,248.7,B0,7.58
220,0714,-12.9,072B,-15.45,073E,-17.56,06E7,-7.91,06E4,-7.57,0370,1343.1,0339,1259.16,0332,1248.47,0360,1318.68,0360,1318.68,01,4.66,00,0,01,4.66,02,9.32,01,4.66,9B,3.94,07AD,245.77,B0,7.58
225,0716,-13.12,072C,-15.56,073E,-17.56,06E7,-7.91,06E4,-7.57,0370,1343.1,0339,1259.16,0332,1248.47,0360,1318.68,0360,1318.68,00,0,00,0,01,4.66,02,9.32,01,4.66,9B,3.94,07AC,248.7,B0,7.58
230,0716,-13.12,072C,-15.56,073E,-17.56,06E8,-8.02,06E5,-7.69,036F,1341.58,0339,1259.16,0332,1248.47,0360,1318.68,0360,1318.68,01,4.66,00,0,01,4.66,02,9.32,01,4.66,9B,3.94,07AC,248.7,B0,7.58
235,0717,-13.23,072E,-15.79,0740,-17.78,06E8,-8.02,06E6,-7.8,0370,1343.1,033A,1260.68,0331,1246.95,0360,1318.68,0361,1320.21,00,0,00,0,01,4.66,02,9.32,01,4.66,9B,3.94,07AB,251.63,B0,7.58
240,0718,-13.35,072D,-15.68,0741,-17.9,06E8,-8.02,06E7,-7.91,0370,1343.1,0339,1259.16,0332,1248.47,0360,1318.68,0360,1318.68,01,4.66,00,0,01,4.66,02,9.32,01,4.66,9B,3.94,07AC,248.7,B0,7.58
245,0718,-13.35,072F,-15.9,0741,-17.9,06E9,-8.13,06E7,-7.91,0370,1343.1,033A,1260.68,0332,1248.47,0360,1318.68,0360,1318.68,00,0,00,0,01,4.66,02,9.32,01,4.66,9B,3.94,07AA,254.55,B0,7.58
250,0719,-13.46,0730,-16.01,0741,-17.9,06EA,-8.24,06E8,-8.02,0370,1343.1,0339,1259.16,0332,1248.47,0360,1318.68,0360,1318.68,00,0,00,0,01,4.66,02,9.32,01,4.66,9B,3.94,07AD,245.77,B0,7.58
255,0719,-13.46,0731,-16.12,0742,-18.01,06EA,-8.24,06E9,-8.13,0370,1343.1,0339,1259.16,0332,1248.47,0360,1318.68,0360,1318.68,01,4.66,00,0,01,4.66,02,9.32,01,4.66,9B,3.94,07AE,242.84,B0,7.58
260,071A,-13.57,0733,-16.34,0743,-18.12,06EB,-8.35,06E9,-8.13,0370,1343.1,0339,1259.16,0332,1248.47,0360,1318.68,0360,1318.68,00,0,00,0,01,4.66,02,9.32,01,4.66,9B,3.94,07AE,242.84,B0,7.58
265,071B,-13.68,0733,-16.34,0744,-18.23,06EA,-8.24,06EB,-8.35,0370,1343.1,0339,1259.16,0332,1248.47,0360,1318.68,0360,1318.68,01,4.66,00,0,01,4.66,02,9.32,01,4.66,9B,3.94,07AE,242.84,B0,7.58
270,071B,-13.68,0734,-16.45,0745,-18.34,06EC,-8.46,06EB,-8.35,0370,1343.1,0339,1259.16,0332,1248.47,0360,1318.68,0360,1318.68,01,4.66,00,0,01,4.66,02,9.32,01,4.66,9B,3.94,07AE,242.84,B0,7.58
275,071B,-13.68,0735,-16.56,0745,-18.34,06EC,-8.46,06EB,-8.35,0370,1343.1,0339,1259.16,0331,1246.95,035F,1317.16,0360,1318.68,01,4.66,00,0,01,4.66,02,9.32,01,4.66,9B,3.94,07AE,242.84,B0,7.58
280,071C,-13.79,0736,-16.67,0746,-18.45,06ED,-8.57,06EC,-8.46,0370,1343.1,0339,1259.16,0331,1246.95,035F,1317.16,0360,1318.68,00,0,00,0,01,4.66,02,9.32,01,4.66,9B,3.94,07AE,242.84,B0,7.58
285,071D,-13.9,0736,-16.67,0747,-18.56,06ED,-8.57,06EC,-8.46,036F,1341.58,0339,1259.16,0331,1246.95,0360,1318.68,0360,1318.68,00,0,00,0,01,4.66,02,9.32,01,4.66,9B,3.94,07AD,245.77,B0,7.58
290,071D,-13.9,0737,-16.79,0747,-18.56,06ED,-8.57,06ED,-8.57,0370,1343.1,0338,1257.63,0332,1248.47,0360,1318.68,0360,1318.68,00,0,00,0,01,4.66,02,9.32,01,4.66,9B,3.94,07AB,251.63,B0,7.58
295,071D,-13.9,0738,-16.9,0748,-18.67,06EE,-8.68,06ED,-8.57,036F,1341.58,0339,1259.16,0332,1248.47,035F,1317.16,0360,1318.68,00,0,00,0,01,4.66,02,9.32,01,4.66,9B,3.94,07AE,242.84,B0,7.58
300,071E,-14.01,0738,-16.9,0748,-18.67,06ED,-8.57,06EE,-8.68,0370,1343.1,0339,1259.16,0331,1246.95,035F,1317.16,0360,1318.68,01,4.66,00,0,01,4.66,02,9.32,01,4.66,9B,3.94,07A4,272.12,B0,7.58
305,071F,-14.12,073A,-17.12,074B,-19,06EE,-8.68,06EE,-8.68,036F,1341.58,0339,1259.16,0332,1248.47,035F,1317.16,0360,1318.68,00,0,00,0,01,4.66,02,9.32,01,4.66,9B,3.94,07A5,269.2,B0,7.58
310,071F,-14.12,073A,-17.12,074B,-19,06EF,-8.8,06EF,-8.8,0370,1343.1,0339,1259.16,0331,1246.95,035F,1317.16,035F,1317.16,01,4.66,00,0,01,4.66,02,9.32,01,4.66,9B,3.94,07B6,219.41,B0,7.58
315,0722,-14.45,073C,-17.34,074C,-19.12,06EF,-8.8,06EF,-8.8,0370,1343.1,0339,1259.16,0331,1246.95,035F,1317.16,0360,1318.68,00,0,00,0,01,4.66,02,9.32,01,4.66,9B,3.94,0799,304.34,B0,7.58
320,0720,-14.23,073C,-17.34,074B,-19,06F0,-8.91,06F0,-8.91,0370,1343.1,0339,1259.16,0331,1246.95,035F,1317.16,0360,1318.68,00,0,00,0,01,4.66,02,9.32,01,4.66,9B,3.94,0795,316.05,B0,7.58
325,0720,-14.23,073D,-17.45,074D,-19.23,06F1,-9.02,06F0,-8.91,036F,1341.58,0339,1259.16,0331,1246.95,0360,1318.68,035F,1317.16,00,0,00,0,01,4.66,02,9.32,01,4.66,9B,3.94,07A8,260.41,B0,7.58
330,0722,-14.45,073E,-17.56,074D,-19.23,06F0,-8.91,06F0,-8.91,0370,1343.1,0338,1257.63,0331,1246.95,035F,1317.16,035F,1317.16,00,0,00,0,01,4.66,02,9.32,01,4.66,9B,3.94,07AF,239.91,B0,7.58
335,0722,-14.45,073E,-17.56,074D,-19.23,06F1,-9.02,06F1,-9.02,036F,1341.58,0339,1259.16,0331,1246.95,035F,1317.16,0360,1318.68,00,0,01,4.66,01,4.66,02,9.32,01,4.66,9B,3.94,07AC,248.7,B0,7.58
340,0722,-14.45,073F,-17.67,074E,-19.34,06F0,-8.91,06F2,-9.13,036F,1341.58,0339,1259.16,0331,1246.95,0360,1318.68,0360,1318.68,01,4.66,00,0,01,4.66,02,9.32,01,4.66,9B,3.94,07AC,248.7,B0,7.58
345,0723,-14.57,073F,-17.67,0750,-19.56,06F1,-9.02,06F2,-9.13,036F,1341.58,0339,1259.16,0331,1246.95,035F,1317.16,0360,1318.68,01,4.66,00,0,01,4.66,02,9.32,01,4.66,9B,3.94,07AC,248.7,B0,7.58
350,0724,-14.68,073F,-17.67,074F,-19.45,06F1,-9.02,06F2,-9.13,0370,1343.1,0338,1257.63,0331,1246.95,035F,1317.16,035F,1317.16,00,0,00,0,01,4.66,02,9.32,01,4.66,9B,3.94,07AD,245.77,B0,7.58
355,0725,-14.79,0741,-17.9,0751,-19.67,06F2,-9.13,06F2,-9.13,036F,1341.58,0339,1259.16,0331,1246.95,0360,1318.68,0360,1318.68,00,0,00,0,01,4.66,02,9.32,01,4.66,9B,3.94,07AF,239.91,B0,7.58
360,0725,-14.79,0742,-18.01,0751,-19.67,06F2,-9.13,06F3,-9.24,0370,1343.1,0339,1259.16,0331,1246.95,0360,1318.68,0360,1318.68,00,0,00,0,01,4.66,02,9.32,01,4.66,9B,3.94,07AD,245.77,B0,7.58
365,0725,-14.79,0742,-18.01,0752,-19.78,06F3,-9.24,06F4,-9.35,036F,1341.58,0339,1259.16,0331,1246.95,035F,1317.16,035F,1317.16,01,4.66,00,0,01,4.66,02,9.32,01,4.66,9B,3.94,07AC,248.7,B0,7.58
370,0726,-14.9,0744,-18.23,0753,-19.89,06F4,-9.35,06F4,-9.35,036F,1341.58,0338,1257.63,0331,1246.95,035F,1317.16,0360,1318.68,00,0,00,0,01,4.66,02,9.32,01,4.66,9B,3.94,07AC,248.7,B0,7.58
375,0727,-15.01,0744,-18.23,0753,-19.89,06F4,-9.35,06F4,-9.35,036F,1341.58,0339,1259.16,0331,1246.95,035F,1317.16,035F,1317.16,00,0,00,0,01,4.66,02,9.32,01,4.66,9B,3.94,07AD,245.77,B0,7.58
380,0727,-15.01,0744,-18.23,0753,-19.89,06F4,-9.35,06F4,-9.35,036F,1341.58,0339,1259.16,0331,1246.95,035F,1317.16,035F,1317.16,00,0,00,0,01,4.66,02,9.32,01,4.66,9B,3.94,07AD,245.77,B0,7.58
385,0728,-15.12,0746,-18.45,0755,-20.11,06F5,-9.46,06F6,-9.57,036F,1341.58,0339,1259.16,0330,1245.42,035F,1317.16,035F,1317.16,01,4.66,00,0,01,4.66,02,9.32,01,4.66,9B,3.94,07AC,248.7,B0,7.58
390,0728,-15.12,0747,-18.56,0755,-20.11,06F5,-9.46,06F6,-9.57,0370,1343.1,0338,1257.63,0331,1246.95,035F,1317.16,035F,1317.16,00,0,00,0,01,4.66,02,9.32,01,4.66,9B,3.94,07AD,245.77,B0,7.58
395,0729,-15.23,0747,-18.56,0756,-20.23,06F6,-9.57,06F7,-9.68,0370,1343.1,0339,1259.16,0331,1246.95,035F,1317.16,035F,1317.16,00,0,00,0,01,4.66,02,9.32,01,4.66,9B,3.94,07A9,257.48,B0,7.58
400,0729,-15.23,0747,-18.56,0757,-20.34,06F6,-9.57,06F7,-9.68,0370,1343.1,0339,1259.16,0331,1246.95,035F,1317.16,035F,1317.16,01,4.66,00,0,01,4.66,02,9.32,01,4.66,9B,3.94,07AB,251.63,B0,7.58
405,072A,-15.34,0748,-18.67,0757,-20.34,06F7,-9.68,06F8,-9.79,036F,1341.58,0339,1259.16,0331,1246.95,035F,1317.16,035F,1317.16,01,4.66,00,0,01,4.66,02,9.32,01,4.66,9B,3.94,07AC,248.7,B0,7.58
410,072B,-15.45,0749,-18.78,0759,-20.56,06F8,-9.79,06F8,-9.79,0370,1343.1,0339,1259.16,0331,1246.95,035F,1317.16,035F,1317.16,00,0,00,0,01,4.66,02,9.32,01,4.66,9B,3.94,07AC,248.7,B0,7.58
415,072A,-15.34,074A,-18.89,0759,-20.56,06F7,-9.68,06FA,-10.02,036F,1341.58,0338,1257.63,0331,1246.95,035F,1317.16,035F,1317.16,00,0,00,0,01,4.66,02,9.32,01,4.66,9B,3.94,07AD,245.77,B0,7.58
420,072B,-15.45,074C,-19.12,075B,-20.78,06FA,-10.02,06FA,-10.02,0370,1343.1,0338,1257.63,0331,1246.95,0360,1318.68,035F,1317.16,00,0,00,0,01,4.66,02,9.32,01,4.66,9B,3.94,07A6,266.27,B0,7.58
425,072C,-15.56,074B,-19,0759,-20.56,06FA,-10.02,06FB,-10.13,036F,1341.58,0338,1257.63,0331,1246.95,035F,1317.16,035F,1317.16,00,0,00,0,01,4.66,02,9.32,01,4.66,9B,3.94,079C,295.55,B0,7.58
430,072C,-15.56,074D,-19.23,075B,-20.78,06FB,-10.13,06FB,-10.13,036F,1341.58,0338,1257.63,0331,1246.95,035F,1317.16,0360,1318.68,00,0,00,0,01,4.66,02,9.32,01,4.66,9A,3.92,0793,321.91,B0,7.58
435,072D,-15.68,074E,-19.34,075C,-20.89,06FD,-10.35,06FC,-10.24,0370,1343.1,0339,1259.16,0331,1246.95,035F,1317.16,035F,1317.16,00,0,00,0,01,4.66,02,9.32,01,4.66,9B,3.94,079C,295.55,B0,7.58
440,072D,-15.68,074D,-19.23,075C,-20.89,06FB,-10.13,06FD,-10.35,0370,1343.1,0338,1257.63,0331,1246.95,035F,1317.16,0360,1318.68,01,4.66,00,0,01,4.66,02,9.32,01,4.66,9B,3.94,079E,289.69,B0,7.58
445,072E,-15.79,074F,-19.45,075E,-21.11,06FC,-10.24,06FE,-10.46,0370,1343.1,0339,1259.16,0330,1245.42,0360,1318.68,0360,1318.68,01,4.66,00,0,01,4.66,02,9.32,01,4.66,9B,3.94,079F,286.77,B0,7.58
450,072E,-15.79,074E,-19.34,075E,-21.11,06FE,-10.46,06FE,-10.46,036F,1341.58,0338,1257.63,0330,1245.42,035F,1317.16,035F,1317.16,00,0,00,0,01,4.66,02,9.32,01,4.66,9B,3.94,07AA,254.55,B0,7.58
455,072E,-15.79,0750,-19.56,075E,-21.11,06FE,-10.46,06FF,-10.57,0370,1343.1,0338,1257.63,0331,1246.95,0360,1318.68,035F,1317.16,00,0,00,0,01,4.66,02,9.32,01,4.66,9B,3.94,07AC,248.7,B0,7.58
460,072E,-15.79,0751,-19.67,075F,-21.22,06FE,-10.46,06FF,-10.57,036F,1341.58,0338,1257.63,0330,1245.42,035F,1317.16,035F,1317.16,00,0,00,0,01,4.66,02,9.32,01,4.66,9B,3.94,07AB,251.63,B1,7.2
465,072F,-15.9,0751,-19.67,075F,-21.22,0700,-10.68,06FF,-10.57,036F,1341.58,0339,1259.16,0331,1246.95,0360,1318.68,035F,1317.16,00,0,00,0,01,4.66,02,9.32,01,4.66,9B,3.94,07AC,248.7,B1,7.2
470,072F,-15.9,0752,-19.78,0760,-21.34,0700,-10.68,0700,-10.68,036F,1341.58,0339,1259.16,0331,1246.95,035F,1317.16,035F,1317.16,01,4.66,00,0,01,4.66,02,9.32,01,4.66,9B,3.94,07AB,251.63,B0,7.58
475,0730,-16.01,0752,-19.78,0761,-21.45,0701,-10.79,0701,-10.79,036F,1341.58,0339,1259.16,0331,1246.95,035F,1317.16,035F,1317.16,00,0,00,0,01,4.66,02,9.32,01,4.66,9B,3.94,07AD,245.77,B0,7.58
480,072F,-15.9,0753,-19.89,0761,-21.45,0701,-10.79,0701,-10.79,036F,1341.58,0338,1257.63,0331,1246.95,035F,1317.16,035F,1317.16,01,4.66,00,0,01,4.66,02,9.32,01,4.66,9B,3.94,07AA,254.55,B1,7.2
485,072F,-15.9,0754,-20,0762,-21.56,0702,-10.9,0702,-10.9,036F,1341.58,0338,1257.63,0331,1246.95,035F,1317.16,0360,1318.68,00,0,00,0,01,4.66,02,9.32,01,4.66,9B,3.94,07AE,242.84,B1,7.2
490,0730,-16.01,0755,-20.11,0763,-21.67,0703,-11.01,0702,-10.9,036F,1341.58,0338,1257.63,0331,1246.95,035F,1317.16,035F,1317.16,01,4.66,00,0,01,4.66,02,9.32,01,4.66,9B,3.94,07AC,248.7,B1,7.2
495,0730,-16.01,0755,-20.11,0763,-21.67,0704,-11.13,0703,-11.01,036F,1341.58,0338,1257.63,0331,1246.95,035F,1317.16,035F,1317.16,01,4.66,00,0,01,4.66,02,9.32,01,4.66,9B,3.94,07A9,257.48,B1,7.2
500,0731,-16.12,0755,-20.11,0764,-21.78,0704,-11.13,0704,-11.13,036F,1341.58,0338,1257.63,0330,1245.42,035F,1317.16,035F,1317.16,01,4.66,00,0,01,4.66,02,9.32,01,4.66,9B,3.94,07AC,248.7,B1,7.2
